"Maker and Month Wise Data for Assam (2017)"

"Maker","2017-Jan","2017-Feb","2017-Mar","2017-Apr","2017-May","2017-Jun","2017-Jul","2017-Aug","2017-Sep","2017-Oct","2017-Nov","2017-Dec","Total"
"A K AUTTO ELECTRICAL","0","3","1","0","0","1","5","8","3","6","17","2","46"
"A. K. AUTTO ELECTRICAL","1","1","1","0","0","0","0","0","0","0","0","0","3"
"A.K.AUTO ELECTRICAL","3","0","0","0","0","0","0","0","1","0","0","0","4"
"A3T INCORPORTED","0","0","2","0","0","0","0","0","0","0","0","0","2"
"AADITYA EMOTORS INDIA PVT LTD","0","0","1","0","0","0","0","0","1","0","0","0","2"
"ACTION CONSTRUCTION EQUIPMENT LTD.","8","13","55","7","58","26","34","13","12","13","12","32","283"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","1","1","0","0","0","0","0","0","0","2"
"AGRI EQUIPMENT","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AHITESHAM AGRO ENGINEERING","0","0","0","1","0","0","0","1","0","0","0","0","2"
"AJAX ENGINEERING LTD","0","0","4","0","9","2","1","4","0","0","0","3","23"
"AMAN AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMW MOTORS LIMITED","0","0","0","0","0","0","0","0","0","0","4","0","4"
"ANKUSH AUTO DEALS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","94","121","311","110","191","106","129","113","84","136","140","229","1764"
"ATUL AUTO LTD","57","128","98","107","100","68","93","85","91","102","110","108","1147"
"AUDI AG","4","8","9","8","3","13","4","2","10","4","3","4","72"
"AVON CYCLES LTD","0","0","0","0","0","0","0","0","0","0","0","2","2"
"BA LTD","240","267","228","194","224","165","166","180","188","225","148","176","2401"
"BAJAJ AUTO LTD","2452","3029","4513","3206","4213","3830","3788","3910","3998","4304","4513","3654","45410"
"BAJAJ IMPLEMENTS PVT LTD","0","0","0","1","0","0","1","0","0","0","0","0","2"
"BAJAJ TEMPO LIMITED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BATTERY RICKSHAW SANGH","0","0","0","0","0","0","0","0","0","1","0","0","1"
"BEML LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BENGAL SPEED AUTOMOBILE PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","0","5","3","7","60","63","78","55","37","65","51","57","481"
"BESTWAY AGENCIES PVT LTD","0","0","0","0","0","1","2","5","8","2","0","0","18"
"BESTWAY BANARASH","0","0","0","0","0","0","1","1","0","0","0","0","2"
"BHAVE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"BHOYAR AGRO IND WARDHA","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BMW INDIA PVT LTD","0","0","0","1","4","0","0","0","2","2","0","0","9"
"BULL MACHINES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"CASE EQUIPMENT PRIVATE LTD","1","1","0","2","0","0","0","0","0","0","0","1","5"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","9","6","29","6","11","3","5","4","4","5","4","11","97"
"CATERPILLAR INDIA PRIVATE LIMITED","1","4","0","1","2","0","2","0","0","2","1","0","13"
"CEEON INDIA","0","0","0","0","6","6","8","16","10","10","8","3","67"
"CHAMPION POLY PLAST","0","0","5","0","6","22","9","10","6","1","9","14","82"
"CHEVROLET SALES INDIA PVT LTD","21","18","18","6","3","0","0","0","0","0","0","0","66"
"CNH INDUSTRIAL (INDIA) PVT LTD","10","19","23","17","10","19","26","26","5","12","16","21","204"
"CONTINENTAL ENGINES PVT LTD","1","0","1","0","0","0","0","0","0","0","0","0","2"
"DAEWOO MOTORS INDIA LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"DAIMLER AG","1","0","0","0","1","0","0","0","0","0","2","0","4"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","0","0","2","1","1","0","0","0","1","3","8","7","23"
"DAVE EXIM PVT LTD","0","0","0","0","0","0","1","7","1","2","1","5","17"
