"Maker and Month Wise Data for Bihar (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"A D AGRO WORKS","1","2","0","0","0","0","0","0","0","0","0","0","3"
"A P I MOTORS PVT LTD","32","101","132","0","0","0","0","0","2","0","0","0","267"
"A. K. AUTTO ELECTRICAL","1","0","0","0","0","0","0","0","0","0","0","0","1"
"A3T INCORPORTED","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AADHYA ENTERPRISES","16","19","19","0","0","0","0","0","0","0","0","0","54"
"AADITYA EMOTORS INDIA PVT LTD","4","1","1","0","0","0","0","0","0","0","0","0","6"
"AADITYA GARBAGE PRODUCTS PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"AASHI INDIA AUTOMOBILES PVT LTD","0","2","1","0","0","0","0","0","0","0","0","0","3"
"ACTION CONSTRUCTION EQUIPMENT LTD.","21","30","32","0","0","15","9","10","50","21","23","27","238"
"ADAPT MOTORS PVT LTD","0","1","1","0","0","0","0","0","0","0","0","0","2"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","4","5","13","0","0","8","8","4","4","6","10","3","65"
"ADISHAKTI TRACTORS","1","0","0","0","0","0","1","5","2","3","0","4","16"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","1","3","0","0","0","0","0","0","0","1","0","5"
"ADITYA AGRO INDUSTRIES","0","0","0","0","0","0","2","0","1","0","4","0","7"
"AFZAL ENGG WORKS,JUNAGARH","2","3","7","0","0","2","5","2","25","0","10","69","125"
"AGNEE IRON WORKS,BARIPADA","0","0","0","0","0","0","0","2","8","3","4","3","20"
"AGP ENGINEERING PRODUCTS","0","0","0","0","0","0","0","0","2","0","0","0","2"
"AGRASEN ENGINEERING WORKS","1","0","0","0","0","0","0","0","1","1","0","0","3"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","3","1","0","0","0","0","0","0","1","0","0","0","5"
"AGRO INDUSTRIES","12","19","19","0","0","14","5","12","17","21","3","22","144"
"AJAX ENGINEERING LTD","10","13","15","0","0","6","8","4","7","9","4","6","82"
"AJAY AGRO ENTERPRISES,SBP","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AKASH AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AKASH TRAILOR","12","18","14","0","0","1","23","24","4","13","27","26","162"
"ALBEDO VISION PVT LTD","0","0","0","0","0","0","7","0","1","2","0","0","10"
"ALLFINE INDUSTRIES PVT LTD","36","33","58","0","0","13","9","21","26","37","15","20","268"
