"Maker and Month Wise Data for Arunachal Pradesh (2024)"

"Maker","2024-Jan","2024-Feb","2024-Mar","2024-Apr","2024-May","2024-Jun","2024-Jul","2024-Aug","2024-Sep","2024-Oct","2024-Nov","2024-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","1","0","3","2","4","1","0","0","0","1","1","2","15"
"ADITYA AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","7","8","3","18"
"AJAX ENGINEERING LTD","2","3","3","2","8","1","1","2","1","1","4","2","30"
"AJAY ENGG WORKS & EQUIP PLTD SAMBALPUR PARDHIAPALI","0","0","0","0","0","0","0","0","0","0","0","4","4"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","0","0","0","0","0","0","0","0","0","2","0","0","2"
"ALL TERRAIN CRANE","10","5","2","7","3","0","0","0","0","0","0","0","27"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ARROW AUTOMOTIVE","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ASHOK LEYLAND LTD","61","76","75","81","59","38","34","44","74","115","54","52","763"
"ASSAM SAII MOTORS P LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ATHER ENERGY LTD","0","0","0","0","0","1","1","0","3","2","1","0","8"
"AUDI AG","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BAJAJ AUTO LTD","103","81","116","158","266","143","125","121","115","123","106","87","1544"
"BMW INDIA PVT LTD","1","2","1","0","1","1","1","2","1","0","0","1","11"
"BULL MACHINES PVT LTD","3","0","2","2","1","4","3","1","3","1","2","4","26"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","5","4","5","2","3","1","3","2","1","7","5","2","40"
"CATERPILLAR INDIA PRIVATE LIMITED","1","1","0","0","0","1","0","1","1","1","1","1","8"
"CLASSIC LEGENDS PVT LTD","2","2","6","1","8","3","4","5","6","3","7","6","53"
"CNH INDUSTRIAL (INDIA) PVT LTD","8","7","15","10","16","9","9","8","18","8","9","7","124"
"DAIMLER AG","0","0","0","0","0","1","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","13","21","24","33","14","14","12","19","5","34","24","9","222"
"DOOSAN BOBCAT INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"DUCATI INDIA PVT LTD","0","0","0","0","1","0","0","0","1","0","1","0","3"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","1","3","1","0","3","1","3","3","4","1","3","2","25"
"FORCE MOTORS LIMITED","6","3","19","5","17","15","9","9","3","2","4","2","94"
"GENERAL MOTORS INDIA PVT LTD","0","0","1","0","0","0","0","0","0","0","2","0","3"
"GROVE INDIA PVT LTD","2","0","0","0","0","0","0","0","0","0","0","1","3"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","0","0","0","0","0","0","0","0","0","1","0","0","1"
"HERO MOTOCORP LTD","184","175","187","96","303","188","174","170","141","174","182","183","2157"
"HONDA CARS INDIA LTD","7","9","3","13","8","5","3","5","5","6","3","9","76"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","161","166","204","258","432","368","268","252","259","287","257","194","3106"
"HYUNDAI MOTOR INDIA LTD","86","126","112","106","149","103","105","103","110","104","117","114","1335"
"INDIA KAWASAKI MOTORS PVT LTD","1","1","0","0","0","1","1","0","1","0","2","2","9"
"INDIA YAMAHA MOTOR PVT LTD","165","189","235","376","596","273","288","282","201","269","200","205","3279"
"INTERNATIONAL TRACTORS LIMITED","0","0","0","0","0","0","0","1","1","0","1","0","3"
"ISUZU MOTORS INDIA PVT LTD","6","9","9","5","2","4","10","5","7","3","7","7","74"
"JAGUAR LAND ROVER INDIA LIMITED","0","0","1","0","1","1","0","0","1","3","2","0","9"
"JCB INDIA LIMITED","27","22","23","24","21","14","14","24","19","24","29","23","264"
"JSW MG MOTOR INDIA PVT LTD","5","11","4","7","16","12","20","15","4","16","8","6","124"
"KIA INDIA PRIVATE LIMITED","46","47","33","47","59","37","45","41","32","36","37","47","507"
"KRUP P","0","0","0","0","1","0","0","0","0","0","0","0","1"
"LIEBHERR","0","0","0","0","1","0","0","0","0","0","0","0","1"
"LIUGONG INDIA PVT. LTD","2","1","0","0","1","0","0","0","0","0","0","0","4"
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR","0","0","2","0","0","1","0","0","0","0","0","0","3"
"M/S SCHWING STETTER (INDIA) PRIVATE LIMITED","0","3","1","1","0","1","1","0","1","4","3","0","15"
"MAHINDRA & MAHINDRA LIMITED","379","354","371","345","465","337","349","320","312","343","420","427","4422"
"MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION)","4","3","12","6","15","13","15","17","40","7","22","12","166"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","27","28","32","23","76","43","32","53","53","49","69","42","527"
