"Maker and Month Wise Data for Haryana (2018)"

"Maker","2018-Jan","2018-Feb","2018-Mar","2018-Apr","2018-May","2018-Jun","2018-Jul","2018-Aug","2018-Sep","2018-Oct","2018-Nov","2018-Dec","Total"
"3GB TECHNOLOGY PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"A D AGRO WORKS","0","2","0","0","0","3","0","2","0","0","0","0","7"
"A P I MOTORS PVT LTD","11","13","14","13","12","11","12","14","16","15","14","16","161"
"A.B. AGRO ENGINEERING WORKS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"A3T INCORPORTED","0","0","0","0","0","0","0","1","1","0","0","1","3"
"AADHYA ENTERPRISES","0","0","0","0","0","0","0","0","0","2","0","0","2"
"AADITYA EMOTORS INDIA PVT LTD","9","2","5","21","6","1","3","7","0","5","0","1","60"
"AASHI INDIA AUTOMOBILES PVT LTD","1","0","3","0","3","2","0","1","0","0","0","0","10"
"ACTION CONSTRUCTION EQUIPMENT LTD.","51","49","50","58","61","53","68","58","49","70","40","56","663"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","7","6","6","5","6","9","2","1","16","4","0","12","74"
"ADISHAKTI TRACTORS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ADITYA AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ADITYA SAI INDUSTRIES","0","0","0","0","0","0","0","0","1","2","0","2","5"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","1","0","0","1","1","3"
"AGRO INDUSTRIES","1","0","0","0","0","0","1","0","1","0","0","0","3"
"AJAX ENGINEERING LTD","1","4","5","6","5","7","6","0","1","3","1","1","40"
"AKASH EQUIPMENTS & MACHINERIES (P) LTD.","0","0","0","2","1","1","0","0","0","0","0","0","4"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","0","0","0","0","0","2","1","0","3","6"
"AMW MOTORS LIMITED","2","0","2","2","0","0","0","0","0","0","0","0","6"
"ANKUSH AUTO DEALS","4","3","2","1","0","0","0","0","0","0","0","0","10"
"ANNAPURNA AGRO INDUSTRIES","0","0","0","0","0","0","0","1","0","0","0","0","1"
"APARNA INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ARNA ELECTRIC AUTO PVT LTD","0","0","0","0","2","0","0","0","0","0","1","0","3"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
