"Maker and Month Wise Data for All State (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"3EV INDUSTRIES PVT LTD","60","0","61","13","75","0","125","40","35","61","0","76","546"
"3S INDUSTRIES PRIVATE LIMITED","6","1","22","9","8","8","11","21","44","43","38","55","266"
"A B EXCAVATORS & EARTHMOVERS PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"A D AGRO WORKS","17","5","13","7","9","30","0","4","6","8","1","10","110"
"A K AUTTO ELECTRICAL","0","1","0","0","0","0","0","1","0","0","0","0","2"
"A K GUPTA & CO.","28","49","48","46","46","53","42","60","41","68","37","45","563"
"A K S ENG AGRO INDUSTRIES","0","4","0","1","3","2","1","2","3","2","2","5","25"
"A P I MOTORS PVT LTD","99","122","132","149","106","86","70","113","69","58","60","69","1133"
"A R AGRO TECH","0","0","0","0","0","0","0","0","0","0","0","2","2"
"A-1 SUREJA INDUSTRIES","0","0","0","0","0","0","0","0","1","0","0","0","1"
"A.V.AUTOMOTIVES PVT LTD","73","67","124","92","94","101","100","136","148","118","133","125","1311"
"A1 HEAVY EQUIPMENTS DEVELOPER","2","1","4","6","3","1","1","1","4","1","1","0","25"
"AADHYA ENTERPRISES","40","37","60","35","59","89","64","117","85","75","75","61","797"
"AADITYA GARBAGE PRODUCTS PVT LTD","6","1","2","0","7","8","3","1","2","1","3","0","34"
"AAHANA COMMERCE PVT LTD","38","66","74","55","79","72","85","110","74","86","93","87","919"
"AARGEE ELECTRIC","0","0","0","0","5","4","4","0","0","5","0","0","18"
"AARON INDUSTRIES","23","2","2","1","0","6","2","0","0","0","0","0","36"
"AB N DHRUV AUTOCRAFT (INDIA) PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ABZO MOTORS PVT LTD","0","0","0","0","1","3","0","0","3","5","2","1","15"
"ACCRETION POWER AUTOS","36","51","63","57","41","56","57","50","33","37","43","74","598"
"ACTION CONSTRUCTION EQUIPMENT LTD.","752","727","849","627","886","1104","694","601","702","680","671","824","9117"
"ADAPT MOTORS PVT LTD","0","1","0","1","0","0","1","0","0","0","0","1","4"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","104","92","89","45","39","134","722","495","157","129","105","212","2323"
"ADIDEV TECHNOA PVT LTD","39","46","23","31","42","54","65","60","91","103","50","85","689"
"ADISHAKTI TRACTORS","12","20","0","0","0","3","3","0","0","0","1","1","40"
"ADISHWAR AUTO RIDE INDIA PVT LTD","69","64","85","43","50","37","38","49","45","48","41","35","604"
"ADITYA AGRO INDUSTRIES","5","4","2","4","9","12","6","1","9","6","1","4","63"
"ADITYA ENTERPRISES","0","0","0","0","0","1","0","0","0","1","0","0","2"
"ADITYA SAI INDUSTRIES","10","15","14","12","22","17","11","17","19","7","8","27","179"
"ADM TECHNOLOGIES PVT. LTD.","1","1","1","5","10","9","31","28","27","20","15","16","164"
"ADRIS ELECTRIC PVT LTD","40","7","4","5","0","2","0","0","1","1","1","0","61"
"AFTEK MOTORS INDIA PVT LTD","23","20","17","6","14","10","12","8","7","11","6","4","138"
"AFZAL ENGG WORKS,JUNAGARH","0","0","0","0","1","0","1","0","0","0","0","0","2"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","8","7","8","7","2","20","1","4","2","2","0","5","66"
"AGRO INDUSTRIES","13","20","21","7","23","16","10","4","3","8","11","13","149"
"AGROMAX TRACTORS AND EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AHITESHAM AGRO ENGINEERING","0","1","1","1","0","0","1","0","1","0","2","0","7"
"AJANTA KRUSHI YANTRA","23","15","0","0","4","2","9","0","17","25","0","0","95"
"AJAX ENGINEERING LTD","184","242","361","355","395","319","314","274","281","304","285","336","3650"
"AJAX FIORI ENGINEERING PVT LTD","0","0","3","2","0","2","0","0","0","0","0","0","7"
"AJAY AGRO ENTERPRISES,SBP","0","3","0","1","0","1","0","1","0","1","0","0","7"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","0","1","0","0","3","2","0","1","1","0","0","1","9"
"AJAY ENTERPRISES","2","1","1","1","5","0","0","7","3","4","1","0","25"
"AJAY MOTORS PRIVATE LIMITED","13","15","16","15","22","12","11","17","13","21","22","13","190"
"AJIT ENGINEERING WORKS","3","0","0","0","1","2","0","0","0","0","0","0","6"
"AJS MOTORCYCLES LTD","0","1","1","0","0","0","0","0","0","0","0","0","2"
"AKAL AGRO INDUSTRY","0","2","2","1","1","1","0","0","4","4","1","0","16"
"AKASH AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AKASH KRISHI YANTRA","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AKASH TRAILOR","0","7","8","0","5","3","2","2","3","3","0","2","35"
"AKG INTERNATIONAL","0","0","0","0","0","0","0","0","0","7","51","80","138"
"AKSHAYA AGRI EQUIPMENT & SERVICES PVT LTD","0","0","0","0","0","1","0","0","0","3","0","0","4"
"ALBEDO VISION PVT LTD","0","0","9","9","0","0","3","5","4","2","3","4","39"
"ALL TERRAIN CRANE","85","102","142","75","85","114","122","114","115","135","104","97","1290"
"ALLENTTI MOTORS PVT LTD","0","0","0","0","0","0","2","8","13","10","7","19","59"
"ALLFINE INDUSTRIES PVT LTD","682","654","870","667","839","903","1013","963","1141","1101","959","960","10752"
"ALPHA SERVICES","2","1","1","0","5","7","1","2","5","2","1","2","29"
"ALTIER ELECTRIC VEHICLES PVT LTD","176","173","198","139","154","157","272","207","209","267","273","296","2521"
"ALTIGREEN PROPULSION LABS PVT LTD","124","147","258","203","159","178","186","346","296","343","213","251","2704"
"ALTIUS EV TECH PVT LTD","7","5","10","4","0","5","5","1","0","1","0","0","38"
"ALTIUS TECHNOLOGIES","0","3","0","0","0","0","0","0","3","4","3","0","13"
"AMAN AGRO INDUSTRIES","4","4","7","2","5","2","2","4","6","2","5","5","48"
"AMAN AUTOMOBILES","0","0","0","0","0","0","1","4","0","3","3","3","14"
"AMAN ELECTRIC VEHICLES","1","3","4","1","4","10","6","0","28","26","43","36","162"
"AMAR AGRO SALES","1","1","0","0","1","2","0","0","0","0","0","0","5"
"AMAR ENGG. WORKS","0","2","0","0","0","15","0","0","0","0","0","0","17"
"AMAR ENGINEERING WORKS","2","1","1","0","1","1","1","1","1","2","1","0","12"
"AMARJEET HARVESTER INDUSTRY","4","2","4","1","1","5","3","0","0","2","2","1","25"
"AMBIKA ENTERPRISES","0","15","11","9","15","15","14","24","9","13","11","9","145"
"AMBIKA INDUSTRIES","87","62","86","106","150","191","206","240","236","197","158","190","1909"
"AMMAN ENGINEERING COMPANY","0","1","0","0","2","0","1","0","0","1","0","1","6"
"AMMANN INDIA PVT LTD","11","17","14","19","20","21","13","14","29","26","21","20","225"
"AMO MOBILITY SOLUTIONS PVT LTD","315","249","262","133","280","111","59","113","26","14","10","12","1584"
"AMPERE VEHICLES PRIVATE LIMITED","4368","5850","9349","8324","9636","1603","1414","773","586","358","281","372","42914"
"AMPERE VEHICLES PVT LTD","151","212","262","304","642","78","30","27","35","35","28","52","1856"
"AMRIT AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AMRIT ENGG WORKS,DKL","4","7","1","10","5","2","4","3","6","0","6","1","49"
"AMW MOTORS LIMITED","0","0","2","0","0","0","0","0","0","0","0","0","2"
