"Maker and Month Wise Data for West Bengal (2016)"

"Maker","2016-Jan","2016-Feb","2016-Mar","2016-Apr","2016-May","2016-Jun","2016-Jul","2016-Aug","2016-Sep","2016-Oct","2016-Nov","2016-Dec","Total"
"3EV INDUSTRIES PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"A B EXCAVATORS & EARTHMOVERS PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"ACTION CONSTRUCTION EQUIPMENT LTD.","14","26","20","27","15","18","11","6","15","10","12","11","185"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","0","0","0","1","0","1","0","0","0","2"
"AJAX FIORI ENGINEERING PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AL-ZAHOOR  CO","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ALAM ENGINEERING WORKS","0","0","3","4","1","1","1","1","3","0","1","1","16"
"ANADI ENGINEERING","15","11","8","12","13","13","1","5","10","5","9","3","105"
"ASHOK LEYLAND LTD","306","405","398","339","379","367","284","329","298","274","353","260","3992"
"ASSOCIATED AUTOMOBILES","1","0","0","0","0","0","0","1","1","0","0","0","3"
"ASTON MARTIN LAGONDA PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AUDI AG","31","17","16","19","9","17","15","20","19","7","21","19","210"
"B B ENGINEERING WORKS","1","0","0","0","0","1","0","1","5","3","0","0","11"
"BAFNA AUTO CARS I PVT.LTD.","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BAJAJ AUTO LTD","5546","5989","6146","5131","7611","8528","7593","7511","8206","6075","6437","6421","81194"
"BEML LIMITED","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BHAI BHAI ENGINEERING WORKS","3","2","7","0","3","4","2","0","2","2","2","2","29"
"BHAMRA TRAILOR WORKS","0","0","1","0","0","2","0","0","0","1","0","0","4"
"BHOLANATH SADHUKHAN","0","0","0","0","0","0","2","1","1","1","0","0","5"
"BISWAKARMA ENGINEERING","7","1","1","1","0","0","0","0","1","0","0","2","13"
"BMW INDIA PVT LTD","14","5","9","14","11","10","12","15","11","18","21","12","152"
"BOSE ENTERPRISE","0","0","4","1","2","0","0","3","1","3","2","1","17"
