"Maker and Month Wise Data for Rajasthan (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","0","0","0","0","0","0","0","3","3","10","19","13","48"
"A B EXCAVATORS & EARTHMOVERS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"A P I MOTORS PVT LTD","13","23","27","13","20","20","27","22","9","19","24","14","231"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AADHYA ENTERPRISES","1","1","0","1","0","0","0","0","1","0","0","0","4"
"AADITYA EMOTORS INDIA PVT LTD","0","1","0","0","0","0","2","0","0","0","0","0","3"
"ACTION CONSTRUCTION EQUIPMENT LTD.","78","55","93","97","56","56","63","58","55","45","63","80","799"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","10","2","2","3","1","0","2","2","2","2","2","3","31"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","0","0","0","0","2","1","2","5"
"ADITYA SAI INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AJANTA KRUSHI YANTRA","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","11","7","8","12","14","11","9","6","5","5","5","7","100"
"AJAX FIORI ENGINEERING PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AKSHAY INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"ALL TERRAIN CRANE","0","0","2","0","0","0","0","0","0","0","0","0","2"
"AMAN AGRO INDUSTRIES","0","0","1","1","1","0","0","0","0","0","0","0","3"
"AMAN AUTOMOBILES","3","9","5","1","3","0","2","3","3","0","7","4","40"
"AMAR COACH BUILDERS","0","0","0","0","0","0","0","0","0","1","0","0","1"
"AMMANN INDIA PVT LTD","2","3","6","1","4","0","1","1","0","2","1","0","21"
"AMW MOTORS LIMITED","0","0","3","0","0","0","0","0","0","0","0","0","3"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","1","0","0","0","1","1","1","1","0","0","0","6"
"ARMAN GREEN VEHICLES PVT LTD","0","1","0","0","0","0","0","0","0","0","0","5","6"
"ARNA ELECTRIC AUTO PVT LTD","0","0","2","0","2","5","4","3","6","5","4","5","36"
"ASHA IMPEX","1","0","0","1","0","0","0","0","0","0","0","0","2"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ASHOK LEYLAND LTD","789","908","1371","862","722","475","493","445","438","579","417","356","7855"
"ATHER ENERGY LTD","0","0","0","0","0","0","0","0","0","1","0","3","4"
"ATLAS COPCO INDIA LTD","0","1","0","0","0","0","0","1","1","0","0","0","3"
"ATUL AUTO LTD","304","279","269","205","299","242","316","236","180","232","360","436","3358"
"AUDI AG","30","15","14","23","26","10","19","13","5","13","13","14","195"
"AUTOLITE (INDIA) LIMITED","13","6","10","9","9","16","26","15","29","42","55","30","260"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","1","5","2","0","4","3","2","3","0","0","20"
"AVON CYCLES LTD","16","1","5","8","6","5","4","10","3","13","6","13","90"
"BAJAJ AUTO LTD","10406","10624","12119","12805","12405","10123","11214","11865","9738","14738","23197","12152","151386"
"BAJAJ TEMPO LIMITED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BAL GOPAL WHEELS PVT LTD","33","7","3","3","7","2","4","5","0","0","4","4","72"
"BEML LIMITED","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","0","0","0","0","1","0","0","1"
"BEST WAY AGENCIES PVT LTD","2","4","0","0","1","0","0","0","0","1","12","42","62"
"BMW INDIA PVT LTD","37","17","17","17","15","13","11","17","13","24","23","18","222"
"BULL MACHINES PVT LTD","1","2","1","0","1","1","1","1","0","0","2","0","10"
"CAPARO AUTOTECH LIMITED","1","2","0","1","0","0","0","0","0","0","0","0","4"
"CAPTAIN TRACTORS PVT. LTD.","1","2","0","0","2","2","0","1","0","1","1","1","11"
"CART INDIA","0","0","0","0","0","0","0","0","0","30","0","0","30"
"CASE EQUIPMENT PRIVATE LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","16","5","10","9","17","11","11","8","7","9","12","11","126"
"CATERPILLAR INDIA PRIVATE LIMITED","22","19","19","23","10","10","10","8","4","17","11","12","165"
"CEEON INDIA","1","5","0","4","2","0","0","0","0","0","0","0","12"
"CHAMPION POLY PLAST","12","6","4","5","11","4","15","7","11","15","19","12","121"
"CHAUHAN AUTO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"CHEVROLET SALES INDIA PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"CLASSIC LEGENDS PVT LTD","0","0","0","0","4","20","17","32","49","107","116","82","427"
"CLH GASEOUS FUEL APPL PVT LTD","0","0","0","0","1","0","1","0","0","0","0","0","2"
"CNH INDUSTRIAL (INDIA) PVT LTD","116","119","89","123","116","187","120","64","67","44","90","135","1270"
"CONTINENTAL ENGINES PVT LTD","27","34","10","10","17","15","7","14","6","10","39","42","231"
"DAIMLER AG","0","0","0","2","1","0","0","3","0","0","1","1","8"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","139","136","158","107","98","56","68","77","53","38","73","61","1064"
"DASMESH MECHANICAL WORKS PVT.LTD","1","1","0","0","0","1","0","1","2","2","0","1","9"
"DD AUTO PVT LTD","3","0","3","1","0","0","0","0","0","1","0","0","8"
"DEEP DRAWN TECHNOLOGIES","0","0","0","0","6","2","6","10","2","3","7","6","42"
"DEMAG DEMAG HC 340","0","0","0","0","0","0","0","0","0","0","1","0","1"
"DHIMAN BROTHERS","0","0","0","1","0","0","1","0","0","0","0","0","2"
"DILLI ELECTRIC AUTO PVT LTD","8","9","5","3","10","8","10","17","12","6","16","10","114"
"DIVANSU AUTOMOBILES LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"DIVYA AUTOMOBILES","4","4","5","4","7","0","0","0","0","11","8","2","45"
"DOOSAN BOBCAT INDIA PVT LTD","0","1","0","0","0","0","1","0","0","0","2","0","4"
"DOOSAN INT INDIA PVT LTD","3","0","0","0","0","0","0","0","0","0","0","0","3"
"DSK MOTOWHEELS PVT LTD.","0","0","0","0","0","0","2","0","0","0","0","0","2"
"DUCATI INDIA PVT LTD","0","0","2","0","1","0","0","0","0","0","0","0","3"
"DUCATI MOTOR HOLDING S.P.A","0","0","0","0","0","1","0","0","0","0","0","0","1"
"DYS IMPEX PRIVATE LIMITED","29","18","20","42","5","4","0","0","10","24","9","8","169"
"EICHER MOTORS LTD","1","1","1","3","0","1","1","0","0","0","0","0","8"
"EICHER POLARIS PVT. LTD.","1","2","0","0","0","1","1","0","0","1","0","0","6"
"EICHER TRACTORS","341","230","257","168","206","223","339","172","74","112","263","323","2708"
"EIMCO ELECON","1","0","0","0","0","0","0","1","0","0","0","0","2"
"ELECTROTHERM (INDIA) LIMITED","0","2","1","12","6","3","1","3","2","2","0","1","33"
"ENERGY ELECTRIC VEHICLES","17","5","3","4","5","18","11","12","12","14","18","12","131"
"EPIROC MINING INDIA LTD","0","0","4","2","0","0","1","0","0","1","0","0","8"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","11","12","7","19","14","18","4","10","2","1","4","5","107"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","1095","813","788","729","1021","1069","1243","694","477","675","983","1132","10719"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","32","37","27","46","39","34","44","21","25","16","27","23","371"
"EVEX AUTO INDIA PVT LTD","0","0","0","2","1","3","9","6","3","0","0","0","24"
"FORCE MOTORS LIMITED","84","166","92","152","166","90","169","159","143","94","118","87","1520"
"FORD INDIA PVT LTD","276","222","252","293","236","205","194","182","134","314","252","165","2725"
"FRED INDIA PVT LTD","0","0","1","0","0","0","1","0","0","1","0","0","3"
"G & G AUTOMOTIVE","0","0","2","1","3","2","5","0","1","1","1","0","16"
"GENERAL MOTORS INDIA PVT LTD","0","0","1","0","1","0","0","0","0","0","1","0","3"
"GILL AGRICULTURE WORKS","0","2","0","0","0","0","1","0","2","0","0","0","5"
"GILLPREETAGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","1","0","0","1"
"GKON ELECTRIC MOTOR VEHICLES PVT LTD","0","2","1","2","0","0","0","0","0","0","0","0","5"
"GODAWARI TECHNO SOLUTIONS PVT LTD","0","0","0","2","1","4","3","8","8","4","10","5","45"
