"Maker and Month Wise Data for Bihar (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"3GB TECHNOLOGY PVT LTD","1","0","0","0","0","0","0","0","0","16","0","1","18"
"3S INDUSTRIES PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","3","1","4"
"A B EXCAVATORS & EARTHMOVER LTD","0","2","0","0","0","0","0","0","0","0","0","0","2"
"A B EXCAVATORS & EARTHMOVERS PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"A D AGRO WORKS","32","39","9","3","3","9","12","0","4","4","1","7","123"
"A K AUTTO ELECTRICAL","0","0","0","0","1","0","0","0","0","0","0","0","1"
"A P I MOTORS PVT LTD","34","15","28","30","5","14","34","17","34","51","18","29","309"
"A.S.R BODY WORKS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"A3T INCORPORTED","3","0","0","0","9","0","11","1","0","1","4","0","29"
"AADHYA ENTERPRISES","3","6","3","2","0","6","19","15","10","18","11","12","105"
"AADITYA EMOTORS INDIA PVT LTD","0","1","1","5","2","0","0","0","0","4","0","0","13"
"AADITYA GARBAGE PRODUCTS PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"AASHI INDIA AUTOMOBILES PVT LTD","0","1","1","0","1","0","1","0","0","0","0","0","4"
"ACCRETION POWER AUTOS","2","0","0","0","0","0","0","0","0","0","0","0","2"
"ACTION CONSTRUCTION EQUIPMENT LTD.","16","23","36","12","28","24","29","19","19","13","20","30","269"
"ADAPT MOTORS PVT LTD","0","0","5","0","0","0","0","0","0","0","0","0","5"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","6","4","10","5","1","1","2","2","3","1","2","8","45"
"ADISHAKTI TRACTORS","0","0","0","0","0","0","0","0","0","0","0","2","2"
"ADITYA AGRO INDUSTRIES","0","0","0","1","0","0","0","0","1","0","0","0","2"
"AFZAL ENGG WORKS,JUNAGARH","6","5","45","40","1","5","1","9","0","1","20","0","133"
"AGRASEN ENGINEERING WORKS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AGRO INDUSTRIES","58","89","26","28","12","5","4","0","13","8","2","2","247"
"AHITESHAM AGRO ENGINEERING","0","0","0","0","0","0","0","0","0","0","1","1","2"
"AJANTA KRUSHI YANTRA","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","6","7","5","3","12","5","6","9","1","5","4","7","70"
"AJAX FIORI ENGINEERING PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AJAY AGRO ENTERPRISES,SBP","0","0","0","0","0","0","2","0","0","0","0","0","2"
"AKASH TRAILOR","3","4","5","0","0","0","3","0","9","8","13","29","74"
"ALLFINE INDUSTRIES PVT LTD","17","16","14","15","7","11","28","18","36","27","38","22","249"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","3","9","27","19","58"
"AMAN AGRO INDUSTRIES","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AMAN AUTOMOBILES","0","1","0","0","0","1","0","0","0","0","0","0","2"
"AMMANN INDIA PVT LTD","0","0","0","1","0","0","0","1","1","2","0","1","6"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ANIRUDH RAJ AGRO LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ANJALI ENTERPRISES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ANJALI TRADERS","8","12","5","6","4","4","4","8","5","10","8","9","83"
"ANKIT RAJ ENGINEERIG WORKS SHOP","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ANKUSH AUTO DEALS","3","2","3","1","1","0","0","0","0","0","0","2","12"
"ANNAPURNA INDUSTRIES","0","0","0","0","0","0","0","0","1","0","0","0","1"
"APSARA ENTERPRISE","0","0","2","0","0","1","1","6","2","2","3","1","18"
"ARNA ELECTRIC AUTO PVT LTD","0","0","0","0","0","2","0","0","0","2","0","0","4"
"ARROW AUTOMOTIVE","0","1","3","0","5","0","19","7","14","6","8","7","70"
"ASHOK LEYLAND LTD","167","251","504","283","195","219","160","125","119","94","172","112","2401"
"ASHWA ELECTRIC","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ATLAS COPCO INDIA LTD","0","1","0","0","0","0","0","0","0","0","1","0","2"
"ATR TECHNOSALES PRIVATE LIMITED","2","0","0","0","0","0","0","1","0","0","0","0","3"
"ATUL AUTO LTD","618","464","439","281","341","430","467","461","531","609","590","716","5947"
"AUDI AG","0","0","0","1","0","0","2","0","0","0","2","0","5"
"AUTOHAUS PRIVATE LIMITED","7","3","0","2","1","0","0","0","0","0","3","3","19"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","0","1","0","0","0","0","8","5","0","14"
"AVON CYCLES LTD","1","3","1","1","2","0","1","5","4","14","8","15","55"
"B N ENG WORKS, BERHAMPUR","0","0","0","0","0","0","0","0","0","1","0","0","1"
"BABA E RICKSHAW & C BATTERIES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BABA E-VEHICLES","1","0","0","0","0","0","3","0","0","2","0","0","6"
"BABA PRODUCT","1","0","0","0","1","0","1","0","0","0","0","1","4"
"BAGESWAR ENGG WORKS","0","0","0","0","0","0","0","0","1","0","0","0","1"
"BAJAJ AUTO LTD","7514","9770","11839","9455","11917","12877","12404","10305","12585","12798","15681","9019","136164"
"BAJAJ IMPLEMENTS PVT. LTD","1","2","2","0","0","0","1","0","0","0","0","2","8"
"BALAJI AGRO INDUSTRIES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BALDEV AUTO AGRO","2","1","0","0","2","1","1","0","0","0","0","0","7"
"BAUTI ENGINEERING,NAYAGARH","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BENTINCK INDUSTRIES PVT. LTD.","5","1","0","0","0","0","1","2","2","0","0","0","11"
"BEST WAY AGENCIES PVT LTD","15","29","16","22","20","10","37","32","80","31","53","65","410"
"BESTWAY BANARASH","0","0","0","0","0","1","0","0","0","0","0","0","1"
