"Maker and Month Wise Data for Himachal Pradesh (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","0","0","0","0","0","0","4","4"
"ACTION CONSTRUCTION EQUIPMENT LTD.","0","0","5","0","3","1","0","3","1","3","4","3","23"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","3","0","1","2","1","0","0","0","0","7"
"AJAX ENGINEERING LTD","3","1","3","4","2","5","3","1","4","3","0","3","32"
"ALL TERRAIN CRANE","1","3","6","1","0","3","0","2","0","0","2","11","29"
"AMAC INNOVATIVES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AMPERE VEHICLES PRIVATE LIMITED","3","3","1","12","5","6","5","2","3","7","19","12","78"
"ASHOK LEYLAND LTD","59","97","97","111","103","192","194","144","103","125","116","103","1444"
"ATHER ENERGY LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AUDI AG","0","3","6","1","0","0","1","2","0","0","0","0","13"
"AUTOMOBILI LAMBORGHINI S.P.A","0","1","0","1","0","0","0","0","0","0","0","0","2"
"AVON CYCLES LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BAJAJ AUTO LTD","452","502","446","478","531","591","576","560","416","741","1002","626","6921"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","0","0","0","0","7","11","2","2","5","5","1","33"
"BMW INDIA PVT LTD","9","11","10","8","6","12","5","7","13","10","10","9","110"
"BYD INDIA PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","0","1","1"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","4","0","1","0","2","0","0","1","0","3","11"
"CATERPILLAR INDIA PRIVATE LIMITED","1","0","0","0","0","0","0","0","1","0","1","0","3"
"CLASSIC LEGENDS PVT LTD","21","31","34","40","49","40","35","40","34","19","21","28","392"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","4","12","3","5","2","11","3","7","5","0","7","59"
"CONTINENTAL ENGINES PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"CRANE KRAFT INDIA PRIVATE LIMITED","0","0","0","0","0","0","1","2","1","2","1","0","7"
"DAIMLER AG","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","16","22","25","19","24","20","13","16","8","15","11","20","209"
"DELTEK ENTERPRISES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"DEMAGE MOTORS LTD","0","0","0","0","0","1","0","0","0","0","0","1","2"
"DOOSAN BOBCAT INDIA PVT LTD","1","0","0","1","2","0","1","0","0","0","0","0","5"
"DUCATI INDIA PVT LTD","0","0","1","0","1","0","0","0","0","0","0","0","2"
"EICHER TRACTORS","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","1","0","1","1","0","0","0","0","0","0","0","0","3"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","8","11","17","8","11","15","7","18","15","2","5","12","129"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","0","0","0","0","3","0","0","1","0","0","0","1","5"
"EULER MOTORS PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"FERRARI SPA","0","0","0","0","0","0","0","1","0","0","0","0","1"
"FORCE MOTORS LIMITED","6","16","31","63","12","19","34","53","37","40","18","36","365"
"FORD INDIA PVT LTD","1","2","0","1","0","1","0","0","0","1","0","0","6"
"GROVE INDIA PVT LTD","0","0","0","0","0","0","1","1","0","0","0","3","5"
"H-D MOTOR COMPANY INDIA PVT LTD","1","0","1","0","0","0","0","0","0","0","0","0","2"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","0","1","0","0","0","0","1","2","0","0","0","1","5"
"HERO ELECTRIC VEHICLES PVT. LTD","0","2","1","3","0","0","3","1","3","2","1","3","19"
"HERO HONDA MOTORS  LTD","0","0","1","1","0","0","1","0","1","0","0","3","7"
"HERO MOTOCORP LTD","776","928","810","955","1050","1191","1002","1097","988","1160","2069","1591","13617"
"HINDUSTAN MOTOR CORPORATION","0","0","1","0","0","1","0","0","1","0","0","1","4"
"HONDA CARS INDIA LTD","45","74","59","60","48","63","85","47","45","58","53","55","692"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","883","1064","896","1332","1357","1505","1507","1503","1088","1523","2715","2182","17555"
"HYUNDAI MOTOR INDIA LTD","473","541","465","452","559","549","573","640","403","605","708","526","6494"
"INDIA KAWASAKI MOTORS PVT LTD","1","2","2","0","4","0","3","1","0","1","2","2","18"
"INDIA YAMAHA MOTOR PVT LTD","122","126","115","142","218","206","218","208","140","192","288","182","2157"
"INDITAL CONSTRUCTION MACHINERY","0","0","0","0","0","1","0","0","0","0","0","1","2"
"INDO FARM EQUIPMENT LIMITED","2","2","0","3","3","3","8","0","0","0","2","2","25"
"INTERNATIONAL TRACTORS LIMITED","23","27","50","33","36","35","40","41","46","47","37","31","446"
"ISUZU MOTORS INDIA PVT LTD","4","1","2","2","0","1","1","1","2","1","3","4","22"
"JAGUAR LAND ROVER INDIA LIMITED","4","5","2","6","4","5","5","5","5","7","9","3","60"
"JCB INDIA LIMITED","17","40","32","36","20","27","24","26","21","37","23","32","335"
"JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL)","0","0","0","0","0","0","0","2","0","1","8","8","19"
