"Maker and Month Wise Data for Jharkhand (2018)"

"Maker","2018-Jan","2018-Feb","2018-Mar","2018-Apr","2018-May","2018-Jun","2018-Jul","2018-Aug","2018-Sep","2018-Oct","2018-Nov","2018-Dec","Total"
"A P I MOTORS PVT LTD","13","4","10","6","2","1","1","7","3","2","1","0","50"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","25","25","33","23","23","26","24","20","30","12","20","24","285"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","2","0","2","0","0","0","3","1","0","0","0","0","8"
"ADITYA AGRO INDUSTRIES","0","0","0","2","0","0","0","0","0","0","0","0","2"
"AGRO INDUSTRIES","0","1","3","0","0","0","0","0","0","0","0","0","4"
"AJAX ENGINEERING LTD","4","2","10","6","8","3","2","5","5","0","5","6","56"
"AKASH TRAILOR","0","1","1","0","0","0","0","0","0","0","0","0","2"
"ALL TERRAIN CRANE","0","0","0","0","0","0","1","0","0","0","2","0","3"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","0","0","0","0","1","2","3","14","0","20"
"AMMANN INDIA PVT LTD","0","0","0","0","0","0","0","1","0","0","1","0","2"
"ANKUSH AUTO DEALS","0","0","0","0","0","0","0","0","1","0","0","0","1"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ARROW AUTOMOTIVE","0","0","0","0","0","0","0","0","1","0","1","5","7"
"ASHOK LEYLAND LTD","113","80","117","99","106","113","111","104","134","123","95","134","1329"
"ASHWA ELECTRIC","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ATLAS COPCO INDIA LTD","0","1","0","0","1","0","0","0","0","0","0","0","2"
"ATUL AUTO LTD","254","189","185","219","215","167","180","195","175","183","160","308","2430"
"AUDI AG","16","11","14","14","11","11","10","11","11","11","11","17","148"
"AUTOHAUS PRIVATE LIMITED","0","0","0","1","7","0","0","0","2","1","0","1","12"
"BABA E RICKSHAW & C BATTERIES","0","2","3","0","0","0","0","0","0","0","0","0","5"
"BABA E-VEHICLES","6","0","0","0","0","0","0","0","0","0","0","0","6"
"BAJAJ AUTO LTD","2240","2353","2792","2626","3200","3015","2948","3105","2800","3040","3669","3429","35217"
"BATEI STEEL FABRICATION","0","1","0","0","0","0","0","0","0","0","0","0","1"
"BATTERY RICKSHAW SANGH","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BEML LIMITED","0","0","0","0","0","4","0","1","0","0","0","0","5"
"BENTINCK INDUSTRIES PVT. LTD.","8","6","2","4","3","7","5","4","3","2","3","4","51"
"BEST WAY AGENCIES PVT LTD","4","14","15","5","13","5","15","8","28","15","12","0","134"
"BHAGYALAXMI TRAILER","0","0","0","0","0","0","0","0","0","2","0","0","2"
"BHARDWAJ AGRO INDUSTRIES","0","0","0","0","0","0","1","0","1","0","0","0","2"
"BMW INDIA PVT LTD","7","8","8","8","10","17","12","3","11","7","8","10","109"
"BULL MACHINES PVT LTD","0","3","2","1","2","1","2","0","0","1","0","2","14"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","7","6","9","5","7","14","3","4","16","10","6","11","98"
