"Maker and Month Wise Data for Jammu & Kashmir (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"A P I MOTORS PVT LTD","6","6","0","0","15","5","7","1","0","0","0","1","41"
"ACTION CONSTRUCTION EQUIPMENT LTD.","6","0","6","3","1","3","3","0","2","1","1","0","26"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","0","1","0","0","0","1","0","0","0","0","0","0","2"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","4","6","3","4","2","0","1","0","0","0","1","0","21"
"ASHOK LEYLAND LTD","80","69","96","107","127","90","106","28","55","38","9","24","829"
"ATUL AUTO LTD","37","25","37","57","37","37","33","6","22","2","3","5","301"
"AUDI AG","3","6","4","1","7","2","5","2","0","2","1","0","33"
"BAJAJ AUTO LTD","1063","717","807","1098","1628","1529","1773","529","789","828","575","822","12158"
"BMW INDIA PVT LTD","2","0","1","3","0","2","3","1","0","0","0","0","12"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","4","0","4","3","2","5","4","2","0","0","1","1","26"
"CATERPILLAR INDIA PRIVATE LIMITED","4","2","6","4","10","4","6","1","1","2","0","0","40"
"CLASSIC LEGENDS PVT LTD","0","0","0","0","0","1","2","3","7","13","16","13","55"
"CNH INDUSTRIAL (INDIA) PVT LTD","34","46","30","26","39","26","18","5","12","21","13","12","282"
"CONTINENTAL ENGINES PVT LTD","3","35","2","27","21","15","23","1","0","0","0","0","127"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","0","4","7","7","8","7","13","6","6","3","1","1","63"
"DUCATI INDIA PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"EICHER MOTORS LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"EICHER TRACTORS","5","4","7","4","4","6","9","4","0","1","0","3","47"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","10","12","7","8","11","11","5","6","5","2","2","1","80"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","1","3","4","6","2","5","6","0","2","0","0","0","29"
"FORCE MOTORS LIMITED","15","19","38","27","45","23","37","14","14","6","4","9","251"
"FORD INDIA PVT LTD","99","55","74","61","102","54","77","29","30","41","30","28","680"
"GENERAL MOTORS INDIA PVT LTD","1","1","0","0","1","1","0","0","0","0","1","0","5"
"H-D MOTOR COMPANY INDIA PVT LTD","1","1","2","1","0","1","0","0","0","1","0","1","8"
"HERO ELECTRIC VEHICLES PVT. LTD","0","1","17","6","3","1","0","0","0","0","0","0","28"
"HERO HONDA MOTORS  LTD","2","1","1","0","0","0","1","1","0","0","0","0","6"
"HERO MOTOCORP LTD","1872","954","1384","1376","2359","1996","2245","952","1217","1643","1047","1562","18607"
"HONDA CARS INDIA LTD","104","69","115","55","149","116","112","42","45","56","35","72","970"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","2088","793","1559","1272","2539","2049","3041","1257","1449","1451","1306","1948","20752"
"HYUNDAI MOTOR INDIA LTD","891","645","898","710","1045","892","1171","401","334","419","502","660","8568"
"INDIA KAWASAKI MOTORS PVT LTD","2","2","1","3","2","0","0","0","0","0","0","2","12"
"INDIA YAMAHA MOTOR PVT LTD","471","203","254","351","647","528","672","132","144","175","153","236","3966"
"INDO FARM EQUIPMENT LIMITED","1","2","0","0","1","1","2","0","2","0","0","1","10"
"INTERNATIONAL TRACTORS LIMITED","34","11","16","34","45","34","31","32","29","48","23","10","347"
"ISUZU MOTORS INDIA PVT LTD","2","1","3","0","1","2","2","0","0","0","0","0","11"
"JAGUAR LAND ROVER INDIA LIMITED","1","0","0","1","2","2","1","0","0","0","0","1","8"
"JCB INDIA LIMITED","34","28","39","30","50","40","45","25","27","5","3","7","333"
"JCB INDIA LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION)","27","17","18","29","33","24","20","6","6","11","6","5","202"
"JSW MG MOTOR INDIA PVT LTD","0","0","0","0","0","0","1","3","3","9","8","8","32"
"KAWASAKI HEAVY INDUSTRIES LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"KIA INDIA PRIVATE LIMITED","0","0","0","0","0","0","0","0","4","16","19","41","80"
"KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.","1","1","0","0","1","0","0","0","0","0","0","0","3"
"KURUKSHETRA AUTOMOBILES (P) LTD.","1","1","0","0","0","0","0","0","0","0","0","0","2"
"LIUGONG INDIA PVT. LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"LML LIMITED","2","0","0","0","0","0","0","0","0","0","0","0","2"
"M/S SCHWING STETTER (INDIA) PRIVATE LIMITED","0","0","0","0","2","0","1","0","0","0","0","0","3"
"MAHINDRA & MAHINDRA LIMITED","538","398","508","553","813","603","718","233","278","228","187","274","5331"
"MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION)","77","67","83","81","81","71","77","44","47","43","19","41","731"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","66","28","38","33","94","76","77","41","65","48","40","11","617"
"MAHINDRA TWO WHEELERS LTD","1","2","0","0","9","1","1","2","0","1","0","0","17"
"MAN TRUCKS INDIA PVT. LTD.","0","2","0","0","0","0","0","0","0","0","0","0","2"
"MANITOU EQUIPMENT INDIA PVT LTD","0","1","5","3","3","3","1","3","1","2","1","0","23"
"MARSHAL TRACTOR & FARM EQUIPMENTS","0","0","0","0","0","0","0","0","1","0","0","0","1"
"MARUTI INDUSTRIES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"MARUTI SUZUKI INDIA LTD","4145","3016","3712","3985","4766","3613","4464","1506","1494","1539","1910","2261","36411"
"MARUTI UDYOG LTD","0","0","0","1","0","0","1","1","0","0","1","0","4"
"MERCEDES-BENZ INDIA PVT LTD","3","5","2","2","1","2","4","2","0","0","0","3","24"
"NISSAN MOTOR INDIA PVT LTD","40","39","53","36","68","40","55","15","16","22","11","23","418"
"OKINAWA AUTOTECH PVT LTD","0","1","1","1","1","0","4","0","0","0","0","0","8"
"ORDINANCE FACTORY","4","0","0","0","0","0","0","0","0","0","0","0","4"
"OTHERS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"PIAGGIO VEHICLES PVT LTD","199","173","132","213","291","205","265","44","31","24","16","36","1629"
"PREET TRACTORS PVT LTD","0","0","0","1","2","2","1","0","1","2","0","0","9"
"RENAULT INDIA PVT LTD","72","49","58","41","51","55","73","23","12","40","37","66","577"
"ROYAL-ENFIELD (UNIT OF EICHER LTD)","748","485","794","608","1088","832","979","448","551","691","563","585","8372"
