"Maker and Month Wise Data for Jammu & Kashmir (2024)"

"Maker","2024-Jan","2024-Feb","2024-Mar","2024-Apr","2024-May","2024-Jun","2024-Jul","2024-Aug","2024-Sep","2024-Oct","2024-Nov","2024-Dec","Total"
"AAHANA COMMERCE PVT LTD","0","2","0","0","0","1","0","1","0","0","0","0","4"
"ACTION CONSTRUCTION EQUIPMENT LTD.","7","4","11","5","9","7","8","8","2","7","1","9","78"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","1","3","0","0","3","6","5","5","1","0","3","1","28"
"ALLFINE INDUSTRIES PVT LTD","2","4","1","1","1","3","1","0","3","0","0","0","16"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","4","0","0","5","0","1","0","0","1","0","1","12"
"AMPERE VEHICLES PRIVATE LIMITED","9","0","10","3","2","0","5","0","0","0","6","4","39"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","0","0","0","1","0","1","0","1","0","0","1","5"
"ARD EXIM","6","6","0","4","5","1","0","6","0","1","0","1","30"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","1","0","50","3","0","0","0","0","0","0","0","0","54"
"ASHOK LEYLAND LTD","117","59","128","156","127","82","82","80","39","57","101","80","1108"
"ATHER ENERGY LTD","25","39","67","27","29","22","42","58","46","70","47","14","486"
"ATTOLENT AUTO GROUP PVT LTD","1","3","1","3","3","1","1","3","2","1","0","1","20"
"ATUL AUTO LTD","4","4","3","10","13","5","10","3","3","12","7","10","84"
"ATUL GREENTECH PRIVATE LIMITED","4","7","6","6","3","0","4","5","6","9","7","6","63"
"AVON CYCLES LTD","6","7","4","6","6","4","13","15","9","7","4","5","86"
"BAJAJ AUTO LTD","758","867","1117","1153","1218","1186","1578","1480","1073","1572","1150","620","13772"
"BAJAJ IMPLEMENTS PVT. LTD","0","0","0","4","3","1","2","0","2","4","0","3","19"
"BALI AUTO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","0","0","0","0","0","0","2","0","0","0","2"
"BAXY LTD","0","0","4","1","0","1","1","4","6","0","5","2","24"
"BMW INDIA PVT LTD","2","3","3","3","5","2","2","5","2","7","4","3","41"
"BULL MACHINES PVT LTD","2","2","2","0","2","1","2","2","1","0","1","0","15"
"CART INDIA","0","0","0","0","0","0","0","0","9","0","1","0","10"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","1","0","0","1","1","3","1","5","0","0","0","1","13"
"CATERPILLAR INDIA PRIVATE LIMITED","1","8","5","4","0","6","4","2","0","0","1","1","32"
"CEEON INDIA","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CHAMPION POLY PLAST","4","6","5","2","4","3","5","1","0","1","2","3","36"
"CHANDAKE-AUTOMOBILES LLP","0","0","0","0","0","0","2","0","0","0","0","0","2"
"CHAUHAN AUTO INDUSTRIES","3","0","2","0","1","2","0","1","0","1","0","0","10"
"CLASSIC LEGENDS PVT LTD","11","13","32","29","26","32","38","33","17","61","29","20","341"
