"Maker and Month Wise Data for Maharashtra (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"A K AUTTO ELECTRICAL","0","0","1","0","0","0","0","0","0","0","0","0","1"
"A3T INCORPORTED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","81","61","101","2","2","32","42","41","54","38","37","61","552"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","2","1","0","0","13","15","2","3","0","0","0","36"
"ADISHWAR AUTO RIDE INDIA PVT LTD","77","77","146","34","0","0","0","14","28","30","33","28","467"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","1","1","0","0","0","0","1","2","0","0","4","9"
"AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AHITESHAM AGRO ENGINEERING","2","0","0","0","0","0","0","0","3","0","0","0","5"
"AJANTA KRUSHI YANTRA","7","15","5","0","0","0","1","3","23","4","16","11","85"
"AJAX ENGINEERING LTD","19","25","56","5","1","6","17","14","21","9","21","16","210"
"AJAX FIORI ENGINEERING PVT LTD","1","0","0","0","0","0","0","0","1","0","0","0","2"
"AJAY AGRO ENTERPRISES,SBP","0","0","0","0","0","0","0","1","0","1","0","0","2"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","0","1","0","0","0","0","2","2","2","1","2","1","11"
"AKASH TRAILOR","0","0","0","0","0","0","2","0","1","3","5","2","13"
"ALL TERRAIN CRANE","0","1","1","0","1","1","2","0","0","2","3","0","11"
"ALTIUS TECHNOLOGIES","0","0","0","0","0","0","0","0","0","0","0","2","2"
"AMMANN INDIA PVT LTD","0","0","0","0","0","0","0","0","1","2","0","0","3"
"AMPERE VEHICLES PRIVATE LIMITED","26","43","22","3","0","5","9","20","30","75","37","52","322"
"ANVITA AUTO TECH WORKS PVT LTD","2","0","0","0","0","0","0","0","0","0","0","0","2"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","0","1","1","0","1","0","1","0","1","1","0","7"
"ASHOK LEYLAND LTD","1846","1675","2923","280","1","86","205","425","649","897","1101","1144","11232"
"ASTON MARTIN","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ATHER ENERGY LTD","1","0","0","0","0","0","0","0","1","0","0","80","82"
"ATOMEX E-MOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","0","2","2"
