"Maker and Month Wise Data for Goa (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","0","0","0","0","0","0","2","0","1","1","0","0","4"
"ADISHWAR AUTO RIDE INDIA PVT LTD","25","5","9","2","0","0","0","0","0","3","1","1","46"
"AGRAWAL RENEWABLE ENERGY PVT LTD","1","0","0","0","0","0","0","1","0","0","0","0","2"
"AJAX ENGINEERING LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","0","0","1","7","4","3","15"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","38","39","37","1","0","5","6","16","13","13","24","15","207"
"AUDI AG","1","2","3","0","0","0","0","0","0","0","0","1","7"
"BAJAJ AUTO LTD","94","93","68","3","35","41","40","88","57","78","83","52","732"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","0","0","0","0","0","0","0","1","10","11","3","25"
"BMW INDIA PVT LTD","5","5","13","5","0","2","0","2","8","4","9","7","60"
"CATERPILLAR INDIA PRIVATE LIMITED","1","0","0","1","0","0","0","0","1","0","4","0","7"
"CLASSIC LEGENDS PVT LTD","42","36","27","26","0","0","2","5","8","13","18","20","197"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DAIMLER AG","0","0","0","0","1","0","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","8","6","9","2","0","0","1","0","4","0","1","0","31"
"DUCATI INDIA PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"EICHER MOTORS LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","0","0","0","0","0","0","1","1","0","2","2","1","7"
"FORCE MOTORS LIMITED","11","10","2","4","0","0","1","0","1","1","1","1","32"
"FORD INDIA PVT LTD","0","1","0","0","0","2","1","0","0","2","2","0","8"
"GODREJ & BOYCE MFG. CO. LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"H-D MOTOR COMPANY INDIA PVT LTD","2","5","7","0","0","0","1","1","3","1","1","2","23"
"HERO ELECTRIC VEHICLES PVT. LTD","1","2","1","0","1","0","0","0","0","0","1","3","9"
