"Maker and Month Wise Data for Uttarakhand (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"A K GUPTA & CO.","1","0","0","0","0","0","0","1","0","0","0","0","2"
"A P I MOTORS PVT LTD","0","1","2","0","0","0","1","0","0","0","0","5","9"
"A.V.AUTOMOTIVES PVT LTD","0","0","0","0","0","0","0","4","1","3","4","5","17"
"ACTION CONSTRUCTION EQUIPMENT LTD.","12","4","9","5","15","11","10","2","4","5","12","2","91"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ADISHWAR AUTO RIDE INDIA PVT LTD","2","2","2","1","1","2","1","1","0","3","0","0","15"
"ADITYA SAI INDUSTRIES","3","11","10","2","13","12","14","9","22","1","12","7","116"
"AFTEK MOTORS INDIA PVT LTD","0","0","1","4","1","1","5","6","11","3","2","0","34"
"AJAX ENGINEERING LTD","0","1","1","1","3","1","0","0","2","1","1","1","12"
"ALL TERRAIN CRANE","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","3","2","2","0","0","2","3","2","2","2","3","11","32"
"ALTIER ELECTRIC VEHICLES PVT LTD","5","6","2","0","1","0","0","3","16","9","13","15","70"
"AMO MOBILITY SOLUTIONS PVT LTD","0","0","0","0","0","0","1","0","21","10","18","14","64"
"AMPERE VEHICLES PRIVATE LIMITED","47","39","92","150","119","114","96","133","72","204","195","91","1352"
"ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.)","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ANJALI AUTO COMPONENTS","0","0","0","0","1","0","5","1","1","0","0","0","8"
"APARNA INDUSTRIES","1","4","1","5","0","3","4","0","2","1","1","3","25"
"ARMAN GREEN VEHICLES PVT LTD","1","0","1","3","0","0","0","0","0","1","0","0","6"
"ARNA ELECTRIC AUTO PVT LTD","0","0","0","0","1","0","1","0","0","0","0","0","2"
"ASHOK LEYLAND LTD","82","54","89","109","82","78","38","57","67","77","71","60","864"
"ATHER ENERGY LTD","1","0","0","0","0","1","0","21","17","30","29","21","120"
"ATUL AUTO LTD","2","0","1","0","0","0","0","1","1","0","0","0","5"
"ATUT SANGAM","4","0","1","1","1","2","0","0","0","0","0","0","9"
"AUDI AG","2","0","2","0","0","0","0","1","1","0","1","0","7"
"AUTOLITE (INDIA) LIMITED","1","0","0","0","0","0","0","0","0","1","0","0","2"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","1","9","4","2","1","0","0","17"
"BABA E-VEHICLES","0","0","0","0","2","0","0","0","0","0","0","2","4"
"BAJAJ AUTO LTD","888","783","1005","1007","981","969","877","922","698","1232","1805","917","12084"
"BAJAJ IMPLEMENTS PVT. LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BALI AUTO INDUSTRIES","8","6","13","7","9","12","8","3","5","7","3","5","86"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","0","0","1","3","0","9","5","5","4","2","4","33"
"BEST WAY AGENCIES PVT LTD","1","0","2","3","4","1","0","0","1","0","0","6","18"
"BMW INDIA PVT LTD","9","11","7","7","11","12","8","13","7","19","21","14","139"
"BOUNCE ELECTRIC 1 PVT LTD","0","0","0","0","0","0","0","11","11","16","40","15","93"
"BULL MACHINES PVT LTD","0","0","1","2","2","2","0","1","0","0","1","2","11"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","1","0","2","0","0","0","0","0","0","2","0","5"
"CATERPILLAR INDIA PRIVATE LIMITED","3","1","0","0","0","2","2","1","1","4","1","0","15"
"CEEON INDIA","0","0","0","1","1","1","0","0","0","0","0","0","3"
"CHAMPION POLY PLAST","22","20","19","51","31","55","30","19","30","21","27","11","336"
"CLASSIC LEGENDS PVT LTD","36","40","49","49","70","52","51","55","41","34","71","47","595"
"CNH INDUSTRIAL (INDIA) PVT LTD","8","5","12","1","17","10","4","8","2","8","7","7","89"
"CONTINENTAL ENGINES PVT LTD","5","1","4","1","1","2","5","7","2","7","13","8","56"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","5","6","7","5","6","11","2","1","2","3","10","8","66"
"DAKSH INDUSTRY PVT LTD","15","12","17","20","14","36","20","17","13","16","14","12","206"
"DIAMOND E VEHICLES","0","0","3","1","0","2","0","0","0","0","3","3","12"
"DILLI ELECTRIC AUTO PVT LTD","17","38","42","52","39","84","69","69","59","49","52","77","647"
"DIVANSU AUTOMOBILES LTD","0","0","0","0","0","0","0","4","1","11","17","5","38"
"DIVYA ENTERPRISES","5","0","0","0","0","0","0","2","4","0","5","4","20"
"DOOSAN BOBCAT INDIA PVT LTD","0","0","1","1","0","0","1","1","0","1","0","0","5"
"DUCATI INDIA PVT LTD","0","1","0","0","0","0","0","0","0","1","0","0","2"
"EICHER TRACTORS","7","6","9","2","4","8","18","5","2","2","5","1","69"
"ENERGY ELECTRIC VEHICLES","3","3","2","0","0","1","0","3","4","6","8","9","39"
"EPOWER VEHICLES PVT LTD","0","3","0","0","1","1","10","2","7","2","3","2","31"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","22","39","51","7","34","24","19","21","21","10","29","20","297"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","2","4","4","1","2","1","3","1","3","2","1","1","25"
"EVOLUTION AUTOTECH","0","0","2","0","0","0","0","0","0","0","0","0","2"
"EXIDE INDUSTRIES LTD","2","2","2","0","8","8","4","3","1","1","1","0","32"
"FIVE ELEMENTS","0","0","0","0","0","0","0","1","3","4","7","8","23"
"FORCE MOTORS LIMITED","6","9","10","17","22","15","26","28","26","24","20","18","221"
"FORD INDIA PVT LTD","3","0","0","1","0","0","0","0","0","0","0","0","4"
"G & G AUTOMOTIVE","0","0","0","0","1","0","0","0","0","0","0","0","1"
"GAYATRI ELECTRIC VEHICLES PVT LTD","2","1","0","2","4","6","9","6","11","8","1","3","53"
"GKON ELECTRIC MOTOR VEHICLES PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"GOENKA ELECTRIC MOTOR VEHICLES PVT LTD","1","8","2","0","5","3","3","2","3","1","1","0","29"
