"Maker and Month Wise Data for Maharashtra (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"A D AGRO WORKS","0","0","0","0","0","0","0","0","0","1","1","0","2"
"A K AUTTO ELECTRICAL","2","0","0","0","0","0","0","0","0","0","0","0","2"
"A. A. TRAILOR","0","0","0","0","0","0","0","0","0","0","0","1","1"
"A.B. AGRO ENGINEERING WORKS","0","0","0","0","0","0","0","0","0","0","1","0","1"
"A.K.AUTO ELECTRICAL","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AAHANA COMMERCE PVT LTD","3","0","0","0","0","0","1","0","1","1","0","0","6"
"ACTION CONSTRUCTION EQUIPMENT LTD.","215","147","235","208","95","163","49","70","63","74","75","84","1478"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","3","0","1","6","13","15","0","1","2","1","8","1","51"
"ADISHWAR AUTO RIDE INDIA PVT LTD","7","1","2","3","7","3","4","1","2","8","4","2","44"
"AERODRIVE PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AEROEAGLE AUTOMOBILES PVT LTD","23","12","28","0","0","0","0","3","0","0","0","0","66"
"AFTEK MOTORS INDIA PVT LTD","1","0","0","0","0","0","1","0","0","0","0","0","2"
"AGRO INDUSTRIES","1","1","0","0","0","0","0","0","0","0","0","0","2"
"AJANTA KRUSHI YANTRA","3","6","3","8","8","0","1","1","2","19","26","24","101"
"AJAX ENGINEERING LTD","96","93","188","73","76","103","4","10","20","23","31","32","749"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AKASH TRAILOR","9","0","1","8","3","0","3","1","0","4","0","0","29"
"AKG INTERNATIONAL","0","16","8","11","16","11","11","13","12","23","26","5","152"
"AKSHAY INDUSTRIES","0","0","0","0","0","0","0","0","0","0","13","29","42"
"ALL TERRAIN CRANE","118","39","64","42","40","78","0","0","0","0","0","0","381"
"ALPHA SERVICES","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","1","0","0","4","0","5"
"ALTIGREEN PROPULSION LABS PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"AMMANN INDIA PVT LTD","1","1","0","2","0","1","0","0","0","0","0","0","5"
"AMO MOBILITY SOLUTIONS PVT LTD","1","0","0","0","0","0","0","0","0","0","1","0","2"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","1","0","0","11","0","0","0","0","0","0","12"
"ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE","1","0","0","0","0","0","0","0","0","0","0","0","1"
"APOLLO CARMIX EQUIPMENTS PVT LTD","4","0","2","2","6","9","1","1","0","1","0","0","26"
"ASHLESHA POWER CONTROLS PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
