"Maker and Month Wise Data for Uttar Pradesh (2017)"

"Maker","2017-Jan","2017-Feb","2017-Mar","2017-Apr","2017-May","2017-Jun","2017-Jul","2017-Aug","2017-Sep","2017-Oct","2017-Nov","2017-Dec","Total"
"A B EXCAVATORS & EARTHMOVERS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"A D AGRO WORKS","1","0","0","0","1","0","1","0","0","0","0","0","3"
"A K AUTTO ELECTRICAL","2","2","2","0","0","0","0","1","0","1","0","0","8"
"A P I MOTORS PVT LTD","0","0","1","0","0","0","0","0","1","0","0","0","2"
"A.K.AUTO ELECTRICAL","0","0","0","0","1","0","1","0","0","0","0","1","3"
"A.V.AUTOMOTIVES PVT LTD","0","0","0","0","2","2","5","6","4","6","5","3","33"
"A3T INCORPORTED","9","13","6","10","9","6","8","2","1","5","11","11","91"
"AADITYA EMOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","1","0","0","1","2"
"ACCRETION POWER AUTOS","0","0","0","0","0","0","4","7","7","1","1","1","21"
"ACTION CONSTRUCTION EQUIPMENT LTD.","84","54","177","60","61","100","89","93","68","42","74","52","954"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","4","1","2","0","2","5","5","7","0","1","4","3","34"
"ADITYA SAI INDUSTRIES","1","0","0","0","1","0","0","0","0","0","0","0","2"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","29","14","43"
"AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","0","0","0","0","1","0","0","1","0","0","2","2","6"
"AJAX FIORI ENGINEERING PVT LTD","2","3","5","2","2","3","2","1","8","1","4","1","34"
"AKASH AGRO INDUSTRIES","0","0","0","0","0","1","0","0","1","0","10","0","12"
"AKASH EQUIPMENTS & MACHINERIES (P) LTD.","0","0","1","0","0","2","3","1","0","0","0","0","7"
"ALL TERRAIN CRANE","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","0","5","11","8","4","12","5","9","7","61"
"AMAN AUTOMOBILES","0","0","0","0","0","0","0","0","0","0","0","2","2"
"AMAN ELECTRIC VEHICLES","2","0","1","1","4","3","2","5","0","1","11","2","32"
"AMAR AGRO IND LTD","0","2","0","0","3","0","1","0","1","0","2","0","9"
"AMAR COACH BUILDERS","0","0","0","0","0","0","0","0","0","0","5","9","14"
"AMW MOTORS LIMITED","0","2","6","0","5","2","0","1","0","6","7","6","35"
"ANKUSH AUTO DEALS","0","0","0","0","0","0","0","0","0","0","0","6","6"
"APARNA AGRICO","0","0","0","0","0","1","2","3","3","2","2","12","25"
"APE AUTO","1","1","1","0","0","0","0","0","0","0","0","0","3"
"API MOTORS PVT LTD","0","1","9","1","0","0","0","0","0","10","6","0","27"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","1","0","0","0","0","0","0","0","1","0","2"
"ARCHIT ENTERPRISES","1","6","12","14","13","12","17","15","13","9","12","7","131"
"ARNA ELECTRIC AUTO PVT LTD","0","0","0","0","0","0","1","7","8","0","1","3","20"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ASHOK LEYLAND LTD","591","544","1254","693","391","521","577","514","548","669","670","648","7620"
"ASIA BODY BUILDERS & MANUFACTURERS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ATLAS AUTO INDUSTRIES         ","0","0","1","2","0","0","0","0","0","0","0","0","3"
"ATR TECHNOSALES PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","1","1","2"
"ATTOLENT AUTO GROUP PVT LTD","0","6","4","0","9","9","19","16","9","10","45","34","161"
"ATTOLENT AUTOGROUP PVT LTD","4","10","8","5","35","25","29","12","1","7","9","24","169"
"ATUL AUTO LTD","193","189","625","79","134","173","166","209","220","300","345","312","2945"
"ATUT SANGAM","3","7","4","3","4","5","3","3","2","4","6","7","51"
"AUDI AG","9","13","14","16","16","10","15","12","14","14","8","19","160"
"AUSTIN LTD","2","3","11","0","0","1","0","2","0","0","0","2","21"
"AUTOMOBILE PRODUCTS OF INDIA","5","4","29","0","1","0","0","1","2","5","2","2","51"
"AVATAR ENGINEERING WORK","1","0","3","2","2","7","7","0","0","0","0","0","22"
"AVON CYCLE LTD INDIA","1","0","1","2","2","1","2","7","2","2","2","2","24"
"AVON CYCLES LTD","0","0","0","1","5","6","6","3","2","1","4","7","35"
"AVTAR AGRO INDUSTRIES","2","0","3","0","0","1","3","0","1","1","3","0","14"
"B S M S AGRICULTURE  WORKSHOP","0","1","0","0","0","0","0","0","0","0","0","0","1"
"BABA E RICKSHAW & C BATTERIES","0","0","0","0","0","3","2","6","6","3","3","10","33"
"BABA E-VEHICLES","0","4","1","1","1","6","1","20","2","1","2","7","46"
"BADSHAH ENTERPRISES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BAFNA AUTO CARS I PVT.LTD.","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BAJAJ AUTO LTD","19404","20454","41504","31769","29731","27808","22658","18964","16998","29190","26146","19188","303814"
"BAJAJ IMPLEMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BAJAJ TEMPO LIMITED","5","5","8","9","10","11","11","6","8","8","17","10","108"
"BALI AUTO INDUSTRIES","0","0","2","4","0","1","3","8","11","6","26","12","73"
"BANARAS TRACTOR HOUSE","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BEML LIMITED","0","0","0","0","0","0","0","1","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","1","4","13","8","8","15","23","40","40","90","76","75","393"
"BESTWAY AGENCIES PVT LTD","0","0","0","3","39","48","46","36","29","6","23","11","241"
"BHAGAT AGRO INDUSTRIES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BHAGWAN AGRO INDUSTRIES","1","3","15","0","3","2","0","1","1","0","0","1","27"
"BHARATH ENGINEERING WORKS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BHAVNA AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BIG BULL TRADER PVT LTD","0","0","0","0","0","0","0","0","3","6","6","14","29"
"BIJNOR ENTERPRISES","0","0","0","0","0","0","0","0","0","11","3","4","18"
"BMW INDIA PVT LTD","59","72","59","48","29","35","62","40","61","43","55","58","621"
"BRIGHT AUTOZONE PVT LTD","22","34","67","49","53","64","41","73","36","42","60","69","610"
"BROOKE BOND INDIA LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BSA MOTORS","0","2","0","0","0","0","0","0","0","0","0","0","2"
"BSMS AGRICULTURE WORKSHOP","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BULL MACHINES PVT LTD","2","0","2","1","1","2","1","3","1","2","8","17","40"
"CAPARO AUTOTECH LIMITED","5","14","13","17","11","12","7","3","3","5","8","7","105"
"CAPARO AUTOTECH LTD","0","0","2","0","0","15","3","4","6","4","1","0","35"
"CASE EQUIPMENT PRIVATE LTD","3","3","3","1","4","2","1","3","0","1","4","6","31"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","1","3","2","1","3","2","3","1","2","5","0","7","30"
"CATERPILLAR INDIA PRIVATE LIMITED","13","19","20","19","12","20","13","11","6","6","5","11","155"
"CEEON INDIA","9","10","2","12","4","6","19","20","20","24","19","29","174"
"CENTURY MOTORS PVT LTD","0","0","0","0","0","1","1","0","0","0","0","0","2"
"CHAMPION POLY PLAST","0","0","0","0","0","1","16","14","24","19","10","22","106"
"CHANDEL AUTO MOBILE","0","0","0","0","0","1","0","0","0","0","0","0","1"
"CHANGZHOU YEFEND VEHICLE CO","2","4","0","0","0","1","0","0","0","0","1","0","8"
"CHARAN AGROTECH","0","0","0","1","0","0","0","0","0","0","0","0","1"
"CHEHAK BATTERIES","6","13","7","12","17","28","24","15","2","2","10","12","148"
"CHEVROLET SALES INDIA PVT LTD","0","0","0","1","1","0","0","0","0","0","0","0","2"
"CITYGREEN AUTO & PETRO CHEMICALS (P) LTD","0","0","0","0","0","0","0","0","2","4","3","4","13"
"CLAAS INDIA P LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"CLH GASEOUS FUEL APPL PVT LTD","4","2","4","1","4","10","6","5","3","3","5","13","60"
"CNH INDUSTRIAL (INDIA) PVT LTD","239","227","503","113","241","256","257","234","186","174","210","196","2836"
"COMBILIFT COM LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CONTINENTAL ENGINES PVT LTD","57","3","0","3","2","1","1","2","1","0","5","2","77"
"D M AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"D S R AUTOMOTIVES (INDIA) PVT LTD","0","0","0","0","0","0","0","0","1","0","0","2","3"
"DAIMLER AG","0","1","1","1","0","0","1","0","0","0","0","0","4"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","32","37","65","47","24","53","92","73","73","89","95","67","747"
"DASHMESH AGRICULTURE WORKS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"DASHMESH MECH WORKS PVT LTD","0","1","1","1","0","2","1","1","0","0","3","0","10"
"DASMESH AGRICULTURAL INDUSTRIES PVT LTD","0","0","0","0","0","0","0","2","0","0","0","0","2"
"DASMESH AGRICULTURE WORKS","0","0","2","0","0","0","0","0","0","0","0","0","2"
"DASMESH MECHANICAL WORKS PVT.LTD","1","0","0","0","0","0","0","0","0","1","0","0","2"
"DAVE EXIM PVT LTD","0","0","0","0","0","0","2","9","4","10","10","4","39"
"DD AUTO PVT LTD","0","0","0","1","0","0","0","0","0","0","6","3","10"
"DELTA AUTOCORP LTD","0","0","0","0","0","0","0","0","0","0","0","3","3"
"DEV AGRO INDUSTRIES","0","0","1","0","1","0","9","15","10","12","4","8","60"
"DEWAN AGRICULTURE WORKS","0","0","0","0","0","0","0","0","0","0","1","0","1"
"DHARAM AGRI WORKS","0","0","0","0","0","2","2","0","0","0","0","0","4"
"DHIMAN AGRICULTURAL WORKS","0","1","2","0","1","0","0","1","1","1","1","4","12"
"DHIMAN AGRICULTURE WORKS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DILIP CHHABRIA DESIGN PVT LTD","0","0","0","0","0","0","0","2","0","0","0","0","2"
"DILLI ELECTRIC AUTO PVT LTD","30","27","21","21","51","43","71","100","74","83","96","93","710"
"DIVANSHU AUTOMOBILES LIMITED","0","1","4","0","11","20","24","20","5","16","9","9","119"
"DIVANSU AUTOMOBILES LTD","0","0","0","0","0","0","0","2","0","0","0","0","2"
"DIVYA ENTERPRISES","0","0","0","0","0","0","0","0","0","0","0","3","3"
"DSF INDUSTRIES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","5","5"
"DSK MOTOWHEELS PVT LTD.","5","4","11","1","4","4","2","1","1","3","0","0","36"
"DUCATI MOTOR HOLDING S.P.A","0","0","1","0","0","0","1","0","0","0","4","0","6"
"DYS IMPEX PRIVATE LIMITED","1","2","0","3","3","3","8","2","2","1","2","0","27"
"E-MOTION AUTOMOTIVE INDUSTRY LLP","0","0","0","0","0","0","0","0","0","0","3","2","5"
"EDDY CURRENT CONTROLS (I) LTD","0","0","0","0","0","0","0","0","2","0","1","1","4"
"EICHER MOTORS LTD","226","266","549","277","187","191","235","199","213","285","179","150","2957"
"EICHER POLARIS PVT. LTD.","0","0","1","0","0","0","0","1","0","1","0","1","4"
"EICHER TRACTORS","734","739","1358","451","698","937","1077","867","597","583","1139","874","10054"
"ELECTROTHERM (I) LIMITED","50","27","48","31","54","68","84","81","62","69","65","39","678"
"ELECTROTHERM (INDIA) LIMITED","5","10","2","4","1","2","0","1","2","6","17","6","56"
"ELITE AUTO ENGINEERS PVT LTD","0","0","0","0","0","3","1","2","4","0","2","5","17"
"ENERGY ELECTRIC VEHICLES","0","0","0","0","17","27","65","61","53","101","142","130","596"
"ENTICE IMPEX PVT LTD","0","1","7","7","11","1","1","4","1","3","3","1","40"
"EPOWER VEHICLES PVT LTD","0","0","0","5","12","7","12","6","6","13","20","18","99"
"ESCORT JCB LTD","1","2","1","0","1","0","0","1","0","0","0","0","6"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","817","828","1731","528","921","1121","1419","1087","681","767","914","771","11585"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","95","80","130","91","84","153","171","112","116","118","217","338","1705"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","6","3","22","4","8","7","5","9","6","9","7","12","98"
"ESCORTS R&D CENTRE","0","0","0","0","0","0","1","1","0","0","0","0","2"
"ESCORTS TRACTORS LTD","1","1","0","1","0","0","0","3","0","1","0","0","7"
"EXTREME MOTORS","0","2","13","1","4","7","0","2","8","8","8","4","57"
"FARM MECHANISE INDUSTRIES","0","4","0","0","0","1","0","0","0","0","0","0","5"
"FARMER TRACTOR, METODA G.I.D.C.","0","0","1","0","0","0","0","0","1","0","0","0","2"
"FORCE MOTORS LIMITED","124","172","479","167","179","171","217","217","191","178","155","138","2388"
"FORD INDIA PVT LTD","734","754","807","861","817","751","739","572","498","900","502","636","8571"
"G & G AUTOMOTIVE","0","0","0","0","0","0","0","0","0","0","1","8","9"
"G.K. RICKSHAW LTD","0","0","0","0","0","5","6","14","16","8","9","18","76"
"GALAXY GREEN VEHICLES PVT LTD","0","0","0","4","29","1","4","1","0","10","12","9","70"
"GARWARE MOTORS LIMITED","0","0","0","0","0","0","0","1","0","4","3","1","9"
"GAURI AUTO INDIA PVT. LTD","0","0","0","0","0","2","0","1","0","2","0","0","5"
"GAUTAM AGRO INDUSTRIES","0","0","0","0","0","0","0","0","1","0","0","0","1"
"GAYATRI ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"GENERAL MOTORS INDIA PVT LTD","206","130","122","100","74","42","48","31","10","9","4","11","787"
"GILL AGRICULTURE WORKS","0","0","0","0","0","1","0","0","0","0","0","0","1"
"GKON ELECTRIC MOTOR VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","2","2","4"
"GLOBAL AUTOMOBILES PVT LTD","0","1","0","0","0","0","0","0","0","0","0","1","2"
"GOBIND INDUSTRIES PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"GOBIND INDUSTRIES PVT. LTD","0","0","0","0","0","0","0","0","0","2","0","0","2"
"GOENKA ELECTRIC MOTOR VEH P L","2","1","3","4","1","2","3","4","13","6","3","2","44"
"GOENKA ELECTRIC MOTOR VEHICLES PVT LTD","0","2","0","0","0","0","0","2","0","0","0","0","4"
"GOOD ENERGY INDIA","0","0","2","1","4","0","0","2","1","1","15","4","30"
"GOODENERGY INDIA PVT LTD","10","11","6","14","13","8","5","4","1","1","0","0","73"
"GOODWILL HI PRECISION WORKS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","3","3"
"GOVIND INDUSTRIES","0","0","0","0","0","0","0","0","1","2","1","0","4"
"GREAVES INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"GREEN KAIKETSU AUTOMATIVE IND","15","9","13","1","20","35","17","21","6","7","18","10","172"
"GREEN KAIKETSU AUTOMOTIVE INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","0","4","4"
"GREEN TECHNOLOGIES","0","0","0","0","0","0","0","0","0","1","2","0","3"
"GREENWHEELS AUTOMOBILE PVT LTD","23","16","9","9","8","10","21","18","17","19","8","12","170"
"GURDEEP ENGINEERING WORKS","0","0","1","0","0","2","0","1","2","2","2","1","11"
"GURJEET AGRO INDUSTRIES","1","0","2","0","1","2","1","0","0","0","0","1","8"
"GURM AGRICULTURAL WORKS","1","0","0","0","0","2","2","0","0","0","0","0","5"
"GURMUKH AGRO INDUSTRIES","0","1","1","0","1","7","0","0","0","0","0","0","10"
"GURU NANAK AGRI WORKS","0","0","0","0","1","0","0","0","0","0","0","2","3"
"GURU NANAK INDUSTRIES PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"GURUKIRPA MOTORS","0","0","0","0","0","3","6","3","0","0","4","0","16"
"GURUNANAK INDUSTRIES PVT LTD","0","0","1","0","1","0","0","0","0","0","1","6","9"
"H R AGRO INDUSTRIES","0","0","0","1","0","0","0","0","0","0","0","0","1"
"H-D MOTOR COMPANY INDIA PVT LTD","6","9","12","18","18","15","11","12","12","9","12","10","144"
"HARDEV AGRO TECH","0","0","0","0","1","1","1","0","0","0","0","0","3"
"HARJAS AGRO INDUSTRIES","0","0","2","0","0","0","1","0","0","0","0","0","3"
"HARJEET AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","1","0","0","0","0","0","0","0","0","0","0","0","1"
"HARMEET AGRICULTURE WORKS","0","0","0","0","0","0","0","0","1","0","0","0","1"
"HERCULES CRANE PVT.LTD.","0","2","23","1","21","31","13","12","9","2","14","19","147"
"HERO ECO VEHICLES PVT LTD","2","0","0","0","2","2","1","2","0","4","2","1","16"
