"Maker and Month Wise Data for Uttarakhand (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","0","0","2","0","0","0","0","0","0","0","0","0","2"
"A P I MOTORS PVT LTD","17","11","20","1","3","2","1","0","0","1","5","0","61"
"A.R. MOTOR","4","0","3","6","2","5","2","4","2","8","6","3","45"
"AAKK AUTO PVT LTD","1","0","1","2","3","0","1","4","2","0","0","0","14"
"ACTION CONSTRUCTION EQUIPMENT LTD.","10","4","6","11","13","18","4","3","0","3","4","8","84"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","0","0","0","1","0","0","2","2","0","5"
"ADISHWAR AUTO RIDE INDIA PVT LTD","1","0","0","0","0","0","1","1","0","0","2","0","5"
"ADITYA SAI INDUSTRIES","5","1","6","3","14","0","0","11","12","5","9","1","67"
"AJAX ENGINEERING LTD","4","5","4","1","4","2","4","0","5","4","5","4","42"
"AKG INTERNATIONAL","1","0","2","0","0","3","0","3","1","6","1","2","19"
"ALTIER ELECTRIC VEHICLES PVT LTD","8","6","6","7","3","2","1","4","4","3","1","6","51"
"ALVI AUTO","0","3","5","3","2","3","0","2","1","1","0","1","21"
"AMAN AUTOMOBILES","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ANJALI AUTO COMPONENTS","0","1","0","0","1","0","2","0","1","0","0","0","5"
"APOLLO CARMIX EQUIPMENTS PVT LTD","2","0","0","0","0","1","0","0","0","0","0","0","3"
"ASHA IMPEX","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ASHOK LEYLAND LTD","66","69","52","117","120","111","141","104","109","154","68","63","1174"
"ASTON MARTIN LAGONDA LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ATHER ENERGY LTD","76","68","109","101","100","93","104","142","114","255","164","117","1443"
"ATUT SANGAM","3","1","4","5","3","0","4","1","3","0","0","0","24"
"AUDI AG","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","1","0","0","0","0","0","0","0","1"
