"Maker and Month Wise Data for Delhi (2021)"

"Maker","2021-Jan","2021-Feb","2021-Mar","2021-Apr","2021-May","2021-Jun","2021-Jul","2021-Aug","2021-Sep","2021-Oct","2021-Nov","2021-Dec","Total"
"A K GUPTA & CO.","8","7","13","5","0","7","21","24","33","37","48","49","252"
"ADISHWAR AUTO RIDE INDIA PVT LTD","2","3","1","4","0","1","5","4","5","3","10","7","45"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","0","0","0","4","1","1","0","3","1","10"
"ALTIGREEN PROPULSION LABS PVT LTD","0","4","2","4","0","6","6","0","0","0","1","5","28"
"ALTIUS TECHNOLOGIES","0","1","1","0","0","2","0","0","0","0","1","1","6"
"AMAN ELECTRIC VEHICLES","4","7","7","1","0","0","7","3","8","10","9","2","58"
"AMBIKA ENTERPRISES","1","2","3","2","0","0","0","2","3","5","2","7","27"
"AMPERE VEHICLES PRIVATE LIMITED","0","60","0","0","0","0","9","16","19","74","58","69","305"
"ARNA ELECTRIC AUTO PVT LTD","17","17","32","19","1","7","26","22","14","31","21","23","230"
"ASHA IMPEX","1","1","0","0","0","0","0","0","0","9","8","6","25"
"ASHOK LEYLAND LTD","42","42","58","18","0","14","23","24","37","48","40","50","396"
"ASTON MARTIN LAGONDA PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ATHER ENERGY LTD","0","0","1","31","0","0","75","24","119","184","158","151","743"
"ATTOLENT AUTO GROUP PVT LTD","0","3","9","9","0","1","2","3","2","4","1","4","38"
"ATUL AUTO LTD","0","0","0","0","0","0","0","11","0","0","0","1","12"
"ATUT SANGAM","8","4","9","8","0","4","15","4","5","14","10","16","97"
"AUDI AG","3","0","15","5","0","5","7","8","9","6","12","18","88"
"AUTOMOBILI LAMBORGHINI S.P.A","1","0","0","0","0","0","1","0","2","0","0","0","4"
"AVL ELECTRIC VEHICLES PVT LTD","8","5","6","3","0","0","7","10","11","16","11","12","89"
"BAJAJ AUTO LTD","2223","2366","2547","1385","2","1780","2095","2214","1797","2128","2576","1758","22871"
"BALI AUTO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","4","0","5"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","10","9","0","23","0","22","41","26","21","23","17","83","275"
"BENTLEY MOTORS LIMITED","0","1","0","0","0","2","1","0","1","0","1","1","7"
"BEST WAY AGENCIES PVT LTD","0","0","0","0","0","0","0","0","0","3","0","1","4"
"BHAVE ELECTRIC VEHICLES PVT LTD","21","32","23","15","0","10","31","31","51","50","41","60","365"
"BMW INDIA PVT LTD","81","84","114","44","0","74","105","92","73","99","115","92","973"
"BRIGHT METAL WORKS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BYD INDIA PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","0","1","1"
"CART INDIA","0","0","12","0","0","0","0","0","0","0","0","0","12"
"CEEON INDIA","3","1","1","1","0","0","0","1","0","0","0","0","7"
"CHAMPION POLY PLAST","72","78","93","57","0","23","75","61","105","95","98","115","872"
"CITYGREEN AUTO & PETRO CHEMICALS (P) LTD","6","6","1","2","0","1","2","3","2","2","2","10","37"
"CLASSIC LEGENDS PVT LTD","107","91","113","61","0","66","140","120","94","99","129","133","1153"
"CONTINENTAL ENGINES PVT LTD","0","0","0","2","0","0","3","2","0","1","1","1","10"
"DAIMLER AG","0","0","0","1","0","2","1","4","0","0","0","1","9"
"DASHMESH TRADERS","4","5","5","1","0","0","5","3","1","10","12","9","55"
"DD AUTO PVT LTD","2","0","1","1","0","0","0","0","0","0","0","0","4"
"DESMOTO ELECTRICS PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"DILLI ELECTRIC AUTO PVT LTD","48","51","78","25","0","23","66","44","93","120","102","110","760"
"DIVANSU AUTOMOBILES LTD","0","0","3","0","0","0","0","0","0","0","0","0","3"
"DUCATI INDIA PVT LTD","0","3","7","1","0","4","5","6","9","8","4","8","55"
"E-MOTION AUTOMOTIVE INDUSTRY LLP","0","0","0","0","0","0","1","2","8","2","10","7","30"
"ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD","1","0","1","0","0","0","0","0","0","0","2","4","8"
"EICHER TRACTORS","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ELECTROTHERM (INDIA) LIMITED","0","0","2","0","0","1","0","0","0","0","0","2","5"
"ELITE AUTO ENGINEERS PVT LTD","12","8","6","1","0","7","11","13","12","1","2","2","75"
"ENERGY ELECTRIC VEHICLES","16","16","27","11","0","6","12","14","22","18","8","18","168"
"ENTICE IMPEX PVT LTD","4","0","1","0","0","0","2","1","0","1","2","2","13"
"ETRIO AUTOMOBILES PVT LTD","0","0","0","0","0","0","9","8","0","2","2","0","21"
"EULER MOTORS PVT LTD","2","0","0","0","0","0","0","25","1","10","35","5","78"
"EVEX AUTO INDIA PVT LTD","2","0","0","0","0","8","1","1","1","0","0","0","13"
"EXIDE INDUSTRIES LTD","4","2","2","1","0","0","1","0","0","0","0","0","10"
"FERRARI INDIA PRIVATE LIMITED","1","0","0","0","0","0","1","0","2","0","0","0","4"
"FORCE MOTORS LIMITED","6","1","3","0","0","9","4","4","1","13","8","6","55"
"FORD INDIA PVT LTD","151","207","252","165","2","178","273","174","90","55","8","5","1560"
"G & G AUTOMOTIVE","28","29","47","31","0","18","42","33","33","61","40","64","426"
"GAYATRI ELECTRIC VEHICLES PVT LTD","0","1","0","0","0","0","0","0","2","4","7","4","18"
"GKON ELECTRIC MOTOR VEHICLES PVT LTD","0","0","1","3","0","1","2","3","3","2","0","1","16"
