"Maker and Month Wise Data for All State (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"3EV INDUSTRIES PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"3GB TECHNOLOGY PVT LTD","4","2","2","3","2","2","0","0","4","18","2","2","41"
"3S INDUSTRIES PRIVATE LIMITED","0","0","0","0","0","2","3","4","9","26","27","32","103"
"A B EXCAVATORS & EARTHMOVER LTD","0","2","0","0","0","1","0","0","0","0","4","2","9"
"A B EXCAVATORS & EARTHMOVERS PVT LTD","0","2","1","0","0","0","0","0","0","0","0","1","4"
"A D AGRO WORKS","36","41","13","7","10","12","14","7","8","5","3","12","168"
"A K AUTTO ELECTRICAL","3","10","10","1","4","3","3","4","2","2","0","0","42"
"A K GUPTA & CO.","46","22","13","32","36","29","43","53","41","43","39","41","438"
"A K S ENG AGRO INDUSTRIES","1","3","2","4","3","3","0","1","1","1","1","1","21"
"A N ENTERPRISES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"A P I MOTORS PVT LTD","139","117","119","116","104","107","130","116","110","167","161","120","1506"
"A-1 SUREJA INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"A. A. TRAILOR","0","0","0","0","0","0","1","0","0","0","0","0","1"
"A.K.AUTO ELECTRICAL","0","0","0","0","1","0","0","0","0","0","0","0","1"
"A.S.R BODY WORKS","2","5","1","2","3","3","1","2","0","0","1","0","20"
"A.V.AUTOMOTIVES PVT LTD","27","22","39","22","37","32","34","48","37","52","58","44","452"
"A1 HEAVY EQUIPMENTS DEVELOPER","8","16","19","12","11","4","13","5","4","9","3","17","121"
"A3T INCORPORTED","19","16","22","8","22","19","23","8","11","9","11","2","170"
"AADHYA ENTERPRISES","6","7","3","3","0","6","23","18","14","18","11","12","121"
"AADITYA EMOTORS INDIA PVT LTD","3","3","2","5","4","0","4","2","3","5","0","0","31"
"AADITYA GARBAGE PRODUCTS PVT LTD","0","0","0","1","2","1","4","3","2","0","0","3","16"
"AASHI INDIA AUTOMOBILES PVT LTD","4","2","1","7","2","3","2","1","1","3","1","2","29"
"ABZO MOTORS PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ACCRETION POWER AUTOS","35","20","12","19","26","25","49","32","41","17","13","31","320"
"ACTION CONSTRUCTION EQUIPMENT LTD.","746","709","847","687","695","652","754","658","548","522","628","568","8014"
"ADAPT MOTORS PVT LTD","2","5","8","0","1","13","2","1","0","0","0","6","38"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","106","59","77","68","57","41","321","393","110","84","129","156","1601"
"ADIDEV TECHNOA PVT LTD","0","0","0","0","0","5","0","0","0","0","3","0","8"
"ADISHAKTI TRACTORS","1","6","0","1","1","0","0","0","0","1","0","3","13"
"ADISHWAR AUTO RIDE INDIA PVT LTD","8","12","32","37","54","63","78","74","101","109","163","152","883"
"ADITYA AGRO INDUSTRIES","2","2","2","2","3","2","2","0","1","2","1","2","21"
"ADITYA ENTERPRISES","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ADITYA SAI INDUSTRIES","15","2","36","9","21","36","30","17","41","32","25","32","296"
"AFTEK MOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","2","3","2","7"
"AFZAL ENGG WORKS,JUNAGARH","7","7","46","42","3","5","1","9","1","1","23","2","147"
"AGRASEN ENGINEERING WORKS","0","0","0","1","1","0","1","0","1","0","0","2","6"
"AGRAWAL RENEWABLE ENERGY PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"AGRI KING","0","0","0","1","0","0","0","0","0","1","0","0","2"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","2","11","7","6","2","6","7","3","0","0","3","6","53"
"AGRO INDUSTRIES","72","118","41","37","45","32","18","12","25","28","24","22","474"
"AHITESHAM AGRO ENGINEERING","0","0","1","0","0","0","0","0","0","0","2","1","4"
"AJANTA KRUSHI YANTRA","10","1","4","8","5","0","2","9","6","4","13","9","71"
"AJAX ENGINEERING LTD","156","144","196","233","203","162","163","129","99","115","152","166","1918"
"AJAX FIORI ENGINEERING PVT LTD","75","55","86","77","54","43","75","31","39","17","28","21","601"
"AJAY AGRO ENTERPRISES,SBP","6","11","6","6","8","6","15","7","8","14","15","9","111"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","3","4","4","0","8","2","1","0","4","2","0","3","31"
"AKASH AGRO INDUSTRIES","0","0","0","2","0","3","5","4","0","0","5","2","21"
"AKASH EQUIPMENTS & MACHINERIES (P) LTD.","0","0","0","0","0","0","1","0","0","0","0","1","2"
"AKASH KRISHI YANTRA","0","2","1","2","0","3","0","0","0","0","1","0","9"
