"Maker and Month Wise Data for Kerala (2024)"

"Maker","2024-Jan","2024-Feb","2024-Mar","2024-Apr","2024-May","2024-Jun","2024-Jul","2024-Aug","2024-Sep","2024-Oct","2024-Nov","2024-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","13","5","7","5","7","9","9","5","5","3","9","3","80"
"ADISHWAR AUTO RIDE INDIA PVT LTD","2","3","1","1","0","1","0","2","0","0","3","1","14"
"AJAX ENGINEERING LTD","1","4","4","1","1","2","3","0","2","6","3","4","31"
"ALTIGREEN PROPULSION LABS PVT LTD","5","0","9","0","0","1","2","1","3","10","0","0","31"
"AMMANN INDIA PVT LTD","0","3","1","0","0","0","0","0","0","1","2","2","9"
"AMPERE VEHICLES PRIVATE LIMITED","1","1","0","4","0","0","0","0","0","0","0","0","6"
"ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC)","13","12","5","7","2","0","0","3","0","0","0","0","42"
"ASHOK LEYLAND LTD","425","416","406","387","390","347","371","371","377","490","470","445","4895"
"ATHER ENERGY LTD","1334","1264","2308","437","826","803","1058","1602","2151","1792","1759","1622","16956"
"ATUL AUTO LTD","96","75","90","70","85","100","135","133","145","146","144","128","1347"
"AUDI AG","0","1","2","1","0","1","1","0","0","0","1","2","9"
"BAJAJ AUTO LTD","4775","4258","4800","3248","3813","3627","4289","4827","6040","4218","4096","3189","51180"
"BALAN ENGINEERING PVT LTD","0","0","0","0","0","0","0","0","0","0","0","7","7"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","8","2","1","0","0","1","1","1","3","1","0","1","19"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BGAUSS AUTO PRIVATE LIMITED","107","67","102","25","83","61","82","39","61","49","47","44","767"
"BLIX CYCLES AND E-VEHICLES PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BMW INDIA PVT LTD","98","79","61","96","94","67","75","68","82","83","89","69","961"
