"Maker and Month Wise Data for Haryana (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"A B EXCAVATORS & EARTHMOVER LTD","0","0","0","0","0","0","0","0","7","0","1","0","8"
"A D AGRO WORKS","0","1","0","0","0","0","0","0","1","1","1","1","5"
"A P I MOTORS PVT LTD","20","21","25","11","0","0","0","0","0","0","0","0","77"
"A.S.R BODY WORKS","0","0","0","0","0","0","0","1","0","0","0","0","1"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","1","2","0","0","0","0","0","0","0","1","0","4"
"A3T INCORPORTED","0","0","2","0","0","0","0","0","0","0","0","0","2"
"ACTION CONSTRUCTION EQUIPMENT LTD.","33","55","46","6","2","8","19","16","30","42","30","52","339"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","6","9","2","1","0","0","3","2","4","3","0","8","38"
"ADISHWAR AUTO RIDE INDIA PVT LTD","2","4","3","1","0","0","0","0","0","2","2","1","15"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","3","7","4","1","2","3","2","2","3","1","4","5","37"
"ALL TERRAIN CRANE","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","2","2","0","0","0","0","0","2","0","0","0","0","6"
"ALTIER ELECTRIC VEHICLES PVT LTD","9","0","10","0","0","0","0","2","7","4","1","7","40"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","0","1","2","2","2","0","7"
"AMW MOTORS LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ANKUSH AUTO DEALS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"APOLLO CARMIX EQUIPMENTS PVT LTD","2","1","0","0","0","0","0","0","0","0","0","1","4"
"ARNA ELECTRIC AUTO PVT LTD","1","1","1","0","0","0","0","0","0","0","2","1","6"
"ASHOK LEYLAND LTD","490","600","484","192","0","3","10","69","105","111","206","238","2508"
"ATTOLENT AUTO GROUP PVT LTD","6","6","8","0","0","0","3","1","4","3","3","10","44"
"ATUL AUTO LTD","80","129","143","96","0","0","0","0","10","4","6","8","476"
"AUDI AG","54","49","49","13","0","0","0","1","0","1","1","5","173"
"AUTOLITE (INDIA) LIMITED","1","11","2","0","0","9","3","0","3","0","0","2","31"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","0","0","0","0","0","0","1","2","3"
"AVL ELECTRIC VEHICLES PVT LTD","21","5","14","0","0","3","17","9","10","19","1","27","126"
"AVON CYCLES LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"BABA E-VEHICLES","11","0","2","1","0","1","1","1","3","10","1","2","33"
"BAJAJ AUTO LTD","7451","6939","8798","6121","201","3039","5527","4901","4830","4639","6472","8344","67262"
"BAJAJ IMPLEMENTS PVT. LTD","10","8","7","0","0","0","1","4","8","2","5","2","47"
"BAL GOPAL WHEELS PVT LTD","1","0","1","0","0","0","0","0","0","0","0","3","5"
"BALAJI AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BEIQI FOTON MOTOR CO. LTD","2","0","1","0","0","0","0","0","0","0","0","0","3"
"BEML LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","4","6","0","0","0","0","3","7","0","2","1","1","24"
"BHAGWAN AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BHAVE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","5","0","3","3","3","0","14"
"BMW INDIA PVT LTD","162","97","137","52","0","6","38","45","61","58","113","76","845"
"BRIGHT METAL WORKS","0","0","0","0","0","0","0","2","0","0","0","1","3"
"BULL MACHINES PVT LTD","8","7","0","1","0","0","3","1","2","1","3","5","31"
"BYD AUTO","0","0","0","0","0","0","0","0","0","1","0","0","1"
"CAPTAIN TRACTORS PVT. LTD.","0","0","0","0","0","0","0","0","0","0","0","1","1"
"CART INDIA","6","0","0","0","0","0","10","9","0","0","0","0","25"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","11","8","6","1","1","4","6","11","5","9","5","10","77"
"CATERPILLAR INDIA PRIVATE LIMITED","13","4","1","1","1","0","2","1","4","8","4","4","43"
"CEEON INDIA","0","0","0","0","0","0","1","0","0","0","0","0","1"
"CHAMPION POLY PLAST","1","3","1","0","0","0","1","1","3","0","0","3","13"
"CHANNY AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","2","0","2"
"CHAUHAN AUTO INDUSTRIES","0","5","1","0","0","0","0","7","2","2","4","0","21"
"CHEHAK BATTERIES","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CHEVROLET SALES INDIA PVT LTD","5","0","0","1","0","0","0","0","0","0","0","0","6"
"CITYGREEN AUTO & PETRO CHEMICALS (P) LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"CLASSIC LEGENDS PVT LTD","71","68","71","75","0","0","12","50","79","80","82","105","693"
"CNH INDUSTRIAL (INDIA) PVT LTD","230","207","124","28","11","167","266","279","273","222","207","267","2281"
"CONTINENTAL ENGINES PVT LTD","223","130","166","162","0","0","0","0","3","2","7","25","718"
"DAIMLER AG","4","5","4","0","0","1","0","0","2","0","1","4","21"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","49","81","83","52","0","0","4","13","21","29","47","41","420"
"DASMESH MECHANICAL WORKS PVT.LTD","0","2","0","0","0","1","3","2","1","1","1","3","14"
"DEEP DRAWN TECHNOLOGIES","9","1","10","5","0","2","0","0","0","0","0","0","27"
"DELTA AUTOCORP LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DEMAG DEMAG HC 340","1","0","0","0","0","0","0","0","0","0","0","0","1"
"DESMOTO ELECTRICS PVT LTD","0","0","0","0","0","0","1","1","4","1","0","0","7"
"DEV AGRO INDUSTRIES","0","0","0","0","0","0","2","0","1","0","0","0","3"
"DILLI ELECTRIC AUTO PVT LTD","50","41","38","1","10","4","33","32","47","9","44","50","359"
"DIVANSU AUTOMOBILES LTD","1","2","1","0","0","0","0","0","1","0","0","5","10"
"DOOSAN BOBCAT INDIA PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
