"Maker and Month Wise Data for Jharkhand (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","33","20","17","1","0","0","0","0","0","0","0","0","71"
"A P I MOTORS PVT LTD","0","1","4","6","0","0","0","0","0","0","0","0","11"
"A.V.AUTOMOTIVES PVT LTD","0","0","0","0","0","0","2","0","0","0","0","6","8"
"AADHYA ENTERPRISES","0","1","1","0","0","0","0","0","0","0","0","0","2"
"ACTION CONSTRUCTION EQUIPMENT LTD.","14","25","21","4","0","7","16","11","10","19","8","14","149"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","1","0","0","0","0","0","1","2","0","1","5"
"AJAX ENGINEERING LTD","4","8","17","3","0","5","5","2","3","5","1","4","57"
"AKASH TRAILOR","0","0","0","0","0","0","0","0","1","1","1","0","3"
"ALL TERRAIN CRANE","0","0","0","1","0","0","2","0","0","0","0","0","3"
"ALLFINE INDUSTRIES PVT LTD","3","9","2","0","0","2","0","0","3","1","4","2","26"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","5","1","6"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ARNA ELECTRIC AUTO PVT LTD","0","0","0","0","0","0","1","1","0","0","2","0","4"
"ARROW AUTOMOTIVE","6","9","6","0","0","0","0","4","6","5","0","3","39"
"ASHOK LEYLAND LTD","43","63","137","21","0","1","2","7","16","16","13","22","341"
"ASHOK STEEL INDU","0","0","0","0","0","0","0","0","4","0","0","0","4"
"ATUL AUTO LTD","188","333","611","48","0","0","34","68","99","71","105","138","1695"
"AUDI AG","0","5","3","0","0","0","0","0","2","1","0","0","11"
"AUTOHAUS PRIVATE LIMITED","2","0","0","0","0","0","0","2","0","0","0","0","4"
"BAJAJ AUTO LTD","2819","3650","5514","676","72","1976","2807","2762","3432","3335","5066","4215","36324"
"BEML LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","0","9","4","0","0","0","7","2","3","0","2","4","31"
"BHARATH ENGINEERING WORKS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BMW INDIA PVT LTD","7","13","29","2","0","4","8","3","9","11","19","18","123"
"BULL MACHINES PVT LTD","0","1","0","2","0","0","1","0","1","0","0","2","7"
