"Maker and Month Wise Data for Rajasthan (2024)"

"Maker","2024-Jan","2024-Feb","2024-Mar","2024-Apr","2024-May","2024-Jun","2024-Jul","2024-Aug","2024-Sep","2024-Oct","2024-Nov","2024-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","21","24","21","16","28","22","24","16","7","15","21","14","229"
"A P I MOTORS PVT LTD","5","4","15","11","11","10","17","9","6","12","13","9","122"
"A.J ENTERPRISES","0","1","0","0","3","1","0","0","1","0","0","0","6"
"A.V.AUTOMOTIVES PVT LTD","5","6","5","6","4","8","5","8","1","11","9","5","73"
"AADHYA ENTERPRISES","54","67","28","43","38","25","47","50","55","44","58","36","545"
"AADITYA GARBAGE PRODUCTS PVT LTD","1","0","2","1","0","0","0","0","0","0","0","0","4"
"ABZO MOTORS PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","86","126","114","79","81","60","84","74","69","94","78","81","1026"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","2","3","2","2","3","3","6","3","1","1","5","4","35"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ADITYA SAI INDUSTRIES","0","0","0","0","0","0","1","0","0","1","0","0","2"
"ADRIS ELECTRIC PVT LTD","0","0","2","0","0","0","0","0","0","0","0","0","2"
"AFTEK MOTORS INDIA PVT LTD","0","1","1","3","2","0","0","0","1","0","0","0","8"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","10","0","7","0","2","1","2","1","1","0","0","0","24"
"AGRO INDUSTRIES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","23","31","18","30","45","24","26","24","34","46","33","35","369"
"AJAX FIORI ENGINEERING PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AKG INTERNATIONAL","1","0","0","4","3","2","3","2","0","11","14","5","45"
"ALL TERRAIN CRANE","2","0","1","3","0","1","2","4","2","3","1","0","19"
"ALLFINE INDUSTRIES PVT LTD","25","23","16","11","10","18","12","22","6","5","3","5","156"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","2","1","1","2","0","6"
"ALTIGREEN PROPULSION LABS PVT LTD","2","18","19","0","3","3","1","0","8","0","0","0","54"
"ALTIUS EV TECH PVT LTD","0","1","3","1","0","2","3","0","2","1","1","1","15"
"ALTIUS TECHNOLOGIES","0","0","0","0","0","0","0","0","0","0","3","0","3"
"AMAN AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMAN AUTOMOBILES","0","1","1","1","0","0","0","0","1","0","0","0","4"
