"Maker and Month Wise Data for Telangana (2016)"

"Maker","2016-Jan","2016-Feb","2016-Mar","2016-Apr","2016-May","2016-Jun","2016-Jul","2016-Aug","2016-Sep","2016-Oct","2016-Nov","2016-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","8","12","17","17","19","11","11","17","21","23","8","15","179"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","1","0","0","0","2","0","0","0","0","0","3"
"AJAX FIORI ENGINEERING PVT LTD","6","13","12","6","20","8","18","12","10","15","5","6","131"
"ALPHA SERVICES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AMMANN INDIA PVT LTD","0","0","0","0","1","0","0","0","0","2","0","1","4"
"ANJANI INDUSTRIES","0","0","0","0","0","0","0","0","1","0","0","0","1"
"APOLLO CONSTRUCTION EQUIPMENTS PVT LTD","2","0","1","1","1","2","1","0","2","2","3","1","16"
"APOLLO EARTHMOVERS LTD","0","1","0","0","0","0","0","0","2","1","0","0","4"
"ARIEL MOTOR CO LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ASHOK LEYLAND LTD","730","1082","981","779","720","609","610","664","625","708","869","680","9057"
"ASHTVINAYAK INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ASIA MOTORS WORK LTD","6","2","0","0","2","0","0","0","0","0","0","2","12"
"ASTON MARTIN LAGONDA LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ATLAS COPCO INDIA LIMITED","0","0","0","0","0","0","0","1","1","1","0","0","3"
"ATLAS COPCO INDIA LTD","0","0","0","0","0","1","0","0","0","0","2","0","3"
"ATUL AUTO LTD","38","44","46","37","42","40","49","33","28","30","37","35","459"
"AUDI AG","45","45","42","29","49","36","33","30","21","42","32","29","433"
"BABA AUTOS","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BAJAJ AUTO LTD","7018","8622","8934","8651","9819","9470","8688","6990","7882","8549","9161","6589","100373"
"BALAJI AGRO INDUSTRIES","0","0","0","0","0","0","0","0","2","0","1","0","3"
"BALAJI ENGG WORKS","0","0","0","0","0","0","1","0","0","0","0","1","2"
"BALAJI FARM & STEEL WORKS","0","0","0","0","0","0","0","0","0","0","1","1","2"
"BEML LIMITED","0","0","0","1","0","0","0","0","1","0","0","0","2"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","1","0","2","0","1","0","2","6"
"BHARAT BHUSHAN ENGNEERING WORK","5","9","7","7","5","5","3","3","2","8","7","2","63"
"BHARATH ENGINEERING WORKS","3","16","34","18","21","31","28","6","12","6","4","6","185"
"BHARATHI TRAILERS","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BHASKARA INDUSTRIES","0","0","0","0","0","0","1","0","0","0","0","1","2"
"BMW INDIA PVT LTD","24","37","26","38","43","27","32","35","25","35","50","39","411"
"BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD","0","0","0","0","0","0","1","2","0","0","0","0","3"
"BSA MOTORS","0","0","1","0","0","0","4","0","0","0","0","0","5"
"BULL MACHINES PVT LTD","0","0","0","0","0","1","0","0","1","0","0","0","2"
"CAPTAIN TRACTORS PVT. LTD.","0","0","2","11","7","2","4","3","3","4","4","4","44"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","10","6","14","13","9","12","8","10","8","14","5","12","121"
"CATERPILLAR INDIA PRIVATE LIMITED","9","4","4","7","3","8","7","9","10","5","16","4","86"
"CHEVROLET SALES INDIA PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CIVIMEC ENGINEERING PVT LTD","2","1","0","0","2","0","1","0","0","0","2","0","8"
"CLAAS INDIA PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"COOPER CORPORATION PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"D S P ENGG WORKS BADVEL","0","0","2","0","0","0","0","0","0","0","0","0","2"
"DAIMLER AG","4","6","5","4","7","6","6","4","2","7","1","2","54"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","0","0","0","0","0","1","0","0","0","0","1","1","3"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD.","34","60","54","37","36","71","30","40","36","60","58","61","577"
"DASMESH MECHANICAL WORKS PVT.LTD","4","6","6","1","3","0","3","2","16","5","7","14","67"
"DEEPTHI ENG WORKS","0","2","1","0","1","1","1","1","1","1","0","0","9"
"DEMAG AC 300","0","0","0","0","0","0","0","0","0","1","0","0","1"
"DEVI ENGINEERING WORKS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DIAMOND ENGG,CTC","3","5","4","2","7","4","5","5","7","3","4","10","59"
"DILIP CHHABRIA DESIGN PVT LTD","0","0","0","1","0","0","0","0","1","0","0","0","2"
"DOOSAN BOBCAT INDIA PVT LTD","1","0","0","0","0","0","1","0","0","1","0","0","3"
"DSK MOTOWHEELS PVT LTD.","10","7","10","12","12","17","21","11","10","18","16","24","168"
"DUCATI INDIA PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"DUCATI MOTOR HOLDING S.P.A","0","3","2","1","2","2","0","0","0","2","0","0","12"
"EICHER MOTORS LTD","13","8","8","11","8","4","7","6","2","10","5","1","83"
"EICHER POLARIS PVT. LTD.","0","0","0","0","0","0","1","1","0","2","2","2","8"
"EICHER TRACTORS","80","117","141","77","93","141","130","61","133","106","110","166","1355"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","36","69","83","61","76","97","97","59","100","73","97","112","960"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","1","0","0","0","0","0","0","0","0","0","0","0","1"
"FORCE MOTORS LIMITED","44","46","55","41","35","41","29","28","24","39","32","14","428"
"FORD INDIA PVT LTD","491","337","285","350","358","363","381","318","366","469","473","336","4527"
"FRIENDS ENGINEERING WORKS","3","1","9","7","2","4","6","0","1","6","7","10","56"
"GANGA AGRO INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"GANGA ENGINEERING WORKS","4","7","8","3","1","8","7","4","2","5","3","4","56"
"GAYATRI ENGINEERING WORKS","2","1","0","1","0","0","1","1","0","0","0","1","7"
"GENERAL MOTORS INDIA PVT LTD","98","89","111","74","73","70","70","62","63","93","195","149","1147"
"GODREJ & BOYCE MFG. CO. LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"GREAVES COTTON LTD.","0","0","0","0","0","1","0","0","0","1","0","0","2"
"GROVE INDIA PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"GURUNANAK INDUSTRIES PVT LTD","0","1","3","1","2","0","1","0","2","4","21","18","53"
"H M T LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"H-D MOTOR COMPANY INDIA PVT LTD","17","30","16","11","12","13","6","22","17","21","31","13","209"
"HAMM AG","0","1","0","1","0","0","0","0","0","0","0","0","2"
