"Maker and Month Wise Data for Tripura (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","1","0","0","0","0","0","0","1","0","0","0","1","3"
"AJAX ENGINEERING LTD","2","3","1","0","0","0","1","0","0","1","1","0","9"
"AMMANN INDIA PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"APSARA ENTERPRISE","0","2","0","0","0","0","0","0","0","0","0","0","2"
"ARD EXIM","0","0","0","0","0","0","2","0","0","4","0","0","6"
"ARROW AUTOMOTIVE","2","1","5","0","0","6","2","3","4","6","0","0","29"
"ASHOK LEYLAND LTD","1","6","4","0","0","0","0","2","8","0","2","2","25"
"ATUL AUTO LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AUDI AG","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AVON CYCLES LTD","16","3","2","0","1","0","1","2","0","3","1","1","30"
"BAJAJ AUTO LTD","1405","1531","1862","37","624","1075","1204","1273","1315","1874","2010","1492","15702"
"BIG BULL TRADER PVT LTD","4","5","2","0","2","3","0","0","0","2","2","3","23"
"BMW INDIA PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","1","0","4","0","0","0","4","4","0","0","1","3","17"
"CHAMPION POLY PLAST","27","21","2","0","0","3","2","0","0","4","0","0","59"
"CLASSIC LEGENDS PVT LTD","3","1","0","0","0","0","0","0","0","0","0","1","5"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","0","2","0","0","0","0","0","0","0","0","0","2"
"DAIMLER AG","0","0","2","0","0","0","0","0","0","0","0","0","2"
"DE EUSI MOTORS PVT LTD.","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DELTA AUTOCORP LTD","20","11","20","0","9","0","13","18","0","15","9","8","123"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","0","0","0","0","0","0","0","0","1","0","1","0","2"
"ESCORTS LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"EXIDE INDUSTRIES LTD","0","0","0","0","0","0","0","0","3","10","10","6","29"
"FORCE MOTORS LIMITED","1","0","50","1","0","0","0","0","0","0","0","0","52"
"FORD INDIA PVT LTD","0","1","0","0","0","2","0","0","1","0","2","1","7"
"G.K. RICKSHAW LTD","61","13","25","0","5","13","45","20","45","21","51","29","328"
"GREEN VALLEY MOTORS","2","0","4","0","0","1","0","0","2","1","0","0","10"
"H-D MOTOR COMPANY INDIA PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"HERO MOTOCORP LTD","1031","1234","1917","1","327","851","752","1041","989","1020","1299","875","11337"
"HONDA CARS INDIA LTD","3","5","8","0","0","2","1","1","4","4","4","5","37"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","619","565","732","1","132","448","472","383","575","649","531","591","5698"
"HOOGHLY MOTORS PVT LTD","3","2","11","0","0","2","0","0","0","0","6","1","25"
"HYUNDAI MOTOR INDIA LTD","58","46","60","1","21","43","53","87","63","84","88","85","689"
"INDIA KAWASAKI MOTORS PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"INDIA YAMAHA MOTOR PVT LTD","181","123","177","0","101","148","107","158","135","205","188","162","1685"
"INTERNATIONAL TRACTORS LIMITED","0","0","0","0","0","0","0","1","0","0","0","1","2"
"JAIDKA POWER SYSTEMS PVT LTD","1","2","7","0","4","2","2","0","2","0","0","5","25"
"JCB INDIA LIMITED","10","24","12","0","3","6","2","14","11","7","19","26","134"
"JCB INDIA LTD","0","0","0","0","0","0","0","0","0","1","1","0","2"
"JOYRAM STEEL FABRICATION WORKS","0","0","0","0","0","0","0","0","0","0","1","0","1"
"KIA INDIA PRIVATE LIMITED","2","0","0","0","0","1","0","1","1","1","0","1","7"
"KINETIC GREEN ENERGY & POWER SOLUTIONS LTD","0","0","0","0","0","7","8","0","4","2","1","4","26"
"KIRTI SOLAR LTD","5","0","1","0","0","4","8","0","0","4","0","21","43"
"KUKU AUTOMOTIVES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"L&T CONSTRUCTION EQUIPMENT LIMITED","0","0","0","0","0","0","0","0","0","1","0","0","1"
"MAHINDRA & MAHINDRA LIMITED","421","463","371","7","32","109","87","150","145","134","113","151","2183"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","0","0","0","0","0","0","1","1","0","3","2","0","7"
"MAHINDRA ELECTRIC MOBILITY LIMITED","22","46","43","0","20","16","23","27","13","48","19","37","314"
"MANITOU EQUIPMENT INDIA PVT LTD","0","3","0","0","0","1","0","0","0","0","2","0","6"
"MARUTI SUZUKI INDIA LTD","319","357","411","8","101","211","257","324","335","414","414","407","3558"
"MERCEDES-BENZ INDIA PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NEW ARCANA INDIA","0","7","8","0","6","0","0","3","0","0","0","1","25"
"NISSAN MOTOR INDIA PVT LTD","6","16","23","0","0","0","2","4","4","4","5","3","67"
"OKINAWA AUTOTECH PVT LTD","1","0","2","0","0","1","1","1","0","0","1","0","7"
"PIAGGIO VEHICLES PVT LTD","37","28","60","0","0","4","9","2","5","1","12","18","176"
"PLAUDIT TECHNO INDIA PVT LTD","10","0","6","0","0","4","0","0","1","1","0","5","27"
"PUBANG ETRON ELECTRIC MOTOR PVT LTD","4","2","1","0","0","1","1","1","0","2","2","3","17"
"RENAULT INDIA PVT LTD","2","1","1","0","1","0","0","2","1","1","3","0","12"
"ROYAL-ENFIELD (UNIT OF EICHER LTD)","55","63","150","0","4","29","35","40","37","69","50","47","579"
"RSD SECURITY SOLUTIONS PVT LTD","0","0","1","0","0","0","0","0","2","3","0","2","8"
"SAERA ELECTRIC AUTO PVT LTD","16","1","2","0","1","4","4","0","3","0","1","1","33"
"SKODA AUTO VOLKSWAGEN INDIA PVT LTD","0","0","0","0","0","0","0","1","1","0","0","0","2"
"SML MAHINDRA LTD","3","4","9","1","0","0","2","4","3","1","2","4","33"
"SONI E VEHICLE PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"SPEEGO VEHICLES CO PVT LTD","0","19","1","0","0","3","3","3","1","3","0","4","37"
"STELLANTIS INDIA PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"SUMFONL AUTO TRADERS PVT LTD","31","6","21","0","1","6","3","1","2","3","6","9","89"
"SUZUKI MOTORCYCLE INDIA PVT LTD","32","17","40","0","0","0","0","0","0","16","3","0","108"
"TATA MOTORS LTD","106","132","385","1","0","4","9","24","75","100","88","111","1035"
"TEREX EQUIPMENT PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"TERRA MOTORS INDIA PVT LTD","8","5","6","0","0","0","0","1","0","1","2","0","23"
"THUKRAL ELECTRIC BIKES PVT LTD","10","1","11","0","0","4","1","2","0","1","1","1","32"
"TIL LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"TOYOTA KIRLOSKAR MOTOR PVT LTD","0","1","3","1","0","0","0","0","2","2","3","1","13"
"TVS MOTOR COMPANY LTD","427","447","710","13","107","411","499","436","568","495","574","639","5326"
"TWINKLE TRADCOM PVT LTD","5","6","6","0","0","6","10","17","4","5","15","1","75"
"VANI ELECTRIC VEHICLES PVT LTD","141","63","46","0","13","24","37","28","35","57","39","53","536"
"VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD","3","3","2","0","0","1","2","1","5","3","2","4","26"
"VINCI INDUSTRIAL CORPORATION","2","4","3","0","3","0","3","0","1","1","4","4","25"
"VOLVO AUTO INDIA PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"WIRTGEN INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA","0","0","0","0","0","0","0","0","0","0","0","1","1"
"YC ELECTRIC VEHICLE","162","63","64","0","12","33","20","27","27","33","31","38","510"
"ZENIAK INNOVATION INDIA LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
