"Maker and Month Wise Data for Madhya Pradesh (2017)"

"Maker","2017-Jan","2017-Feb","2017-Mar","2017-Apr","2017-May","2017-Jun","2017-Jul","2017-Aug","2017-Sep","2017-Oct","2017-Nov","2017-Dec","Total"
"A K AUTTO ELECTRICAL","0","1","0","1","0","0","0","0","0","0","0","0","2"
"A P I MOTORS PVT LTD","0","1","9","14","13","1","0","9","6","5","38","29","125"
"ACTION CONSTRUCTION EQUIPMENT LTD.","11","15","25","18","14","27","30","23","18","32","27","32","272"
"ADITYA AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","2","1","0","3"
"AGRI KING","0","0","4","0","0","2","3","0","0","0","0","0","9"
"AJAX ENGINEERING LTD","0","0","0","0","0","0","0","0","1","0","1","0","2"
"AJAX FIORI ENGINEERING PVT LTD","18","22","27","20","11","26","24","13","24","13","30","30","258"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","1","2","7","5","2","7","15","19","8","66"
"ALTIUS TECHNOLOGIES","0","0","0","0","1","0","0","0","0","1","0","0","2"
"AMIT AGRO WORKS","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AMW MOTORS LIMITED","0","0","0","0","0","0","0","0","0","0","2","0","2"
"ANKUSH AUTO DEALS","0","0","0","0","0","0","0","1","0","5","3","2","11"
"API MOTORS PVT LTD","0","0","0","0","0","2","0","1","0","0","0","0","3"
"APOLLO CONSTRUCTION EQUIPMENTS PVT LTD","0","0","0","3","2","0","0","1","1","1","1","1","10"
"ASHOK LEYLAND LTD","409","449","926","692","380","282","435","356","476","561","550","540","6056"
"ASIA MOTORS WORK LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"ATTOLENT AUTOGROUP PVT LTD","0","0","0","0","0","0","0","1","3","0","1","1","6"
"ATUL AUTO LTD","171","133","345","279","167","178","168","178","188","202","299","386","2694"
"AUDI AG","1","2","4","4","4","8","7","9","17","4","9","5","74"
"AVON CYCLE LTD INDIA","0","0","0","0","0","0","0","2","0","0","0","2","4"
"BAJAJ AUTO LTD","8876","7931","14464","14180","14210","13745","11166","10647","9408","10992","17415","13219","146253"
"BAJAJ TEMPO LIMITED","0","0","1","0","1","0","0","0","0","1","0","0","3"
"BEML LIMITED","0","1","0","0","0","0","0","0","0","0","1","0","2"
"BESTWAY AGENCIES PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
