"Maker and Month Wise Data for Goa (2016)"

"Maker","2016-Jan","2016-Feb","2016-Mar","2016-Apr","2016-May","2016-Jun","2016-Jul","2016-Aug","2016-Sep","2016-Oct","2016-Nov","2016-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","2","0","1","3","2","0","0","1","0","0","1","2","12"
"AJAX FIORI ENGINEERING PVT LTD","4","0","1","0","0","0","2","0","0","2","1","1","11"
"ALPHA SERVICES","2","0","1","0","0","0","0","0","0","1","0","0","4"
"AMW MOTORS LIMITED","0","0","0","0","0","0","1","0","0","1","0","0","2"
"ARIEL MOTOR CO LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ARMAN GREEN VEHICLES PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","38","30","35","15","19","14","9","25","25","30","19","21","280"
"AUDI AG","2","0","0","0","1","1","1","2","1","0","0","0","8"
"BAJAJ AUTO LTD","239","208","215","257","318","236","165","272","257","305","167","188","2827"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BMW INDIA PVT LTD","12","5","15","1","12","5","4","12","15","6","5","4","96"
"CASE EQUIPMENT PRIVATE LTD","0","1","1","1","0","0","3","0","0","1","0","1","8"
"CATERPILLAR INDIA PRIVATE LIMITED","2","0","2","3","0","1","1","1","1","4","0","3","18"
"CHONGQING YU AN GROUP","0","0","0","0","0","0","0","0","5","0","0","0","5"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"CORONA BUS MANUFACTURERS (P) LTD.","0","0","0","0","0","0","1","0","0","0","0","1","2"
"DAIMLER AG","0","0","0","0","0","0","0","0","0","1","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","5","2","7","2","2","1","0","5","1","0","0","0","25"
"DSK MOTOWHEELS PVT LTD.","19","10","6","8","9","6","5","5","6","3","11","4","92"
"DUCATI MOTOR HOLDING S.P.A","0","1","5","3","0","0","0","2","0","0","0","0","11"
"EICHER MOTORS LTD","2","2","4","1","3","0","1","1","0","3","2","2","21"
"EICHER TRACTORS","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ELECTROTHERM (I) LIMITED","0","0","0","0","0","1","0","0","0","0","0","0","1"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","0","1","0","1","1","0","1","2","3","2","0","1","12"
"FORCE MOTORS LIMITED","5","2","7","14","3","25","8","6","6","7","13","5","101"
"FORD INDIA PVT LTD","64","58","92","29","72","45","46","61","48","66","50","44","675"
"GENERAL MOTORS INDIA PVT LTD","11","2","7","7","7","10","5","8","7","5","11","7","87"
"GREEN AGE AGRO ENGINERING","0","2","0","0","0","1","0","0","1","1","0","1","6"
"H-D MOTOR COMPANY INDIA PVT LTD","9","8","19","9","3","4","4","8","2","7","6","11","90"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","0","0","0","1","0","0","0","0","0","0","0","0","1"
"HERO HONDA MOTORS  LTD","0","1","1","1","2","1","0","3","0","1","4","1","15"
"HERO MOTOCORP LTD","860","814","775","754","675","432","459","746","663","1030","450","399","8057"
"HINDUSTAN MOTOR FINANCE CORPORATION LIMITED","0","0","0","0","0","0","0","0","0","0","0","1","1"
"HONDA CARS INDIA LTD","104","72","109","38","78","60","84","112","79","106","68","63","973"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","2062","1954","1871","1818","1556","1333","1414","2382","2232","3228","1994","1959","23803"
"HYUNDAI MOTOR INDIA LTD","224","181","263","110","178","185","212","272","207","325","179","212","2548"
"INDIA KAWASAKI MOTORS PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"INDIA YAMAHA MOTOR PVT LTD","469","531","486","345","379","291","243","444","505","738","495","443","5369"
"ISUZU MOTORS INDIA PVT LTD","0","0","1","0","0","0","0","1","2","0","3","1","8"
"JAGUAR LAND ROVER INDIA LIMITED","0","0","0","0","1","0","0","1","0","1","0","1","4"
"JCB INDIA LIMITED","0","0","1","0","0","1","1","0","0","0","0","0","3"
"JCB INDIA LTD","4","4","6","2","1","5","4","3","5","9","8","5","56"
"JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION)","0","0","0","0","0","0","0","1","1","0","0","0","2"
"KAWASAKI HEAVY INDUSTRIES LTD","0","1","0","0","0","2","0","0","0","0","0","0","3"
"KIA MOTORS CORPN","0","0","0","0","0","0","0","1","0","0","0","0","1"
"KINETIC MOTOR COMPANY LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"KION INDIA PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"KTM MOTORRAD AG","0","0","0","0","0","0","0","2","1","2","0","0","5"
"KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.","0","1","0","0","0","0","0","0","0","0","1","0","2"
"LAMBORGHINI","0","0","0","0","1","0","0","0","0","0","0","0","1"
