"Maker and Month Wise Data for Assam (2016)"

"Maker","2016-Jan","2016-Feb","2016-Mar","2016-Apr","2016-May","2016-Jun","2016-Jul","2016-Aug","2016-Sep","2016-Oct","2016-Nov","2016-Dec","Total"
"A K AUTTO ELECTRICAL","3","3","2","0","2","1","2","1","1","5","6","2","28"
"A K GUPTA & CO.","0","0","0","0","0","0","0","0","0","0","0","1","1"
"A. K. AUTTO ELECTRICAL","0","0","1","1","2","1","0","0","3","3","0","0","11"
"A.K.AUTO ELECTRICAL","2","1","0","0","1","1","0","0","4","4","3","0","16"
"AASHI INDIA AUTOMOBILES PVT LTD","0","2","0","0","0","0","0","2","1","0","0","0","5"
"ACCRETION POWER AUTOS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","5","8","7","6","5","8","12","0","9","13","11","3","87"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","2","0","0","2","1","0","0","0","0","0","0","5"
"ADISHAKTI TRACTORS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ADITYA AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AGRASEN ENGINEERING WORKS","0","0","0","0","0","0","0","0","0","1","0","0","1"
"AGRI EQUIPMENT","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"AGRO INDUSTRIES","1","1","0","0","0","0","0","0","0","0","1","0","3"
"AJAX ENGINEERING LTD","0","1","1","0","0","0","0","0","0","0","0","0","2"
"AJAX FIORI ENGINEERING PVT LTD","0","0","0","0","0","0","0","1","0","0","0","1","2"
"AKASH AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ALTIUS TECHNOLOGIES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AMW MOTORS LIMITED","0","0","0","0","0","0","0","0","0","0","1","0","1"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","1","0","1","0","0","0","0","0","0","0","0","2"
"ASHA METAL INDUSTRIES","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ASHOK LEYLAND LTD","62","101","109","79","85","100","69","129","67","109","67","88","1065"
"ATLAS COPCO INDIA LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ATUL AUTO LTD","39","68","56","51","102","69","65","42","113","100","96","40","841"
"ATUT SANGAM","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AUDI AG","4","3","7","5","8","5","2","2","4","6","0","3","49"
"Assam Fabrication Works","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BA LTD","805","852","954","781","997","972","1101","936","1156","1113","586","328","10581"
"BABA E-VEHICLES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BAJAJ AUTO LTD","2267","2550","2556","2711","2846","2716","2708","2417","2991","2845","2399","2284","31290"
"BAJAJ IMPLEMENTS PVT LTD","0","0","0","1","0","1","0","0","0","1","1","0","4"
"BAJAJ TEMPO LIMITED","0","0","0","0","0","0","0","0","2","0","0","0","2"
"BEML LIMITED","0","0","1","0","0","1","0","0","0","0","0","0","2"
"BISWAKARMA ENGINEERING","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BMW INDIA PVT LTD","0","0","0","0","1","1","0","0","0","2","0","1","5"
"CASE EQUIPMENT PRIVATE LTD","2","0","3","2","3","1","0","1","1","2","2","1","18"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","8","8","5","1","0","4","4","3","1","0","0","1","35"
"CATERPILLAR INDIA PRIVATE LIMITED","1","2","2","0","0","0","0","0","0","0","0","0","5"
"CHEVROLET SALES INDIA PVT LTD","6","8","4","6","5","11","8","12","11","9","0","18","98"
"CNH INDUSTRIAL (INDIA) PVT LTD","5","13","10","17","30","14","10","21","10","16","13","26","185"
"CONTINENTAL ENGINES PVT LTD","0","0","2","0","0","1","0","0","1","1","1","0","6"
"DAEWOO MOTORS INDIA LTD","0","0","0","0","0","0","0","0","0","0","1","5","6"
"DSK MOTOWHEELS PVT LTD.","1","2","0","0","0","1","0","0","0","2","4","1","11"
"DUCATI MOTOR HOLDING S.P.A","0","0","0","0","0","0","1","0","0","0","1","0","2"
"EICHER MOTORS LTD","6","1","2","0","2","4","2","9","5","3","8","1","43"
"EICHER TRACTORS","7","8","11","14","34","9","5","3","10","8","6","5","120"
"ESCORT JCB LTD","0","0","0","0","0","1","0","0","0","0","1","0","2"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","29","36","29","24","41","34","22","19","20","16","28","28","326"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","1","5","3","7","10","4","6","5","2","1","2","6","52"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","1","5","5","0","0","2","2","2","0","2","2","0","21"
"ESCORTS R&D CENTRE","2","7","6","2","10","7","5","4","3","3","7","8","64"
"EXPO MACHINERY LTD","0","0","0","2","0","0","0","0","0","0","0","17","19"
"FARMER TRACTOR, METODA G.I.D.C.","1","0","1","0","0","0","0","0","0","0","0","0","2"
"FORCE MOTORS LIMITED","31","34","24","24","20","28","33","40","31","35","28","51","379"
"FORD INDIA PVT LTD","148","148","161","164","169","142","176","150","190","177","163","89","1877"
"GARWARE MOTORS LIMITED","0","0","0","0","0","0","0","0","1","0","0","0","1"
"GENERAL MOTORS INDIA PVT LTD","87","66","75","73","61","61","78","81","88","88","92","72","922"
"GREAVES COTTON LTD.","0","2","0","0","0","0","0","0","0","0","0","0","2"
"GROVE INDIA PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"H-D MOTOR COMPANY INDIA PVT LTD","0","3","0","0","1","1","3","2","1","5","4","9","29"
"HERO ELECTRIC VEHICLE PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"HERO HONDA MOTORS  LTD","2417","2453","2448","2046","2444","2200","2287","2065","2249","2675","2575","1440","27299"
"HERO MOTOCORP LTD","5066","5685","5708","5653","6226","5123","5498","5246","6341","6196","4560","3820","65122"
"HINDUSTAN MOTOR FINANCE CORPORATION LIMITED","2","1","2","0","0","0","0","0","0","1","0","0","6"
"HMT LIMITED","0","0","0","1","0","0","0","0","0","0","0","0","1"
"HONDA CARS INDIA LTD","527","576","594","615","630","648","651","713","807","825","631","573","7790"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","3129","3458","3448","3496","3850","3763","3696","3983","4636","4464","3499","3125","44547"
"HYOSUNG MOTORS","0","0","0","1","1","0","1","0","0","0","0","0","3"
"HYUNDAI MOTOR INDIA LTD","964","929","848","704","944","804","765","794","902","921","748","1083","10406"
"INDIA YAMAHA MOTOR PVT LTD","1783","2134","1978","1838","2319","2128","2321","2314","2428","2694","2549","1553","26039"
"INTERNATIONAL TRACTORS LIMITED","92","160","109","89","134","139","97","59","84","104","104","99","1270"
"ISUZU MOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","1","1","1","3"
"J D ENGINEERING PVT.LTD.","1","0","0","1","0","0","0","0","1","2","0","1","6"
"J. S. AUTO (P) LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"J.S. AUTO PRIVATE LTD","1","0","1","0","0","0","0","3","0","0","0","0","5"
"JAGUAR LAND ROVER INDIA LIMITED","0","0","1","0","0","1","2","0","0","0","0","0","4"
"JCB INDIA LIMITED","10","9","6","4","2","5","4","5","6","5","4","8","68"
"JCB INDIA LTD","24","25","24","17","21","10","7","12","10","17","22","14","203"
"JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION)","1","4","2","2","5","2","1","1","3","1","1","6","29"
"JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV)","0","0","0","0","0","0","1","0","0","0","0","1","2"
"JSS ENGINEERING COMPANY","0","0","0","0","0","0","0","1","0","0","0","0","1"
"KINETIC MOTOR COMPANY LIMITED","0","1","0","0","0","0","0","0","1","0","0","8","10"
"KISAN AGRO INDUSTRIES","4","4","4","4","0","1","1","0","0","2","1","0","21"
"KISHAN AGRO INDUSTRIES","3","1","0","1","0","0","0","0","0","1","3","2","11"
"KRANTI AUTOMOBILES LIMITED","0","1","0","0","1","0","0","0","0","0","0","0","2"
"KRANTI AUTOMOBILES LTD","1","1","0","5","1","0","0","0","0","0","0","0","8"
"KTM MOTORRAD AG","8","15","14","12","10","9","9","14","15","12","11","5","134"
"KUMAR MOTORS PVT LTD","1","0","0","0","0","1","0","1","0","0","0","0","3"
"KURUKSHETRA AUTOMOBILES (P) LTD.","0","3","1","0","2","0","1","4","2","1","0","1","15"
"L & T CASE EQUIPMENT PVT LTD","2","3","0","0","0","0","0","0","0","0","0","0","5"
"LIEBHERR","0","0","0","0","0","0","0","0","0","0","1","0","1"
"LML LIMITED","3","2","0","1","4","0","0","0","0","1","0","0","11"
"M.S.ENG.WORKS, NIMAPADA","0","1","0","0","0","0","0","0","0","0","0","0","1"
"MAA SHAKTI EXIM PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"MAC AUTO INDIA","0","0","0","1","0","0","0","0","0","0","0","0","1"
"MAHINDRA & MAHINDRA LIMITED","735","919","964","873","932","869","847","674","856","872","718","916","10175"
"MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION)","2","4","6","2","5","2","1","2","6","3","5","3","41"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","7","5","8","6","15","5","1","1","1","1","1","0","51"
"MAHINDRA GUJARAT TRACTOR LIMITED","0","0","0","0","0","0","2","1","1","2","1","7","14"
"MAHINDRA NAVISTAR  AUTOMOTIVES LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"MAHINDRA NISSAN ALLWYN LTD.","0","0","1","0","1","0","0","0","0","0","0","0","2"
