"Maker and Month Wise Data for Karnataka (2018)"

"Maker","2018-Jan","2018-Feb","2018-Mar","2018-Apr","2018-May","2018-Jun","2018-Jul","2018-Aug","2018-Sep","2018-Oct","2018-Nov","2018-Dec","Total"
"A B K AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"A B K ENGINEERING CO.","0","0","0","0","0","0","1","0","0","0","0","0","1"
"A D AGRO WORKS","0","0","0","0","0","0","0","1","0","0","0","0","1"
"A K AUTTO ELECTRICAL","0","0","0","0","0","0","0","0","0","0","1","0","1"
"A. A. TRAILOR","1","0","0","0","0","0","0","0","0","0","0","0","1"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","0","0","0","0","1","0","0","1"
"AARYA AUTOMOBILES","0","0","0","0","0","0","0","2","0","0","0","0","2"
"ABHARAN MOTORS PRIVATE LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ABHISHEK  ENGINEERING WORKS","2","0","0","7","1","6","2","6","7","0","0","0","31"
"ACTION CONSTRUCTION EQUIPMENT LTD.","46","61","62","51","57","64","49","43","48","50","47","41","619"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","0","1","0","1","0","0","0","0","0","2"
"ADISHAKTI TRACTORS","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ADITYA AGRO INDUSTRIES","5","1","0","1","2","1","2","1","1","0","1","0","15"
"AGRI & IND. MACHINERY SUPPLIER","0","0","0","2","0","0","0","0","0","0","0","0","2"
"AGRI IMPLEMENTS","0","0","0","2","0","0","0","0","0","0","0","0","2"
"AGRI KING","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","1","0","0","0","1","1","0","0","1","2","6"
"AGRO INDUSTRIES","8","7","9","11","6","0","3","5","6","4","6","5","70"
"AGRO TRAILERS AP312870751","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AIMS FARM EQUIPMENTS PVT LTD","4","0","0","2","2","2","2","5","6","4","6","2","35"
"AJAX ENGINEERING LTD","2","3","3","0","2","0","5","11","21","29","32","22","130"
"AJAX FIORI ENGINEERING PVT LTD","35","48","54","44","46","35","35","10","7","6","10","6","336"
"AKASH AGRO INDUSTRIES","2","1","0","2","0","2","9","2","5","0","1","0","24"
"AKKI AGRO INDUSTRIES","2","1","4","5","6","0","0","1","2","0","0","0","21"
"AKSHAY INDUSTRIES","0","0","0","0","0","0","0","0","0","2","0","0","2"
"ALAM TRACTOR TRAILORS","0","2","3","1","0","0","1","0","0","0","0","0","7"
"ALL TERRAIN CRANE","0","0","2","1","1","0","1","0","0","0","0","1","6"
"AMBARKAR INDUSTRIES","1","2","2","0","0","1","1","0","0","0","0","0","7"
"AMBERKAR TRAILERS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AMBICA AGRO INDUSTRIES","6","1","6","3","3","1","4","0","0","0","0","0","24"
"AMS INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AMW MOTORS LIMITED","4","1","1","0","0","0","1","0","1","0","0","0","8"
"ANAND AGRO IND LTD","4","2","2","0","1","0","1","0","2","0","0","0","12"
"ANIL INDUSTRIES","3","6","6","3","3","2","4","0","0","0","0","0","27"
"ANJANEYA AGRO LTD","9","3","1","3","1","0","0","0","0","0","0","0","17"
"ANNAPURNA INDUSTRIES","0","1","0","0","0","0","1","0","0","0","0","1","3"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"APOLLO CONSTRUCTION EQUIPMENTS PVT LTD","0","1","0","0","0","0","2","0","0","0","0","0","3"
"APTHA ENGINEERING WORKS","1","3","0","2","0","2","0","0","0","0","0","0","8"
"ARASAN AND CO.","1","1","0","0","1","0","0","0","0","0","0","0","3"
"ARJUN MOTORS PVT LTD","0","4","10","4","7","5","1","1","2","0","0","0","34"
