"Maker and Month Wise Data for Tamil Nadu (2018)"

"Maker","2018-Jan","2018-Feb","2018-Mar","2018-Apr","2018-May","2018-Jun","2018-Jul","2018-Aug","2018-Sep","2018-Oct","2018-Nov","2018-Dec","Total"
"3GB TECHNOLOGY PVT LTD","0","3","0","0","1","0","0","0","0","0","0","0","4"
"3S INDUSTRIES PRIVATE LIMITED","0","0","0","1","2","0","0","1","0","0","0","0","4"
"A AND Z MOTOR CO P LTD","0","3","5","0","1","0","0","0","0","0","0","0","9"
"A P I MOTORS PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"A P TRAILERS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"A R T WELDING WORKS","0","0","2","0","0","0","0","0","0","0","0","0","2"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","0","0","0","0","1","0","2","3"
"A3T INCORPORTED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AADITYA EMOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ABIRAMI ENGINEERING WORKS","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","40","43","31","33","42","57","54","41","45","69","44","44","543"
"ADISHAKTI TRACTORS","0","0","1","0","0","0","0","1","0","0","0","0","2"
"ADITYA SAI INDUSTRIES","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","1","0","0","1","0","0","0","0","0","0","2"
"AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","0","0","0","0","1","4","5","9","13","16","9","19","76"
"AJAX FIORI ENGINEERING PVT LTD","9","18","10","17","20","12","11","2","0","0","2","0","101"
"AKASH TRAILOR","0","1","1","0","2","2","0","0","0","0","0","0","6"
"ALL TERRAIN CRANE","0","0","1","1","0","0","0","0","0","0","1","0","3"
"AMMAN ENGINEERING COMPANY","1","0","0","1","0","0","0","0","0","0","0","0","2"
"AMMANN INDIA PVT LTD","0","0","0","0","0","0","0","0","0","1","0","1","2"
"AMUTHA TRAILERS","0","0","0","0","1","1","0","0","0","0","0","0","2"
"AMW MOTORS LIMITED","0","0","3","3","0","2","0","1","0","0","0","0","9"
"ANBU TRAILERS","6","3","6","11","3","0","2","1","0","0","0","0","32"
"ANDAVAR TRAILOR","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ANJALI ENTERPRISES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ANTONY TRAILORS","1","0","3","0","0","0","0","0","0","0","0","0","4"
"ARASAN AND CO.","0","3","0","0","0","1","0","0","0","0","0","0","4"
"ARTEMIS AUTO INDIA P LTD","5","2","5","0","0","0","0","0","0","0","0","0","12"
"ASHA METAL INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","2118","2344","2375","2576","2131","2343","2627","2207","2175","2467","1565","1633","26561"
"ASIAN POWER LINES","0","0","1","0","0","0","1","0","0","0","0","0","2"
"ATLAS COPCO INDIA LIMITED","1","0","4","0","0","3","0","0","0","0","0","0","8"
"ATUL AUTO LTD","34","41","29","50","47","37","43","36","48","47","39","37","488"
"AUDI AG","75","33","53","57","32","48","50","29","38","34","41","41","531"
"AUM ENGINEERING AND WORKS","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BAJAJ AUTO LTD","17646","18631","16643","17299","18896","17881","20682","20004","22941","19823","19369","15119","224934"
"BAJAJ TEMPO LIMITED","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BALAJI AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BEML LIMITED","4","1","3","1","1","0","2","0","0","0","0","0","12"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BHALAGURU TRALIERS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BHARAT MOTORS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BMW INDIA PVT LTD","96","79","72","80","61","74","75","114","125","108","76","104","1064"
"BROOKE BOND INDIA LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BSA MOTORS","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BULL MACHINES PVT LTD","15","23","7","11","15","12","17","9","10","16","11","7","153"
"C A I INDUSTRIS  ","1","0","0","0","0","0","0","0","0","0","0","0","1"
"CAPTAIN TRACTORS PVT. LTD.","2","8","6","3","4","2","4","0","0","1","1","2","33"
