"Maker and Month Wise Data for Odisha (2016)"

"Maker","2016-Jan","2016-Feb","2016-Mar","2016-Apr","2016-May","2016-Jun","2016-Jul","2016-Aug","2016-Sep","2016-Oct","2016-Nov","2016-Dec","Total"
"3GB TECHNOLOGY PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"A3T INCORPORTED","0","0","0","0","0","0","1","0","1","0","0","0","2"
"AADITYA EMOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AARYA AUTOMOBILES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","9","12","7","8","10","17","12","13","7","11","13","11","130"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","1","0","1","2","0","1","0","1","1","1","0","8"
"ADISHAKTI TRACTORS","29","29","30","35","33","13","19","15","24","18","30","11","286"
"ADITYA AGRO INDUSTRIES","0","1","2","0","0","0","1","0","0","0","0","0","4"
"AFZAL ENGG WORKS,JUNAGARH","1","3","2","3","0","0","1","2","3","2","3","1","21"
"AGNEE IRON WORKS,BARIPADA","0","0","0","0","0","0","0","2","0","0","0","0","2"
"AGRASEN ENGINEERING WORKS","2","0","3","6","2","0","1","15","4","0","0","8","41"
"AJAX ENGINEERING LTD","0","0","0","1","0","0","1","0","0","0","0","0","2"
"AJAX FIORI ENGINEERING PVT LTD","15","17","21","31","13","8","13","9","17","8","9","19","180"
"AJAY AGRO ENTERPRISES,SBP","0","1","0","2","2","0","1","2","1","2","6","8","25"
"ALPHA SERVICES","0","0","0","1","0","0","0","0","0","0","1","0","2"
"AMAN AGRO INDUSTRIES","16","16","12","22","8","16","22","2","21","8","18","9","170"
"AMMAN ENGINEERING COMPANY","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AMMANN INDIA PVT LTD","0","0","0","0","0","1","1","0","0","0","0","0","2"
"AMRIT ENGG WORKS,DKL","0","0","0","0","1","1","1","1","0","9","11","26","50"
"AMW MOTORS LIMITED","2","0","0","0","0","0","0","0","0","0","0","0","2"
"ANNAPURNA INDUSTRIES","2","1","1","1","1","1","0","0","1","0","2","2","12"
"ANUP ENTERPRISES,SNG","3","3","5","5","3","5","5","2","2","2","4","0","39"
"ARATI ENTERPRISES, BHPATNA","7","10","3","6","1","2","4","7","3","2","3","8","56"
"ASHA IMPEX","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ASHA INDUSTRIES","1","0","0","0","0","0","0","0","1","1","0","0","3"
"ASHOK FABRIC & ENGG,RAIRAKHOL","0","0","1","0","2","1","5","0","0","1","2","2","14"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","374","295","335","430","374","272","246","255","262","304","353","341","3841"
"ASHOKA ALLIED INDUSTRIES LTD","1","0","0","0","0","1","0","0","0","0","0","0","2"
"ASIS ENG.WORKS, BERHAMPUR","9","10","9","4","4","3","9","4","4","5","9","8","78"
"ATLAS COPCO INDIA LIMITED","0","0","2","0","0","0","0","1","1","0","0","0","4"
