"Maker and Month Wise Data for Jharkhand (2024)"

"Maker","2024-Jan","2024-Feb","2024-Mar","2024-Apr","2024-May","2024-Jun","2024-Jul","2024-Aug","2024-Sep","2024-Oct","2024-Nov","2024-Dec","Total"
"A P I MOTORS PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"A.J ENTERPRISES","0","0","0","0","0","1","5","0","0","0","0","0","6"
"A.V.AUTOMOTIVES PVT LTD","6","4","4","5","9","8","8","7","2","4","2","1","60"
"AAHANA COMMERCE PVT LTD","10","11","10","12","12","18","3","7","8","8","4","24","127"
"ACTION CONSTRUCTION EQUIPMENT LTD.","19","18","14","10","17","28","22","7","7","10","12","7","171"
"ADIDEV TECHNOA PVT LTD","21","8","6","6","8","11","5","7","1","4","10","2","89"
"ADM TECHNOLOGIES PVT. LTD.","0","0","0","0","2","0","0","0","0","0","0","0","2"
"AFKON AUTOMOTIVES PVT LTD","0","0","0","0","0","0","0","0","0","2","4","10","16"
"AJAX ENGINEERING LTD","10","10","10","22","10","8","13","9","10","7","7","7","123"
"ALL TERRAIN CRANE","2","1","0","0","0","0","0","0","0","0","0","0","3"
"ALLFINE INDUSTRIES PVT LTD","42","40","31","36","20","27","35","33","31","21","7","17","340"
"ALTIER ELECTRIC VEHICLES PVT LTD","3","0","2","0","0","3","1","1","3","3","0","1","17"
"ALTIGREEN PROPULSION LABS PVT LTD","0","3","7","0","0","0","0","0","2","0","0","0","12"
"ALTIUS TECHNOLOGIES","2","0","1","0","0","2","2","0","0","0","0","1","8"
"AMBIKA ENTERPRISES","0","0","0","0","0","0","2","0","1","0","0","1","4"
"AMO MOBILITY SOLUTIONS PVT LTD","2","1","0","0","0","2","0","1","1","1","1","1","10"
"AMPERE VEHICLES PRIVATE LIMITED","3","0","1","2","1","0","3","0","0","0","0","1","11"
"ANJALI TRADERS","1","1","6","5","2","5","0","1","6","1","2","0","30"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","0","0","0","0","1","0","0","0","0","0","0","2"
"APSARA ENTERPRISE","0","0","0","3","3","1","0","5","3","8","4","1","28"
"ARNA ELECTRIC AUTO PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ARROW AUTOMOTIVE","6","10","4","11","2","5","13","6","9","6","7","9","88"
"ASHMA-MOTORS PVT LTD","11","2","6","3","8","6","0","6","10","0","5","8","65"
"ASHOK LEYLAND LTD","140","361","168","166","143","124","143","163","143","140","111","144","1946"
"ASHWA ELECTRIC","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ATHER ENERGY LTD","93","68","108","41","58","51","88","77","107","208","104","86","1089"
"ATTOLENT AUTO GROUP PVT LTD","0","0","0","0","4","6","0","3","10","0","0","0","23"
"ATUL AUTO LTD","63","46","54","40","34","64","68","85","51","80","134","57","776"
"ATUL GREENTECH PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","3","1","4"
"ATUT SANGAM","0","0","0","0","0","3","10","0","0","2","0","2","17"
"AUDI AG","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AVL ELECTRIC VEHICLES PVT LTD","4","4","10","4","3","8","7","4","2","2","3","2","53"
"B24 ROKET EV","0","0","0","0","0","0","3","4","4","1","0","0","12"
"BABA E-VEHICLES","0","0","0","0","0","0","0","1","0","0","0","0","1"
"BAJAJ AUTO LTD","3789","4301","4879","5945","4666","4877","4543","3375","3469","5968","6879","3450","56141"
"BANDHAN ELECTRIC VEHICLES LLP","0","2","1","0","1","0","0","1","1","1","1","2","10"
"BATTRE ELECTRIC MOBLITY PVT LTD","3","2","3","3","3","1","2","2","0","0","0","0","19"
"BAXY LTD","11","17","13","5","13","9","12","9","9","6","5","10","119"
"BENTINCK INDUSTRIES PVT. LTD.","3","0","1","1","0","0","1","0","0","2","0","5","13"
"BEST WAY AGENCIES PVT LTD","14","9","18","8","4","17","8","7","12","12","7","18","134"
"BHM AUTOMOTIVES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BIG BULL TRADER PVT LTD","6","5","14","9","2","23","11","7","25","17","12","9","140"
"BMW INDIA PVT LTD","21","8","20","16","16","19","24","24","17","34","17","19","235"
"BOUNCE ELECTRIC 1 PVT LTD","2","0","3","0","0","0","1","3","0","0","1","1","11"
"BULL MACHINES PVT LTD","0","3","1","0","0","1","1","3","1","1","3","1","15"
"BYD INDIA PRIVATE LIMITED","1","0","1","1","0","0","1","0","1","0","0","1","6"
"CAPTAIN TRACTORS PVT. LTD.","5","0","3","0","0","0","0","0","0","0","0","0","8"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","4","0","2","3","0","1","1","3","0","1","15"
"CATERPILLAR INDIA PRIVATE LIMITED","8","1","11","5","3","15","10","4","0","2","3","4","66"
"CHAMPION POLY PLAST","32","61","64","44","52","76","70","64","55","75","63","51","707"
"CHEHAK BATTERIES","0","0","1","2","0","0","1","1","0","2","0","0","7"
"CHETAK TECHNOLOGY LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CITYGREEN AUTO & PETRO CHEMICALS (P) LTD","2","1","4","0","0","0","2","0","1","0","0","3","13"
"CLASSIC LEGENDS PVT LTD","43","29","25","40","42","31","30","19","23","45","62","35","424"
"CNH INDUSTRIAL (INDIA) PVT LTD","9","12","12","8","12","26","17","14","25","14","9","24","182"
"CONMAT HEAVY INDUSTRIES PVT LTD","1","0","0","1","0","1","0","0","0","0","0","0","3"
"CONTINENTAL ENGINES PVT LTD","0","2","3","2","1","1","1","1","0","0","2","1","14"
"CRANE KRAFT INDIA PRIVATE LIMITED","0","0","0","0","0","0","1","0","0","0","1","0","2"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","56","42","31","29","19","39","16","67","33","34","23","30","419"
"DAKSH INDUSTRY PVT LTD","14","44","39","32","31","37","45","34","49","42","33","53","453"
"DE EUSI MOTORS PVT LTD.","17","19","19","6","10","16","30","28","15","28","20","17","225"
"DELTA AUTOCORP LTD","37","31","48","42","45","39","42","33","34","22","18","49","440"
"DEVAM ELECTRIC VEHICLES PVT LTD","0","0","0","1","0","0","0","1","0","0","1","0","3"
"DILLI ELECTRIC AUTO PVT LTD","23","18","35","11","24","38","24","21","26","23","25","25","293"
"DOOSAN BOBCAT INDIA PVT LTD","0","0","0","0","0","0","1","0","0","0","0","3","4"
"DUCATI INDIA PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
