"Maker and Month Wise Data for Madhya Pradesh (2026)"

"Maker","2026-Jan","2026-Feb","2026-Mar","2026-Apr","2026-May","2026-Jun","2026-Jul","2026-Aug","2026-Sep","Total"
"AUTO SUPREME INDUSTRIES","0","0","0","0","0","0","0","1","0","1"
"AUTOECO GREEN ENERGY PVT LTD","2","0","1","0","2","4","4","1","0","14"
"AVL ELECTRIC VEHICLES PVT LTD","2","1","5","0","0","1","6","6","0","21"
"AVON CYCLES LTD","0","2","0","0","0","1","1","0","0","4"
"AZZURRO MOBILITY LLP","4","1","0","0","0","0","0","0","0","5"
"B24 ROKET EV","6","2","2","0","0","0","1","0","0","11"
"BADSHAH ENTERPRISES","5","2","26","0","0","8","1","0","0","42"
"BAJAJ AUTO LTD","17189","16246","18732","18375","16360","14592","13915","12448","2083","129940"
"BALAJI AGRO INDUSTRIES","0","0","0","0","0","1","0","0","0","1"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","0","2","0","0","1","0","0","3"
"BAXY LTD","45","58","47","23","30","44","42","47","5","341"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","1","0","1","0","0","0","0","0","0","2"
"BENTLEY MOTORS LTD (SAVWIPL)","0","0","0","1","0","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","16","11","17","7","3","6","5","4","1","70"
"BGAUSS AUTO PRIVATE LIMITED","78","42","101","48","86","137","209","157","30","888"
"BHAVE ELECTRIC VEHICLES PVT LTD","1","1","0","0","1","0","0","3","0","6"
"BHM AUTOMOTIVES PVT LTD","7","35","31","23","43","49","42","26","5","261"
"BHOGAL COMBINE SPARE PARTS","1","2","2","0","1","0","0","1","0","7"
"BHOLE SHANKAR MOTOR BODY","0","0","0","0","0","0","0","1","0","1"
"BMW INDIA PVT LTD","33","43","40","24","18","22","18","15","0","213"
"BOSS ENTERPRISES","1","0","6","0","9","0","0","0","0","16"
"BOUNCE ELECTRIC 1 PVT LTD","0","0","4","0","0","0","0","0","0","4"
"BRIGHT AUTOZONE PVT LTD","13","13","9","3","4","6","3","2","0","53"
"BSMS AGRICULTURE WORKSHOP","0","2","6","1","0","1","0","0","0","10"
"BULL MACHINES PVT LTD","4","5","8","7","4","5","1","2","0","36"
"BYD INDIA PRIVATE LIMITED","0","7","3","8","9","9","6","3","0","45"
"CAPCO INDUSTRIES PVT LTD","0","1","0","0","0","0","0","0","0","1"
"CAPTAIN TRACTORS PVT. LTD.","4","2","7","2","0","0","0","8","2","25"
"CARREE YUNUS VEHICLE PVT LTD","0","3","0","0","0","3","2","0","0","8"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","3","5","7","6","3","1","3","1","0","29"
"CATERPILLAR INDIA PRIVATE LIMITED","7","4","4","12","9","10","10","9","1","66"
"CEEON INDIA","3","1","1","0","1","2","1","0","1","10"
"CHAMPION POLY PLAST","8","11","6","8","8","5","10","28","1","85"
"CHEHAK BATTERIES","1","0","0","0","0","0","0","0","0","1"
"CITYGREEN AUTO & PETRO CHEMICALS (P) LTD","0","0","0","1","1","0","0","0","0","2"
"CLAAS INDIA P LTD","0","2","0","0","0","0","0","2","0","4"
"CLASSIC LEGENDS PVT LTD","161","119","134","105","92","119","110","100","15","955"
"CNH INDUSTRIAL (INDIA) PVT LTD","1027","690","625","453","680","935","694","496","75","5675"
"CONMAT HEAVY INDUSTRIES PVT LTD","0","0","0","0","0","0","0","1","0","1"
"CONTINENTAL ENGINES PVT LTD","3","0","0","0","0","0","0","0","0","3"
"COOPER CORPORATION PVT LTD","0","0","0","0","0","0","0","1","0","1"
"CRANE KRAFT INDIA PRIVATE LIMITED","1","0","0","0","0","1","0","1","0","3"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","74","67","57","80","71","49","53","55","9","515"
"DAKSH INDUSTRY PVT LTD","18","10","15","17","11","25","10","8","1","115"
"DASMESH AGRO INDUSTRIES","1","0","0","0","0","1","0","0","0","2"
"DASMESH MECHANICAL WORKS PVT.LTD","14","18","21","1","8","1","6","8","0","77"
"DE EUSI MOTORS PVT LTD.","2","0","1","0","1","1","0","0","0","5"
"DELTA AUTOCORP LTD","3","0","0","0","0","0","0","1","0","4"
"DEV MOTORS","17","4","6","5","0","2","16","10","4","64"
"DEVAM ELECTRIC VEHICLES PVT LTD","0","4","3","3","5","1","2","1","0","19"
"DHIMAN AGRICULTURE","0","1","0","0","0","0","0","0","0","1"
"DHIMAN AGRICULTURE WORKS","0","0","0","1","0","0","0","0","0","1"
"DHIMAN BROTHERS","0","0","0","0","1","0","0","0","0","1"
"DILLI ELECTRIC AUTO PVT LTD","228","177","218","164","196","260","252","230","33","1758"
"DOOSAN BOBCAT INDIA PVT LTD","1","0","3","2","4","3","3","2","0","18"
"DUCATI INDIA PVT LTD","1","1","0","0","1","0","1","1","0","5"
"DUKE AUTO INDIA","7","5","4","0","7","5","2","2","4","36"
"E-ASHWA AUTOMOTIVE PVT LTD","0","1","3","0","0","0","0","0","0","4"
"ECO SMART VEHICLES PVT LTD","5","5","3","6","8","1","8","4","1","41"
"ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS)","1","1","0","1","0","0","0","0","0","3"
"EFEV CHARGING SOLUTION PVT LTD","18","27","18","10","18","10","22","14","2","139"
"EICHER MOTORS LTD","0","1","0","0","1","0","0","0","0","2"
"EICHER TRACTORS","1460","1115","966","819","955","1145","1073","782","111","8426"
"ELECTRIC FUTURE INDIA","0","1","3","0","4","2","0","0","1","11"
"ELITE AUTO ENGINEERS PVT LTD","1","0","3","0","0","0","0","0","0","4"
"EMOBILITI SYSTEMS","2","0","0","0","0","1","0","0","0","3"
"ENERGY ELECTRIC VEHICLES","46","44","33","34","45","56","57","74","6","395"
"ENIGMA AUTOMOBILES PVT LTD","0","0","0","0","38","0","1","0","0","39"
"ENTICE IMPEX PVT LTD","6","23","13","9","8","16","14","8","0","97"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","1906","1610","1418","1201","1590","1544","2115","1580","183","13147"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","20","10","21","15","18","5","30","15","1","135"
"ESCORTS LTD","1","2","0","0","0","0","0","2","0","5"
"EULER MOTORS PVT LTD","18","30","62","25","38","65","51","51","8","348"
"EVCO AUTOMOBILES PVT LTD","12","15","15","16","24","15","12","22","1","132"
"EVEX AUTO INDIA PVT LTD","1","0","0","0","0","0","3","1","0","5"
"EVGREEN PVT LTD","0","1","0","0","0","0","0","1","0","2"
"EXIDE INDUSTRIES LTD","6","8","13","8","6","4","5","3","4","57"
"EXTRA FAST SOLUTIONS","0","0","3","0","0","0","0","0","0","3"
"FERRARI SPA (IMPORTER:SELECT CARS P LTD)","0","0","0","1","0","0","0","0","0","1"
"FORCE MOTORS LIMITED","191","247","319","124","93","183","300","256","31","1744"
"FORD INDIA PVT LTD","1","0","0","0","0","0","0","0","0","1"
"FRN MOTORS PVT LTD","0","0","2","0","0","0","0","0","0","2"
"FUTURE EV TECHNOLOGY","12","16","26","14","14","9","11","7","0","109"
"G & G AUTOMOTIVE","0","0","0","0","1","0","1","0","0","2"
"G.K E-VEHICLS INDUSTRIES PVT LTD","0","0","0","0","0","0","0","1","0","1"
"GAHIR AGRICULTURAL INDUSTRIES","0","0","0","0","1","0","0","0","0","1"
"GALAXY GREEN VEHICLES PVT LTD","1","2","1","0","0","0","0","0","0","4"
"GAYATRI ELECTRIC VEHICLES PVT LTD","16","9","15","7","16","11","20","15","4","113"
"GIAN AGRO INDUSTRIES","0","0","0","0","0","1","0","0","0","1"
"GILL AGRICULTURE WORKS","0","0","0","1","2","0","1","0","0","4"
"GILL MECHANICAL WORKS","0","1","0","0","0","1","1","0","0","3"
"GILLPREETAGRO INDUSTRIES","1","5","4","2","3","2","0","0","0","17"
"GOBIND AGRO INDUSTRIES","0","0","0","1","0","1","0","0","0","2"
"GRD MOTORS","0","0","0","0","4","1","10","3","1","19"
"GREAVES ELECTRIC MOBILITY LTD","119","148","208","64","128","165","169","191","28","1220"
"GREEN TACK EMPALA ELECTRIC MOTOR COMPANY","0","3","0","0","0","0","0","0","0","3"
"GREENFIT INDUSTRIES LLP","0","0","0","0","0","0","2","0","0","2"
"GREENWHEELS AUTOMOBILE PVT LTD","1","0","0","0","4","0","0","0","0","5"
"GROMAX AGRI EQUIPMENT LTD","19","14","14","2","2","19","8","5","2","85"
"GTP ELECTRIC VEHICLES PVT LTD","9","8","11","6","4","16","2","8","0","64"
"GURU NANAK AGRI ENGG WORKS","11","10","16","0","10","3","2","2","0","54"
"GURU NANAK AGRI WORKS","2","1","1","1","3","1","4","4","1","18"
"GURU NANAK GROUP OF INDUSTRIES","0","1","0","0","0","0","0","0","0","1"
"GURU NANAK INDUSTRIES PVT LTD","0","0","0","1","0","0","0","0","0","1"
"H R AGRO INDUSTRIES","0","0","0","1","0","0","0","1","0","2"
"HARDEV AGRO TECH","0","0","1","0","0","0","1","0","0","2"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","2","1","0","0","0","0","0","0","0","3"
"HARMEET AGRICULTURE WORKS","1","0","0","0","0","0","0","0","0","1"
"HARSH TRADING CO","4","4","1","0","4","3","3","1","1","21"
"HERO ELECTRIC VEHICLES PVT. LTD","0","0","1","0","0","0","0","0","0","1"
"HERO HONDA MOTORS  LTD","0","1","0","0","0","0","0","3","0","4"
"HERO MOTOCORP LTD","34996","31995","37869","46358","36068","30781","24926","25611","4542","273146"
"HIND AGRO INDUSTRIES","1","1","0","0","2","0","0","2","0","6"
"HINDUSTAN AUTO","0","3","0","0","0","0","0","0","0","3"
"HINDUSTAN MOTOR CORPORATION","0","1","0","1","1","3","0","1","0","7"
"HIRA AGRO INDUSTRIES","4","0","1","0","4","1","4","3","0","17"
"HONDA CARS INDIA LTD","161","174","191","67","71","104","112","76","17","973"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","27774","24658","26956","26955","24679","22329","22640","22719","4291","203001"
"HONGKONG YIXING (IMPORTER: ADMS MARKETING)","0","0","1","0","0","0","0","0","0","1"
"HOP ELECTRIC MOBILITY PVT LTD","0","0","2","0","0","0","0","0","0","2"
"HOP MOTORS PVT LTD","0","0","0","0","0","0","3","0","0","3"
"HOTAGE INDIA","26","33","30","19","31","35","38","54","5","271"
"HYUNDAI MOTOR INDIA LTD","3544","2805","3785","1610","1731","1633","1726","1606","227","18667"
"INDERPREET AGRO INDUSTRIES","0","0","0","1","0","0","0","0","0","1"
"INDIA KAWASAKI MOTORS PVT LTD","5","6","2","3","4","2","3","2","1","28"
"INDIA SHINE TECHNOLOGIES","1","0","0","0","0","0","0","0","0","1"
"INDIA YAMAHA MOTOR PVT LTD","952","1020","983","954","875","745","841","783","130","7283"
"INDIAN MOTORS","7","2","6","1","2","5","4","3","1","31"
"INDO FARM EQUIPMENT LIMITED","26","20","16","15","20","40","55","21","1","214"
"INS AUTOMOBILES PVT LTD","5","1","3","0","9","7","14","7","0","46"
"INTERGLOBE ENERGY PVT LTD","35","15","24","20","19","18","50","30","8","219"
"INTERNATIONAL TRACTORS LIMITED","2187","1615","1408","1117","1442","1741","1972","1402","140","13024"
"ISHWAR FARMLINE EQUIPMENTS PVT LTD","26","17","47","4","5","1","1","4","0","105"
"ISUZU MOTORS INDIA PVT LTD","9","5","9","5","4","5","2","2","0","41"
"IVOOMI INNOVATION PVT LTD","3","10","7","2","2","9","1","7","0","41"
"International Cars & Motors Limited","1","0","3","0","0","0","1","1","0","6"
"J K AGRO INDUSTRIES","0","1","2","0","0","0","0","1","0","4"
"J. S. AUTO (P) LTD","41","52","44","25","34","59","46","43","5","349"
"JAGATJIT AGRI INDIA PVT LTD","0","0","0","0","0","4","2","0","0","6"
"JAGUAR LAND ROVER INDIA LIMITED","14","27","10","10","10","13","8","12","0","104"
"JAIN POWER CORP","1","0","1","0","0","0","0","0","0","2"
"JAISIK BUSINESS LINKS PVT LTD","3","3","3","0","0","0","0","0","0","9"
"JAL ENTERPRISES","36","25","32","7","35","15","17","14","4","185"
"JANGEER MANUFACTURING INDUSTRIES PVT LTD","1","1","0","0","0","0","0","0","0","2"
"JCB INDIA LIMITED","196","142","170","150","83","112","105","83","17","1058"
"JEET AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","1"
"JIANGSU SUNHOU (IMPORTER: KAGDI TECH SOLUTIONS)","6","1","12","5","8","3","7","11","0","53"
"JIANGSU XINRI (IMPORTER: ECO FUEL SYSTEMS LTD)","0","0","0","0","0","0","0","2","0","2"
"JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD","0","0","0","0","0","0","0","2","0","2"
"JMSSP AGRO INDUSTRIES PVT LTD","2","8","2","12","3","4","4","3","0","38"
"JMT VEHICLES PVT LTD","0","0","2","0","1","1","1","3","0","8"
"JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION)","1110","753","920","596","824","773","862","718","81","6637"
"JS BALI AGRO TECH","0","0","0","0","1","0","0","0","0","1"
"JS MOBILEON PVT LTD","0","2","2","0","0","1","0","0","0","5"
"JSW MG MOTOR INDIA PVT LTD","194","171","312","80","148","162","161","92","13","1333"
"JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS)","0","2","0","0","0","0","0","0","0","2"
"JUPITER ELECTRIC MOBILITY PVT LTD","0","0","0","0","1","0","0","0","0","1"
"K D AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","1"
"K.S. AGRICULTURAL INDUSTRIES PVT. LTD","14","14","22","6","12","1","2","3","1","75"
"K.S. AGROTECH  PVT LTD","0","0","0","1","0","0","0","0","0","1"
"KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP)","5","0","0","1","0","3","0","0","0","9"
"KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES)","0","0","0","0","80","80","120","40","0","320"
"KAISER LIMITED","0","0","0","0","0","0","0","1","0","1"
"KAPTECH INDIA","0","0","1","14","22","22","21","28","3","111"
"KARTAR AGRO INDUSTRIES PVT LTD","40","72","111","23","15","12","7","14","8","302"
"KARTAR TRACTORS PRIVATE LIMITED","18","25","16","1","5","16","5","3","0","89"
"KCAS ELECTRIC VEHICLES PVT LTD","0","1","0","0","0","0","0","0","0","1"
"KHALSAE-VEHICLES PVT LTD","101","89","80","28","141","114","131","69","13","766"
"KIA INDIA PRIVATE LIMITED","1807","2124","3003","922","818","800","1022","787","111","11394"
"KINETIC GREEN ENERGY & POWER SOLUTIONS LTD","47","33","53","26","33","29","37","25","10","293"
"KINETIC WATTS AND VOLTS LTD","0","8","23","14","35","51","67","43","10","251"
"KION INDIA PVT LTD","1","0","0","0","0","1","0","0","0","2"
"KISSAN AGRO INDUSTRIES","1","1","0","0","1","0","0","0","0","3"
"KLB KOMAKI PVT LTD","33","22","35","14","18","18","20","30","4","194"
"KOMATSU LTD JAPAN","0","0","0","0","0","0","0","1","0","1"
"KRISHNA ENGINEERING WORKS","12","12","4","4","1","1","6","8","0","48"
"KRISHNA VEHICALS","2","0","5","0","0","0","0","0","0","7"
"KTM MOTORRAD AG","0","0","1","0","0","0","0","0","0","1"
"KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.","6","5","10","4","2","6","3","5","0","41"
"KUKU AUTOMOTIVES","0","2","2","1","3","0","0","0","0","8"
"KULAR AGRO WORKS","0","0","0","0","1","0","0","0","0","1"
"Kiran Automobile Industry","0","0","0","1","0","1","0","0","0","2"
"LAKSHYA AUTO SALES CORPORATION","13","11","20","18","7","13","18","19","1","120"
"LAL CHAND AGRICULTURE WORKS","0","0","2","1","1","0","0","0","0","4"
"LECTRIX E VEHICLES PVT LTD","56","90","11","94","2","102","70","47","15","487"
"LIUGONG INDIA PVT. LTD","1","4","0","2","4","2","7","4","0","24"
"LOCAL TRAILER MANUFACTURER","57","51","45","53","28","40","35","16","3","328"
"LOHIA AUTO INDUSTRIES","15","8","14","11","11","4","13","13","1","90"
"LUXUS GREEN MOBILITY PVT LTD","6","0","4","6","2","1","3","3","1","26"
"M H AGRICULTURE WORKS","1","2","1","2","0","0","2","2","4","14"
"M.K. ENTERPRISES","2","1","3","0","0","0","1","0","0","7"
"M/S HOTA AGRO (WATER TANKER)","0","0","6","0","0","0","0","0","0","6"
"M/S SCHWING STETTER (INDIA) PRIVATE LIMITED","1","7","2","4","4","5","1","4","0","28"
"M/S SHRIRAM AUTO TECH PVT LTD","3","4","4","6","4","2","0","0","0","23"
"MAA SHAKTI EXIM PVT LTD","1","0","0","0","0","0","0","1","0","2"
"MAC AUTO INDIA","4","0","1","0","0","1","2","1","0","9"
"MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD)","0","0","1","0","0","0","1","0","0","2"
"MAHINDRA & MAHINDRA LIMITED","5757","6192","7669","3109","2986","3270","3194","2763","457","35397"
"MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION)","2433","1809","1827","1378","1733","2192","2721","1476","264","15833"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","2510","2586","2118","1641","2072","2241","2427","1813","277","17685"
"MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION","9","26","30","8","0","5","2","6","0","86"
"MAHINDRA ELECTRIC AUTOMOBILE LTD","118","117","247","118","135","166","158","120","11","1190"
"MAHINDRA LAST MILE MOBILITY LTD","513","523","585","483","590","631","808","642","77","4852"
"MAHTAB BODY MAKER","1","4","1","1","0","1","1","0","0","9"
"MALI ENTERPRISES PVT LTD","4","4","12","2","1","2","3","0","0","28"
"MALKIT AGRO TECH PVT. LTD","20","50","32","4","35","11","22","23","2","199"
"MANITA CITY MOTORS LLP","13","12","14","8","20","15","17","27","0","126"
"MANITOU EQUIPMENT INDIA PVT LTD","1","2","1","0","0","1","1","1","0","7"
"MANKU AGRO TECH PVT LTD","53","89","48","5","2","3","0","29","2","231"
"MARUTI SUZUKI INDIA LTD","11877","10516","13075","5923","6514","6651","6632","6193","894","68275"
"MARUTI UDYOG LTD","0","2","0","0","0","0","1","0","0","3"
"MASERATI S.P.A","0","0","0","0","0","1","0","0","0","1"
"MATHARU ENGINEERING AGRI WORKS","0","0","0","0","0","1","0","0","0","1"
"MATTER MOTOR WORKS PVT LTD","1","6","11","2","14","11","4","0","0","49"
"MERCEDES -BENZ AG","4","3","4","4","8","3","2","1","0","29"
"MERCEDES BENZ","0","0","0","0","1","1","0","0","0","2"
"MERCEDES-BENZ INDIA PVT LTD","30","53","25","15","11","21","16","11","1","183"
"MERCURY EV TECH LTD","0","0","2","0","0","0","0","0","0","2"
"MINI METRO EV L.L.P","63","57","41","48","52","60","72","78","16","487"
"MLR AUTO LTD","18","21","38","18","24","28","44","23","9","223"
"MOTOVOLT MOBILITY PVT LTD","0","0","0","0","1","1","0","0","0","2"
"MUNDE MECHANICAL WORKS","9","18","37","1","3","1","1","10","1","81"
"Maniram Electric Vehicle Pvt Ltd","5","0","4","0","0","0","0","1","0","10"
"N.S. AGRO WORKS","1","0","1","1","0","1","2","0","0","6"
"N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD","16","21","20","10","8","16","25","16","2","134"
"NAMAH INDUSTRIES PVT LTD","5","12","8","17","19","26","24","20","0","131"
"NANJING VMOTO (IMPORTER: VAJRAM ELECTRIC MOBILITY)","0","0","0","0","2","3","0","0","0","5"
"NARINDERA AGRO WORKS","0","1","0","0","0","0","0","0","0","1"
"NEW CHAWLA INDUSTRIES","7","0","9","7","7","9","15","11","2","67"
"NEW GAHIR AGRO INDUSTRIES","0","1","0","0","1","0","0","0","0","2"
"NEW GOBIND AGRO INDUSTRIES","0","0","0","0","0","0","0","1","0","1"
"NEW GURDIAL AGRO INDUSTRIES PVT LTD","1","0","4","0","0","0","2","2","0","9"
"NISSAN MOTOR INDIA PVT LTD","102","101","138","97","98","89","103","109","26","863"
"NRJ ELECTRIC MOTOR VEHICLES PVT LTD","23","17","26","3","16","9","14","13","1","122"
"OBEN ELECTRIC VEHICLES PVT LTD","28","37","49","17","25","25","28","63","5","277"
"ODYSSE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","1","0","2","0","3"
"OHMS INNOVATION","0","0","10","0","0","0","0","0","0","10"
"OK PLAY INDIA LTD","0","7","0","0","0","0","0","0","0","7"
"OKAYA POWER PVT LTD","0","0","0","1","0","0","1","0","0","2"
"OKINAWA AUTOTECH PVT LTD","2","1","0","0","0","0","0","3","0","6"
"OLA ELECTRIC TECHNOLOGIES PVT LTD","645","239","792","722","596","722","1069","639","86","5510"
"OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD","2","0","1","0","0","0","0","0","0","3"
"OMEGA SALES & AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","1"
"OMEGA SEIKI PVT LTD","10","7","6","11","8","15","23","23","0","103"
"OPG Mobility and Power Pvt Ltd","8","7","13","3","10","8","6","12","1","68"
"PAI MACHINES PVT LTD","0","1","2","1","1","3","2","3","0","13"
"PANESAR AGRO TECH","1","7","7","2","4","1","0","3","1","26"
"PARI METRO E RICKSHAW","2","6","10","0","7","2","4","2","0","33"
"PIAGGIO VEHICLES PVT LTD","457","438","388","379","367","425","481","420","53","3408"
"PINNACLE MOBILITY SOLUTIONS PVT LTD","3","0","9","0","8","9","20","11","5","65"
"PORSCHE AG GERMANY","2","0","0","0","0","0","0","2","0","4"
"PRATYAKSHA TRACTORS PVT LTD","0","0","0","0","0","0","0","1","0","1"
"PREET AGRO INDUSTRIES PVT LTD","13","32","42","8","28","9","1","13","2","148"
"PREET TRACTORS PVT LTD","8","9","17","2","0","7","16","6","1","66"
"PRINCE AGRO WORKS","0","0","0","0","1","0","0","0","0","1"
"PUNJAB AGRO IMPLEMENTS INDUSTRIES","1","2","2","0","2","0","1","1","0","9"
"PUNJAB HI-TECH INDUSTRIES","0","2","1","0","1","4","1","0","0","9"
"PUR ENERGY PVT LTD","526","334","275","22","11","15","28","20","4","1235"
"QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO)","0","0","0","0","0","1","0","0","0","1"
"QUANTUM ENERGY LTD.","0","0","0","0","1","0","0","0","0","1"
"QUCEV TECHNOLOGIES PVT LTD","0","0","0","0","0","0","2","3","0","5"
"RAJ AUTOMOTIVE","5","2","0","1","2","0","1","1","0","12"
"RAM CHAND & SONS","1","1","2","0","2","1","1","0","0","8"
"RAMGARHIA ENGG WORKS","0","0","1","0","0","0","0","0","0","1"
"RANA ENGINEER WORKS","0","0","0","0","1","2","1","1","1","6"
"RAYON ENGINEERS","2","1","0","0","0","0","1","0","0","4"
"RCJ AUTO FORGE PVT LTD","26","22","10","11","11","13","19","18","3","133"
"RENAULT INDIA PVT LTD","179","199","183","111","103","100","114","115","13","1117"
"REVOLT INTELLICORP PVT LTD","49","59","92","53","61","53","100","68","2","537"
"RIVER MOBILITY PVT LTD","34","63","89","118","124","181","267","164","9","1049"
"ROLLS ROYCE","0","0","0","0","1","1","0","0","0","2"
"ROYAL-ENFIELD (UNIT OF EICHER LTD)","3930","4190","3439","3263","2758","2870","2740","2702","448","26340"
"RP MOTORS","0","0","0","0","0","1","0","0","0","1"
"S.S. AGRO TECH","0","0","0","0","1","0","0","0","0","1"
"SAERA ELECTRIC AUTO PVT LTD","105","115","110","62","70","85","94","92","17","750"
"SAHNIANAND E VEHICLES PVT LTD","28","23","23","20","24","15","29","11","3","176"
"SAKSHAM TRADING COMPANY","11","9","9","3","2","3","3","3","0","43"
"SAME DEUTZ - FAHR INDIA (P) LTD.","10","10","6","2","3","4","11","4","1","51"
"SAMRAT ELECTRIC VEHICLE","0","0","1","0","0","0","0","0","0","1"
"SANSAR COMBINE","0","0","0","0","0","0","1","0","0","1"
"SANY HEAVY INDUSTRY INDIA PVT LTD","0","0","2","1","0","0","1","1","0","5"
"SATHI MOTORS ELECTRIC VEHICLE PVT LTD","15","20","23","11","17","29","31","14","4","164"
"SEC-RJMT ENGINEERING PVT LTD","0","0","3","4","1","0","2","2","0","12"
"SETH INDUSTRIAL CORPORATION","0","0","1","0","0","0","0","0","0","1"
"SHAKTI AUTO GREEN","0","1","1","0","1","4","1","1","0","9"
"SHAKTIMAN AGRO INDUSTRIES","8","10","26","5","6","5","6","3","2","71"
"SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD","0","0","1","2","0","0","0","2","0","5"
"SHINE METAL UDYOG PVT LTD (UNIT- II)","0","0","3","1","0","0","0","0","0","4"
"SHIV AGRO INDUSTRIES","0","0","0","0","0","0","0","1","0","1"
"SHRI BARSANA E-VEHICLES PVT LTD","57","45","36","30","63","46","61","41","0","379"
