"Maker and Month Wise Data for Nagaland (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","5","6","23","10","5","6","6","5","1","1","2","0","70"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","1","0","0","0","1","0","0","2"
"AJAX ENGINEERING LTD","0","0","0","0","0","0","2","0","0","2","0","0","4"
"AJAX FIORI ENGINEERING PVT LTD","6","1","7","12","11","7","8","2","14","0","1","0","69"
"ALL TERRAIN CRANE","0","3","4","0","0","0","1","0","0","0","0","0","8"
"AMAC INNOVATIVES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMW MOTORS LIMITED","0","0","0","0","6","0","0","0","0","0","0","0","6"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","1","1","0","0","1","0","0","0","0","3"
"ASHOK LEYLAND LTD","519","409","556","354","344","230","291","294","204","203","245","192","3841"
"ASIA BODY BUILDERS & MANUFACTURERS","0","0","0","0","0","0","0","0","0","1","1","0","2"
"ATLAS COPCO INDIA LIMITED","0","0","0","0","2","0","0","0","0","0","0","0","2"
"ATLAS COPCO INDIA LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AUTO CART LOGISTIC EQUIPMENT PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BAJAJ AUTO LTD","133","105","109","136","265","201","149","140","125","118","130","112","1723"
"BEML LIMITED","1","0","0","0","0","0","3","0","0","0","0","0","4"
"BMW INDIA PVT LTD","0","0","1","0","0","0","1","0","0","0","0","0","2"
"BULL MACHINES PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"CASE EQUIPMENT PRIVATE LTD","7","5","11","11","5","3","2","0","1","0","0","0","45"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","1","2","1","2","2","1","0","2","0","2","1","1","15"
"CATERPILLAR INDIA PRIVATE LIMITED","7","5","13","2","2","3","8","2","4","1","7","0","54"
"CLASSIC LEGENDS PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","1","0","2","0","0","0","0","1","0","0","0","4"
"COLES CRANE","0","0","0","1","0","0","0","0","0","0","0","0","1"
