"Maker and Month Wise Data for West Bengal (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"A P I MOTORS PVT LTD","0","0","0","0","0","0","1","1","3","1","2","1","9"
"AAHANA COMMERCE PVT LTD","2","27","0","0","0","0","0","0","0","0","0","0","29"
"ACTION CONSTRUCTION EQUIPMENT LTD.","9","11","45","27","25","21","20","7","11","7","16","25","224"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","1","0","4","0","0","1","0","3","0","0","0","0","9"
"ADISHAKTI TRACTORS","4","1","2","11","0","0","0","0","0","0","0","0","18"
"ADISHWAR AUTO RIDE INDIA PVT LTD","7","10","6","2","7","4","6","3","5","3","0","2","55"
"AJAX ENGINEERING LTD","1","1","1","1","0","2","1","2","0","0","4","2","15"
"ALL TERRAIN CRANE","0","0","0","0","0","1","0","2","0","0","1","0","4"
"ALTIGREEN PROPULSION LABS PVT LTD","0","0","0","0","0","0","7","0","0","0","0","0","7"
"AMMANN INDIA PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMPERE VEHICLES PRIVATE LIMITED","84","42","115","146","118","171","98","154","165","53","251","287","1684"
"ARROW AUTOMOTIVE","5","44","1","0","0","1","0","0","0","0","0","0","51"
"ASHOK LEYLAND LTD","323","393","493","557","440","396","369","446","426","261","555","311","4970"
"ATHER ENERGY LTD","12","13","10","8","26","21","10","28","18","25","78","50","299"
"ATUL AUTO LTD","13","3","5","6","10","7","9","2","7","2","2","3","69"
"AUDI AG","7","3","2","0","1","0","3","2","0","1","1","4","24"
"AUTOHAUS PRIVATE LIMITED","0","19","0","0","0","0","0","0","0","0","0","0","19"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BABA PRODUCT","1","4","12","3","0","2","0","1","1","3","0","7","34"
"BAJAJ AUTO LTD","7652","7692","9648","8380","8159","7194","6884","7873","8451","6382","11977","8811","99103"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","0","0","0","0","0","0","0","0","0","4","4"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","1","0","0","0","0","0","0","0","0","2","2","5"
"BMW INDIA PVT LTD","45","34","56","71","49","49","52","58","73","47","47","66","647"
"BOUNCE ELECTRIC 1 PVT LTD","0","0","0","0","0","0","0","0","0","0","13","10","23"
"BULL MACHINES PVT LTD","1","3","1","0","2","1","1","0","1","0","0","0","10"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","2","0","2","0","1","3","2","1","0","2","4","1","18"
"CATERPILLAR INDIA PRIVATE LIMITED","4","4","7","4","7","6","4","3","4","1","5","16","65"
"CLASSIC LEGENDS PVT LTD","173","282","429","343","317","284","242","253","227","142","356","217","3265"
"CNH INDUSTRIAL (INDIA) PVT LTD","30","31","25","3","26","35","45","19","37","8","12","13","284"
"CONTINENTAL ENGINES PVT LTD","24","18","15","0","0","9","19","1","1","5","10","0","102"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","18","35","44","32","32","15","16","16","31","13","34","15","301"
"DASMESH MECHANICAL WORKS PVT.LTD","0","2","0","0","0","0","0","0","1","0","0","0","3"
"DAVE EXIM PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DHIMAN BROTHERS","0","1","1","0","0","0","0","0","0","0","0","0","2"
"DOOSAN BOBCAT INDIA PVT LTD","0","0","0","0","0","0","0","0","1","0","2","0","3"
"DUCATI INDIA PVT LTD","1","0","3","1","2","1","5","1","3","0","1","2","20"
"EICHER TRACTORS","57","36","75","21","29","46","73","45","67","19","51","40","559"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","101","94","185","64","85","117","131","96","70","26","52","93","1114"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","7","8","19","13","17","24","8","9","15","6","4","15","145"
"FORCE MOTORS LIMITED","28","18","18","27","32","21","41","35","47","21","36","30","354"
"FORD INDIA PVT LTD","2","1","0","0","0","0","0","0","0","0","0","0","3"
"FRED INDIA PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"G.K. RICKSHAW LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"GODREJ & BOYCE MFG. CO. LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"GREAVES ELECTRIC MOBILITY LTD","0","0","0","0","0","0","0","0","0","0","3","11","14"
"GROMAX AGRI EQUIPMENT LTD","3","9","6","4","2","6","6","2","2","0","4","0","44"
"GURU NANAK AGRI ENGG WORKS","2","0","0","1","0","0","1","0","0","0","0","0","4"
"H-D MOTOR COMPANY INDIA PVT LTD","1","0","3","0","0","0","0","0","0","0","0","0","4"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","4","5","2","0","1","1","0","1","3","0","0","3","20"
"HERO ELECTRIC VEHICLES PVT. LTD","189","224","265","296","128","175","247","249","225","140","303","298","2739"
"HERO MOTOCORP LTD","14024","13224","17648","16394","17166","16745","15653","13588","12025","12134","22288","13511","184400"
"HONDA CARS INDIA LTD","230","255","241","207","259","278","223","247","283","171","261","200","2855"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","16311","14982","19179","17370","17680","19491","17097","16995","17570","13726","30317","19609","220327"
"HOOGHLY MOTORS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"HYUNDAI MOTOR INDIA LTD","1301","1240","1556","1516","1525","1349","1469","1661","1844","1050","1710","1299","17520"
"INDIA KAWASAKI MOTORS PVT LTD","28","16","21","27","19","17","15","18","22","20","18","20","241"
"INDIA YAMAHA MOTOR PVT LTD","4497","4403","5330","5676","5664","5775","5124","5271","5391","3149","7678","5752","63710"
