"Maker and Month Wise Data for Goa (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","2","1","1","0","1","1","0","0","0","1","0","1","8"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","2","0","0","0","0","0","0","1","2","1","0","6"
"AGRAWAL RENEWABLE ENERGY PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","1","1","0","0","2","0","0","1","0","0","1","0","6"
"AKASH TRAILOR","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AMO MOBILITY SOLUTIONS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AMPERE VEHICLES PRIVATE LIMITED","3","2","0","0","16","12","21","7","6","20","17","6","110"
"ASHOK LEYLAND LTD","30","25","33","20","25","22","27","45","20","42","20","25","334"
"ATHER ENERGY LTD","83","76","65","99","116","126","88","81","164","233","170","153","1454"
"AUDI AG","1","1","0","0","0","1","0","1","1","2","0","0","7"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BAJAJ AUTO LTD","59","71","72","76","77","81","88","130","107","185","120","97","1163"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","85","88","16","4","28","47","164","29","25","69","52","27","634"
"BMW INDIA PVT LTD","9","8","10","13","7","6","2","5","18","7","14","12","111"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"CATERPILLAR INDIA PRIVATE LIMITED","0","0","4","1","0","1","0","0","0","0","1","0","7"
"CHANDANA CORPORATION","0","34","6","0","0","0","0","0","0","0","0","0","40"
"CLASSIC LEGENDS PVT LTD","9","16","27","19","14","8","3","18","16","17","22","15","184"
"COMETTO TRAILER","0","0","0","0","1","0","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","1","3","1","4","3","1","0","5","3","0","2","4","27"
