"Maker and Month Wise Data for Madhya Pradesh (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"A P I MOTORS PVT LTD","21","12","41","29","0","0","0","2","1","0","0","0","106"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","60","39","58","17","4","42","47","34","47","17","27","37","429"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","1","23","19","0","0","0","0","1","0","2","10","56"
"AJAX ENGINEERING LTD","0","1","1","0","0","1","0","1","2","0","1","2","9"
"AJAX FIORI ENGINEERING PVT LTD","28","22","21","13","2","3","14","9","9","16","13","12","162"
"ALL TERRAIN CRANE","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","6","18","14","0","9","0","4","1","10","8","13","7","90"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","5","0","0","5","0","0","0","0","0","2","12"
"ALTIUS TECHNOLOGIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AMPERE VEHICLES PVT LTD","1","10","2","0","0","0","5","9","34","10","12","70","153"
"API MOTORS PVT LTD","0","1","1","0","0","0","0","0","0","0","0","0","2"
"APM AUTO SALES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"APOLLO CONSTRUCTION EQUIPMENTS PVT LTD","0","2","0","0","0","0","0","0","0","3","1","0","6"
"ARMAN GREEN VEHICLES PVT LTD","6","2","0","1","0","0","0","2","0","1","0","0","12"
"ASHOK LEYLAND LTD","339","440","517","331","1","12","45","64","150","150","196","268","2513"
"ATHER ENERGY LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ATLAS COPCO INDIA LIMITED","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ATTOLENT AUTOGROUP PVT LTD","4","0","8","0","0","0","0","0","0","0","0","0","12"
"ATUL AUTO LTD","527","568","983","650","0","1","16","50","101","95","144","220","3355"
"ATUT SANGAM","0","0","0","0","0","0","0","0","2","2","0","4","8"
"AUDI AG","4","5","0","0","0","0","0","0","1","0","0","0","10"
"AUTOLITE (INDIA) LIMITED","1","0","0","0","0","0","3","0","0","0","0","0","4"
"AVL ELECTRIC VEHICLES PVT LTD","2","8","0","3","0","2","1","1","1","0","2","4","24"
"AVON CYCLE LTD INDIA","0","0","0","0","0","0","0","0","1","1","1","0","3"
"BAJAJ AUTO LTD","17045","14480","22776","16838","191","6615","10566","10796","10677","9690","13774","19711","153159"
"BAJAJ TEMPO LIMITED","0","0","0","1","0","0","0","0","1","1","0","0","3"
"BEML LIMITED","0","0","0","2","0","0","0","0","0","0","0","0","2"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","0","0","0","0","0","0","1","3","4","3","4","15"
