"Maker and Month Wise Data for Maharashtra (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"A K AUTTO ELECTRICAL","2","5","2","1","0","1","3","0","0","2","0","0","16"
"A1 HEAVY EQUIPMENTS DEVELOPER","1","1","2","0","2","0","0","0","0","0","0","0","6"
"ACTION CONSTRUCTION EQUIPMENT LTD.","89","73","111","64","86","56","71","52","45","68","71","64","850"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","3","5","10","0","7","4","11","7","4","0","1","1","53"
"ADISHWAR AUTO RIDE INDIA PVT LTD","5","3","14","13","15","19","14","12","24","21","39","44","223"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","1","1","4","5","0","3","0","1","0","0","0","0","15"
"AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AHITESHAM AGRO ENGINEERING","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AJANTA KRUSHI YANTRA","9","1","4","8","5","0","1","9","6","4","13","9","69"
"AJAX ENGINEERING LTD","19","19","23","31","41","26","30","23","11","17","29","24","293"
"AJAX FIORI ENGINEERING PVT LTD","1","2","2","1","0","0","0","0","0","0","0","0","6"
"AJAY AGRO ENTERPRISES,SBP","0","2","0","0","0","0","0","0","0","0","0","0","2"
"AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.","1","0","0","0","0","1","0","0","0","0","0","2","4"
"AKASH AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AKASH TRAILOR","0","0","1","2","0","0","0","0","0","0","0","0","3"
"ALL TERRAIN CRANE","3","4","11","7","1","0","0","0","0","0","0","1","27"
"ALLFINE INDUSTRIES PVT LTD","0","1","0","0","1","0","0","0","0","0","0","0","2"
"AMMANN INDIA PVT LTD","2","2","3","0","0","3","8","1","0","0","0","0","19"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","3","7","11","22","12","35","90"
"ANVITA AUTO TECH WORKS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","2","2"
