"Maker and Month Wise Data for Uttar Pradesh (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"3GB TECHNOLOGY PVT LTD","2","2","2","3","1","2","0","0","3","1","2","1","19"
"3S INDUSTRIES PRIVATE LIMITED","0","0","0","0","0","2","1","0","1","0","0","0","4"
"A D AGRO WORKS","2","0","0","0","0","0","1","0","1","0","0","1","5"
"A K AUTTO ELECTRICAL","1","1","0","0","0","1","0","3","0","0","0","0","6"
"A K GUPTA & CO.","0","1","0","1","2","0","3","7","2","4","2","4","26"
"A P I MOTORS PVT LTD","17","21","19","13","19","21","17","24","24","19","24","13","231"
"A.V.AUTOMOTIVES PVT LTD","27","21","34","22","33","27","30","45","36","52","58","44","429"
"A1 HEAVY EQUIPMENTS DEVELOPER","2","2","1","3","0","0","0","0","1","1","0","1","11"
"A3T INCORPORTED","8","0","5","5","1","4","0","3","6","1","3","0","36"
"AADHYA ENTERPRISES","0","0","0","0","0","0","0","1","1","0","0","0","2"
"AADITYA GARBAGE PRODUCTS PVT LTD","0","0","0","1","2","1","2","2","2","0","0","3","13"
"AASHI INDIA AUTOMOBILES PVT LTD","3","1","0","2","0","2","1","0","1","2","0","0","12"
"ACCRETION POWER AUTOS","33","20","12","19","26","25","49","32","41","17","12","31","317"
"ACTION CONSTRUCTION EQUIPMENT LTD.","84","84","84","58","71","81","114","67","73","58","77","79","930"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","32","30","38","41","35","17","26","30","21","29","20","20","339"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","0","4","3","2","0","3","2","14"
"ADITYA SAI INDUSTRIES","4","1","1","0","4","1","5","2","7","1","0","0","26"
"AFTEK MOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","2","2","4"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","3","1","0","0","1","1","0","0","0","1","3","10"
"AGRO INDUSTRIES","2","1","1","0","0","0","0","0","0","0","0","0","4"
"AJAX ENGINEERING LTD","11","5","6","11","10","7","7","9","16","8","8","13","111"
"AJAX FIORI ENGINEERING PVT LTD","0","0","0","0","0","1","1","0","0","0","0","0","2"
"AKASH AGRO INDUSTRIES","0","0","0","1","0","1","1","0","0","0","1","1","5"
"AKASH KRISHI YANTRA","0","2","1","2","0","3","0","0","0","0","1","0","9"
"AKSMD RECHARGEABLE VEHICLES PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"ALBEDO VISION PVT LTD","0","0","2","0","0","0","3","0","0","1","0","0","6"
"ALLFINE INDUSTRIES PVT LTD","47","49","56","57","52","59","104","92","137","131","117","137","1038"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","1","2","0","6","4","2","1","16"
"ALTIUS TECHNOLOGIES","0","0","0","0","0","0","0","0","0","0","1","3","4"
"AMAN AUTOMOBILES","3","1","0","0","0","2","1","2","3","0","1","1","14"
"AMAN ELECTRIC VEHICLES","0","2","0","0","1","0","1","0","1","1","0","0","6"
"AMAR AGRO SALES","0","0","0","0","0","0","0","1","0","0","0","0","1"
"AMAR COACH BUILDERS","0","1","0","1","0","0","0","0","1","0","0","0","3"
"AMARJEET HARVESTER INDUSTRY","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AMBICA TROLLEY WORKS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AMBIKA INDUSTRIES","0","0","0","0","0","0","14","33","78","122","104","76","427"
"AMMANN INDIA PVT LTD","0","0","0","0","1","1","0","0","0","0","0","0","2"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","2","0","0","2"
"AMW MOTORS LIMITED","0","1","1","0","1","0","0","0","0","0","0","0","3"
"ANJALI TRADERS","1","1","2","3","0","0","5","0","2","0","0","3","17"
