"Maker and Month Wise Data for Delhi (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"A K GUPTA & CO.","46","21","13","31","34","29","40","46","39","39","35","37","410"
"A.V.AUTOMOTIVES PVT LTD","0","1","3","0","3","5","4","3","1","0","0","0","20"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","3","0","0","2","7","4","2","7","9","4","38"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ALTIUS TECHNOLOGIES","0","0","0","0","2","0","0","0","1","8","1","2","14"
"AMAN ELECTRIC VEHICLES","2","1","4","1","1","1","0","0","2","1","0","1","14"
"ANKUSH AUTO DEALS","11","5","9","1","9","4","15","4","5","9","8","0","80"
"ARIHANT ENTERPRISES","1","2","0","0","1","0","0","0","3","0","0","1","8"
"ARMAN GREEN VEHICLES PVT LTD","2","3","3","3","3","2","0","7","5","5","9","6","48"
"ARNA ELECTRIC AUTO PVT LTD","2","4","2","4","3","5","6","5","7","8","12","15","73"
"ASHOK LEYLAND LTD","65","53","47","68","48","58","66","76","43","99","129","144","896"
"ATTOLENT AUTO GROUP PVT LTD","6","11","14","13","17","4","10","7","8","3","9","8","110"
"ATUL AUTO LTD","1","0","0","0","0","0","0","0","0","0","1","0","2"
"AUDI AG","35","24","40","55","31","40","36","20","16","21","21","21","360"
"AVL ELECTRIC VEHICLES PVT LTD","19","22","43","42","19","31","31","45","53","45","52","26","428"
"BAJAJ AUTO LTD","3497","2729","2886","2827","3035","2531","2776","2714","2548","4548","3041","1669","34801"
"BAL GOPAL WHEELS PVT LTD","1","2","0","0","0","0","0","0","0","0","0","0","3"
"BENTLEY MOTORS LIMITED","1","1","1","1","0","0","0","0","0","0","1","0","5"
"BEST WAY AGENCIES PVT LTD","2","0","1","0","0","0","0","0","0","0","0","0","3"
"BHAVE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","2","2"
"BMW INDIA PVT LTD","70","47","38","79","54","25","46","46","47","65","63","67","647"
"CART INDIA","1","1","1","2","5","2","0","6","1","0","0","2","21"
"CHAMPION POLY PLAST","169","131","132","165","130","126","155","144","171","189","223","220","1955"
"CHARUVIKRAM AUTOMOBILE PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"CHEHAK BATTERIES","2","0","2","0","1","1","3","2","0","1","0","0","12"
"CHEVROLET SALES INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"CHIRAG ENTERPRISES","2","1","1","0","0","0","0","0","0","0","0","0","4"
"CITYGREEN AUTO & PETRO CHEMICALS (P) LTD","4","2","13","10","13","12","7","14","8","6","15","11","115"
"CLASSIC LEGENDS PVT LTD","0","0","0","0","8","35","30","62","105","149","168","179","736"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"CONTINENTAL ENGINES PVT LTD","17","13","21","20","15","15","21","18","12","6","4","4","166"
"CREATIVE ENGINEERINGS","0","0","3","2","2","3","0","5","0","3","3","0","21"
"DAIMLER AG","2","1","3","1","0","1","0","3","7","0","0","3","21"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","1","0","0","0","0","0","0","0","0","10","17","4","32"
"DASHMESH TRADERS","16","9","8","8","9","15","9","16","17","14","17","11","149"
"DD AUTO PVT LTD","19","13","13","13","15","11","13","6","17","14","14","10","158"
"DELTA AUTOCORP LTD","0","0","0","0","0","0","2","0","1","0","0","0","3"
"DELTEK ENTERPRISES PVT LTD","31","7","12","19","13","2","4","0","1","2","0","3","94"
"DILLI ELECTRIC AUTO PVT LTD","106","54","81","64","78","66","83","106","106","97","114","93","1048"
"DIVANSU AUTOMOBILES LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"DSK MOTOWHEELS PVT LTD.","16","1","0","1","0","0","0","0","0","1","1","0","20"
"DUCATI INDIA PVT LTD","1","2","0","1","6","1","0","3","5","0","6","1","26"
"ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD","6","3","9","19","12","6","17","12","17","13","17","7","138"
"ELECTROTHERM (INDIA) LIMITED","19","5","10","3","0","0","7","0","3","1","1","3","52"
"ELITE AUTO ENGINEERS PVT LTD","1","0","0","0","0","1","0","0","0","0","0","0","2"
"ENERGY ELECTRIC VEHICLES","63","49","52","56","37","46","34","46","43","40","45","47","558"
"ENTICE IMPEX PVT LTD","5","2","4","1","8","4","7","5","4","14","8","12","74"
"EULER MOTORS PVT LTD","9","7","3","2","12","16","33","31","17","4","9","0","143"
"EVEX AUTO INDIA PVT LTD","0","0","0","0","0","0","2","1","1","3","1","0","8"
"FORCE MOTORS LIMITED","5","10","25","9","5","19","10","9","9","4","17","9","131"
"FORD INDIA PVT LTD","397","317","409","398","333","367","338","342","218","464","300","267","4150"
"G & G AUTOMOTIVE","38","25","33","25","29","33","62","77","86","61","90","81","640"
"G WILLIAMS FABRICATIONS LTD","4","6","7","4","5","3","2","2","1","3","0","0","37"
"G.K. RICKSHAW LTD","0","0","1","0","0","0","0","6","5","6","2","4","24"
"GALAXY GREEN VEHICLES PVT LTD","17","19","6","12","8","15","19","19","18","16","4","7","160"
"GAURI AUTO INDIA PVT. LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"GAYATRI ELECTRIC VEHICLES PVT LTD","2","3","1","0","1","1","3","1","1","2","0","0","15"
"GKON ELECTRIC MOTOR VEHICLES PVT LTD","6","5","1","2","3","1","3","0","5","4","2","5","37"
"GOENKA ELECTRIC MOTOR VEHICLES PVT LTD","12","9","4","7","14","10","10","3","6","7","6","6","94"
"GOODWILL HI PRECISION WORKS PVT LTD","1","3","0","0","0","3","2","0","0","0","0","0","9"
"GRD MOTORS","61","63","52","78","87","93","108","162","165","228","230","218","1545"
"GREEN TECHNOLOGIES","34","28","31","25","31","28","31","60","60","68","46","35","477"
"GREEN WHEELZ (INDIA)","1","2","0","0","1","2","0","0","1","0","2","1","10"
"H-D MOTOR COMPANY INDIA PVT LTD","11","5","6","9","9","8","7","16","11","5","14","20","121"
"HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED","7","4","5","3","12","2","7","6","8","3","2","0","59"
"HARSH TRADING CO","15","14","6","12","10","11","11","10","13","18","10","12","142"
