"Maker and Month Wise Data for Sikkim (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AJAX ENGINEERING LTD","0","0","1","0","0","2","0","0","0","0","0","0","3"
"ASHOK LEYLAND LTD","5","0","1","2","0","1","2","0","1","0","2","4","18"
"AUDI AG","0","0","1","1","0","0","0","0","0","0","0","0","2"
"BAJAJ AUTO LTD","43","29","37","31","33","45","27","37","32","15","22","18","369"
"BMW INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"CLASSIC LEGENDS PVT LTD","10","11","2","11","6","10","4","7","2","3","3","5","74"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","7","1","5","1","1","0","0","2","0","0","0","0","17"
"DUCATI INDIA PVT LTD","0","0","0","0","0","0","0","2","0","1","0","0","3"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","0","2","0","0","0","0","0","0","0","1","0","0","3"
"FORCE MOTORS LIMITED","2","2","10","2","4","2","2","3","2","0","4","0","33"
"HERO MOTOCORP LTD","20","25","14","23","32","24","30","22","41","23","28","16","298"
"HONDA CARS INDIA LTD","0","0","2","0","0","0","0","0","0","0","3","2","7"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","1","3","2","8","6","10","10","23","18","11","11","4","107"
"HYUNDAI MOTOR INDIA LTD","51","47","48","48","53","59","55","57","72","49","53","33","625"
"INDIA KAWASAKI MOTORS PVT LTD","0","0","0","0","0","0","0","0","1","1","0","0","2"
"INDIA YAMAHA MOTOR PVT LTD","73","55","44","36","47","44","36","54","40","27","32","36","524"
"ISUZU MOTORS INDIA PVT LTD","0","0","0","1","0","1","1","1","0","0","1","0","5"
"JAGUAR LAND ROVER INDIA LIMITED","0","0","1","0","0","1","0","0","0","0","1","1","4"
"JCB INDIA LIMITED","1","1","3","3","0","1","6","1","0","1","0","0","17"
"JSW MG MOTOR INDIA PVT LTD","8","4","4","3","5","5","2","3","3","1","2","1","41"
"KIA INDIA PRIVATE LIMITED","3","1","1","2","1","4","3","2","2","0","4","4","27"
"LIUGONG INDIA PVT. LTD","2","0","0","0","0","0","0","0","0","0","0","0","2"
"M/S SCHWING STETTER (INDIA) PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","1","0","0","1"
"MAHINDRA & MAHINDRA LIMITED","97","89","124","115","111","118","97","132","126","70","113","104","1296"
"MARUTI SUZUKI INDIA LTD","216","190","288","227","220","206","166","218","227","194","158","133","2443"
"NISSAN MOTOR INDIA PVT LTD","1","0","2","1","0","1","1","1","0","0","2","0","9"
"PIAGGIO VEHICLES PVT LTD","0","0","1","1","1","0","0","1","0","0","0","0","4"
"RENAULT INDIA PVT LTD","11","7","10","2","5","8","6","1","4","3","4","3","64"
"ROYAL-ENFIELD (UNIT OF EICHER LTD)","84","38","123","81","77","71","81","88","134","87","94","130","1088"
"SKODA AUTO VOLKSWAGEN INDIA PVT LTD","0","0","0","0","0","1","1","0","1","1","2","1","7"
"SML MAHINDRA LTD","1","0","5","1","3","1","1","0","0","0","0","0","12"
"STELLANTIS INDIA PVT LTD","2","0","3","1","2","2","1","0","2","1","2","1","17"
"SUZUKI MOTORCYCLE INDIA PVT LTD","53","36","64","68","59","74","44","63","46","28","28","10","573"
"TATA MOTORS LTD","16","14","30","12","16","10","9","11","23","7","8","13","169"
"TATA MOTORS PASSENGER VEHICLES LTD","30","30","30","35","52","46","33","33","36","29","28","28","410"
"TOYOTA KIRLOSKAR MOTOR PVT LTD","9","9","8","25","19","23","17","27","41","42","37","19","276"
"TRIUMPH MOTORCYCLES (INDIA) PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"TVS MOTOR COMPANY LTD","186","126","166","207","246","237","189","168","231","201","250","146","2353"
"VE COMMERCIAL VEHICLES LTD","5","12","20","5","18","6","7","8","3","2","7","5","98"
