"Maker and Month Wise Data for Uttarakhand (2017)"

"Maker","2017-Jan","2017-Feb","2017-Mar","2017-Apr","2017-May","2017-Jun","2017-Jul","2017-Aug","2017-Sep","2017-Oct","2017-Nov","2017-Dec","Total"
"3GB TECHNOLOGY PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"A P I MOTORS PVT LTD","0","0","1","1","0","0","0","0","0","0","1","0","3"
"A.K.AUTO ELECTRICAL","0","0","1","0","1","0","0","0","0","0","0","0","2"
"AADITYA EMOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","5","8","13"
"ACTION CONSTRUCTION EQUIPMENT LTD.","4","4","2","5","1","5","4","1","4","2","3","7","42"
"ADITYA SAI INDUSTRIES","9","6","5","14","30","23","23","12","11","9","20","20","182"
"AGREETECH PUNE","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","8","12","10","12","20","5","15","11","5","98"
"AMAN ELECTRIC VEHICLES","0","0","0","0","0","0","0","0","0","0","0","2","2"
"AMW MOTORS LIMITED","0","6","4","8","2","0","0","0","0","0","0","0","20"
"APARNA INDUSTRIES","4","8","15","12","8","11","12","6","6","4","3","4","93"
"ARMAN GREEN VEHICLES PVT LTD","0","0","0","0","0","0","0","0","3","6","24","2","35"
"ASHOK LEYLAND LTD","77","89","123","115","58","40","63","59","65","67","78","64","898"
"ASHWA ELECTRIC","0","0","0","0","1","1","0","0","0","0","0","0","2"
"ATTOLENT AUTO GROUP PVT LTD","1","0","2","3","0","0","1","0","0","0","0","0","7"
"ATTOLENT AUTOGROUP PVT LTD","5","2","0","0","0","0","0","0","0","0","0","0","7"
"ATUL AUTO LTD","2","1","3","1","3","0","0","2","1","0","4","4","21"
"AUDI AG","3","10","9","8","3","4","10","6","3","2","3","2","63"
"BAJAJ AUTO LTD","1789","1578","1747","1918","2483","1634","1707","1775","1239","1835","2937","1850","22492"
"BALI AUTO INDUSTRIES","2","2","4","7","2","4","18","9","6","7","5","14","80"
"BEST WAY AGENCIES PVT LTD","0","0","0","0","0","4","0","2","0","0","1","1","8"
"BESTWAY AGENCIES PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BHAGIRATH EQUIPMENT PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"BMW INDIA PVT LTD","5","5","9","8","10","11","23","12","9","10","9","5","116"
"BULL MACHINES PVT LTD","0","0","1","0","0","0","0","0","1","0","0","1","3"
