"Maker and Month Wise Data for Gujarat (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"A D AGRO WORKS","1","0","0","0","0","1","0","0","0","0","0","0","2"
"AARGEE ELECTRIC","0","0","0","0","5","4","4","0","0","5","0","0","18"
"ABZO MOTORS PVT LTD","0","0","0","0","1","0","0","0","3","5","2","1","12"
"ACTION CONSTRUCTION EQUIPMENT LTD.","81","75","105","77","82","90","115","92","93","109","112","119","1150"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","75","77","42","18","14","95","696","456","117","103","78","166","1937"
"ADISHAKTI TRACTORS","10","0","0","0","0","0","0","0","0","0","0","0","10"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","5","3","0","1","0","0","0","0","1","1","0","11"
"ADITYA AGRO INDUSTRIES","3","0","1","0","0","0","0","0","0","2","0","1","7"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AGRO INDUSTRIES","2","5","0","0","0","0","0","0","0","0","0","0","7"
"AJAX ENGINEERING LTD","19","27","32","23","24","30","22","22","20","25","39","35","318"
"ALL TERRAIN CRANE","52","88","107","42","8","8","6","1","10","5","3","2","332"
"ALPHA SERVICES","1","0","0","0","0","5","1","0","1","2","0","0","10"
"ALTIGREEN PROPULSION LABS PVT LTD","2","5","5","38","12","1","3","59","22","3","34","8","192"
"AMMANN INDIA PVT LTD","1","3","2","3","1","1","1","1","0","5","5","5","28"
"AMO MOBILITY SOLUTIONS PVT LTD","32","21","13","6","13","13","2","15","0","0","0","0","115"
"AMPERE VEHICLES PRIVATE LIMITED","344","690","871","1231","1172","77","145","94","82","30","26","10","4772"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","1","0","0","1","0","2","0","0","0","4"
"APTEC EQUIPMENT PRIVATE LIMITED","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ASHOK LEYLAND LTD","1210","1034","1546","1476","939","845","830","816","1171","1117","993","967","12944"
"ATHER ENERGY LTD","371","554","606","482","797","157","308","290","467","518","376","334","5260"
"ATUL AUTO LTD","672","787","917","692","573","727","557","614","746","840","802","659","8586"
"ATUL GREENTECH PRIVATE LIMITED","0","0","0","4","0","0","0","0","18","6","7","5","40"
"ATUMOBILE PVT LTD","0","0","1","0","0","0","0","1","1","0","0","0","3"
"AUDI AG","6","12","10","10","12","6","9","3","3","5","2","4","82"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","0","2","0","0","0","0","0","0","2"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","2","0","2"
"AYAAN ELECTRONIC PVT LTD","0","0","0","0","0","1","0","1","0","0","0","0","2"
"BAJAJ AUTO LTD","7955","9812","10100","9865","10584","10785","11438","11102","15004","16574","18145","9112","140476"
"BALAJI AGRO INDUSTRIES","2","0","0","1","0","0","0","1","0","8","2","4","18"
"BATTRE ELECTRIC MOBLITY PVT LTD","30","28","13","69","214","6","14","36","42","30","44","17","543"
"BAXY LTD","0","0","0","0","0","0","0","0","0","12","31","32","75"
"BEML LIMITED","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","34","26","11","2","6","1","4","1","1","2","0","0","88"
"BEST WAY AGENCIES PVT LTD","0","0","0","0","0","0","0","1","0","1","0","0","2"
"BGAUSS AUTO PRIVATE LIMITED","85","81","71","73","82","11","63","94","186","165","178","88","1177"
"BHARATH AGRO PRODUCTS","0","0","4","1","0","0","0","0","0","0","0","0","5"
"BHARATH ENGINEERING WORKS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BLIX CYCLES AND E-VEHICLES PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.","0","0","0","0","0","0","0","0","1","24","0","4","29"
"BMW INDIA PVT LTD","94","93","95","152","121","112","152","134","186","196","174","153","1662"
"BOUNCE ELECTRIC 1 PVT LTD","28","13","17","22","50","7","9","2","3","20","15","22","208"
"BRIGHT AUTOZONE PVT LTD","0","0","0","1","0","1","2","0","0","0","0","1","5"
"BULL MACHINES PVT LTD","12","15","9","15","11","12","12","6","9","15","17","5","138"
"BYD AUTO","0","0","0","4","0","0","0","0","0","0","0","0","4"
"BYD INDIA PRIVATE LIMITED","1","1","198","51","2","11","9","7","41","7","5","6","339"
"C M OVERSEAS","0","1","2","0","8","2","1","1","22","12","0","1","50"
"CAPITAL AUTO INDUSTRIES","152","105","151","187","151","171","194","149","227","187","153","111","1938"
"CAPTAIN TRACTORS PVT. LTD.","127","152","51","10","8","141","1156","980","118","105","82","233","3163"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","25","40","33","22","27","21","30","31","47","34","65","39","414"
"CATERPILLAR INDIA PRIVATE LIMITED","10","4","6","18","2","7","3","3","7","2","3","7","72"
"CHETAK TECHNOLOGY LIMITED","0","0","25","65","13","0","0","0","0","0","0","0","103"
"CHINA HAOCHEN (IMPORTER: ADMS MARKETING)","0","0","0","0","0","0","0","0","1","1","0","0","2"
"CIVIMEC ENGINEERING PVT LTD","0","0","0","0","1","1","0","0","0","1","1","0","4"
"CLASSIC LEGENDS PVT LTD","147","141","165","104","110","128","132","116","256","193","180","144","1816"
"CNH INDUSTRIAL (INDIA) PVT LTD","213","170","160","113","110","257","1229","593","245","662","434","331","4517"
"CONMAT HEAVY INDUSTRIES PVT LTD","5","6","4","4","4","0","2","1","0","2","2","7","37"
"CONTINENTAL ENGINES PVT LTD","56","61","63","46","65","32","33","30","17","15","22","5","445"
"D K DIESELS PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","77","80","114","113","96","62","69","48","103","125","81","54","1022"
