"Maker and Month Wise Data for Bihar (2024)"

"Maker","2024-Jan","2024-Feb","2024-Mar","2024-Apr","2024-May","2024-Jun","2024-Jul","2024-Aug","2024-Sep","2024-Oct","2024-Nov","2024-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","0","1","4","4","5","13","14","18","26","18","27","30","160"
"A K GUPTA & CO.","10","7","3","9","5","0","6","3","5","7","1","1","57"
"A P I MOTORS PVT LTD","1","0","2","0","1","0","0","1","6","0","5","6","22"
"A.B. AGRO ENGINEERING WORKS","0","0","0","0","0","0","0","0","7","0","1","0","8"
"A.B. AGRO ENGINEERING WORKS&ENTERPRISESAP11815428","0","0","0","0","0","0","0","2","0","0","0","0","2"
"A.J ENTERPRISES","2","7","3","2","1","3","1","8","22","21","21","10","101"
"A.V.AUTOMOTIVES PVT LTD","0","1","0","0","0","0","1","2","3","5","4","4","20"
"AADHYA ENTERPRISES","0","0","0","0","0","0","0","0","0","0","7","3","10"
"AAHANA COMMERCE PVT LTD","3","7","16","11","5","11","17","11","15","20","12","9","137"
"ACTION CONSTRUCTION EQUIPMENT LTD.","8","9","33","10","14","13","13","7","6","11","10","9","143"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","2","0","2","0","2","0","7","1","2","0","5","3","24"
"ADIDEV TECHNOA PVT LTD","8","17","22","11","9","10","28","17","21","12","3","1","159"
"ADITYA AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ADM TECHNOLOGIES PVT. LTD.","0","0","2","0","0","0","0","0","0","2","3","0","7"
"AERODRIVE PVT LTD","0","0","0","0","0","0","0","0","0","0","0","11","11"
"AFKON AUTOMOTIVES PVT LTD","0","0","0","0","0","0","0","0","1","5","6","7","19"
"AGP ENGINEERING PRODUCTS","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AGRO INDUSTRIES","2","2","0","1","0","1","1","3","1","1","5","0","17"
"AJAX ENGINEERING LTD","7","11","16","11","18","9","5","5","9","11","14","20","136"
"AJAY MOTORS PRIVATE LIMITED","0","0","0","0","1","1","0","0","0","0","0","2","4"
"AKASH TRAILOR","0","0","0","0","0","0","0","4","0","0","1","0","5"
"AKG INTERNATIONAL","0","0","0","0","0","0","0","0","8","2","6","5","21"
"ALL TERRAIN CRANE","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ALLENTTI MOTORS PVT LTD","1","0","1","4","3","2","6","1","1","1","0","1","21"
"ALLFINE INDUSTRIES PVT LTD","328","313","316","326","357","369","432","424","294","215","133","90","3597"
"ALTIER ELECTRIC VEHICLES PVT LTD","51","36","58","49","45","53","60","31","41","38","32","24","518"
"ALTIGREEN PROPULSION LABS PVT LTD","0","1","3","3","0","0","0","0","0","0","0","1","8"
"AMAN ELECTRIC VEHICLES","0","3","2","6","8","9","10","9","3","5","1","2","58"
"AMAR ENGG. WORKS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AMBIKA ENTERPRISES","6","10","6","1","7","3","14","22","7","10","7","11","104"
"AMBIKA INDUSTRIES","0","0","2","1","6","0","1","0","2","4","4","7","27"
"AMO MOBILITY SOLUTIONS PVT LTD","1","1","4","1","4","2","2","1","2","0","0","7","25"
"AMPERE VEHICLES PRIVATE LIMITED","17","10","9","3","2","6","1","3","0","1","0","1","53"
"ANJALI TRADERS","8","4","1","5","3","4","5","5","2","1","5","7","50"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"APSARA ENTERPRISE","6","3","4","0","2","0","1","4","0","0","3","5","28"
"APTEC EQUIPMENT PRIVATE LIMITED","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ARCHIT ENTERPRISES","1","2","0","0","0","4","4","4","3","4","4","2","28"
"ARROW AUTOMOTIVE","82","50","21","84","70","52","48","57","60","49","50","31","654"
"ASHMA-MOTORS PVT LTD","5","7","4","5","9","6","10","10","11","9","5","8","89"
"ASHOK LEYLAND LTD","240","327","345","539","348","327","226","298","349","417","423","355","4194"
"ATHER ENERGY LTD","30","48","79","20","44","21","54","61","97","113","83","69","719"
"ATTOLENT AUTO GROUP PVT LTD","0","0","0","0","2","0","3","0","0","0","0","0","5"
"ATUL AUTO LTD","171","144","198","127","192","208","223","206","266","202","185","181","2303"
"ATUL GREENTECH PRIVATE LIMITED","0","0","0","0","0","0","0","5","3","7","13","13","41"
"ATUT SANGAM","65","44","43","42","39","51","50","37","58","49","24","34","536"
"AUDI AG","0","0","1","0","0","0","0","0","0","0","1","0","2"
"AUTOHAUS PRIVATE LIMITED","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AVL ELECTRIC VEHICLES PVT LTD","69","80","58","69","61","53","70","78","66","93","49","50","796"
