"Maker and Month Wise Data for Jharkhand (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"A.V.AUTOMOTIVES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AAHANA COMMERCE PVT LTD","0","4","8","3","1","7","10","17","6","6","4","18","84"
"ACTION CONSTRUCTION EQUIPMENT LTD.","15","10","10","14","8","14","15","8","12","7","9","5","127"
"ADIDEV TECHNOA PVT LTD","0","0","3","3","0","1","6","3","10","1","0","4","31"
"ADISHAKTI TRACTORS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","1","1","0","0","0","0","0","0","0","2"
"AJAX ENGINEERING LTD","2","1","3","4","2","2","5","4","2","3","2","5","35"
"AKASH TRAILOR","0","2","0","0","0","0","0","0","0","0","0","0","2"
"ALL TERRAIN CRANE","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","7","4","8","6","4","24","13","10","36","25","36","38","211"
"ALTIER ELECTRIC VEHICLES PVT LTD","4","4","2","0","2","0","0","0","5","0","7","8","32"
"AMMANN INDIA PVT LTD","0","0","1","1","0","0","0","0","0","0","0","0","2"
"AMO MOBILITY SOLUTIONS PVT LTD","0","0","0","0","0","0","1","1","7","7","13","16","45"
"AMPERE VEHICLES PRIVATE LIMITED","53","56","100","101","108","74","107","128","103","168","244","81","1323"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ARD EXIM","1","0","0","0","0","0","0","0","0","0","0","1","2"
"ARNA ELECTRIC AUTO PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"ARROW AUTOMOTIVE","1","9","5","7","10","7","11","14","8","11","10","7","100"
"ASHOK LEYLAND LTD","64","42","54","50","59","95","55","70","67","63","86","112","817"
"ASHWA ELECTRIC","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ATHER ENERGY LTD","0","0","0","1","0","0","0","0","24","57","32","37","151"
"ATTOLENT AUTO GROUP PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ATUL AUTO LTD","64","83","96","82","70","57","104","85","87","69","96","74","967"
"AUDI AG","1","2","0","0","0","0","0","0","0","0","0","0","3"
"AUTOHAUS PRIVATE LIMITED","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","0","3","3"
"AVON CYCLES LTD","0","0","0","0","0","0","0","0","5","0","2","0","7"
"BAJAJ AUTO LTD","2620","2757","3667","3446","4315","3301","3672","2988","2835","4596","4957","3348","42502"
"BANDHAN ELECTRIC VEHICLES LLP","0","0","0","0","0","0","0","0","0","0","0","2","2"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","0","0","0","0","0","0","0","0","6","9","15"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","3","3","3","4","3","6","11","12","10","9","4","10","78"
"BENTINCK INDUSTRIES PVT. LTD.","1","0","0","0","0","10","0","0","0","0","3","3","17"
"BEST WAY AGENCIES PVT LTD","34","13","15","17","17","23","5","15","9","20","19","45","232"
"BHARAT MOTORS","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BHM AUTOMOTIVES PVT LTD","0","0","5","0","0","0","2","0","1","0","0","0","8"
"BIG BULL TRADER PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BMW INDIA PVT LTD","16","16","19","14","14","14","15","17","21","24","12","16","198"
"BULL MACHINES PVT LTD","1","1","0","0","1","1","0","0","0","0","2","2","8"
"CAPTAIN TRACTORS PVT. LTD.","0","0","0","0","0","0","0","0","1","0","0","0","1"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","1","0","0","1","0","1","2","0","2","0","0","7"
"CATERPILLAR INDIA PRIVATE LIMITED","6","1","5","3","4","6","5","2","7","4","8","2","53"
"CHAMPION POLY PLAST","8","18","12","13","22","34","40","42","37","32","33","37","328"
"CHEHAK BATTERIES","0","0","4","3","6","2","0","0","0","0","10","17","42"
