"Maker and Month Wise Data for Haryana (2017)"

"Maker","2017-Jan","2017-Feb","2017-Mar","2017-Apr","2017-May","2017-Jun","2017-Jul","2017-Aug","2017-Sep","2017-Oct","2017-Nov","2017-Dec","Total"
"3EV INDUSTRIES PVT LTD","0","0","1","1","0","0","0","0","0","0","0","0","2"
"3GB TECHNOLOGY PVT LTD","2","1","0","0","0","0","0","0","0","0","0","0","3"
"3S INDUSTRIES PRIVATE LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"786 ENGINEERING WORKS AP105382023","0","0","0","0","0","0","0","0","0","0","1","0","1"
"A D AGRO WORKS","0","1","3","0","0","0","0","0","0","0","0","0","4"
"A P I MOTORS PVT LTD","0","0","0","5","18","7","1","6","18","12","6","16","89"
"A3T INCORPORTED","0","2","0","0","0","0","0","0","0","0","0","0","2"
"AADITYA EMOTORS INDIA PVT LTD","0","0","0","0","13","10","0","11","22","1","15","15","87"
"AASHI INDIA AUTOMOBILES PVT LTD","0","0","0","0","0","4","3","0","1","0","0","2","10"
"ACCRETION POWER AUTOS","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","33","38","50","31","47","35","43","38","56","52","54","57","534"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","2","1","1","0","2","5","10","6","1","5","4","5","42"
"ADITYA AGRO INDUSTRIES","0","9","2","0","0","0","0","0","0","0","0","1","12"
"AGGARWAL BROTHERS","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AGRI KING","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AJAX ENGINEERING LTD","0","0","0","0","0","1","1","2","3","3","0","1","11"
"AJAX FIORI ENGINEERING PVT LTD","2","3","1","0","1","0","0","0","0","0","1","0","8"
"AKASH AGRO INDUSTRIES","2","1","1","1","0","1","0","0","0","0","0","0","6"
"AKASH EQUIPMENTS & MACHINERIES (P) LTD.","0","0","0","0","0","1","0","1","2","4","0","0","8"
"AKSHAR AGRI TECH","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ALL TERRAIN CRANE","0","0","0","0","0","0","0","0","0","0","1","2","3"
"AMAN ELECTRIC VEHICLES","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AMAR AGRO IND LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMAR COACH BUILDERS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"AMW MOTORS LIMITED","0","0","0","0","4","1","0","1","1","0","0","0","7"
"ANKUSH AUTO DEALS","0","0","0","0","0","0","0","0","0","0","0","2","2"
"API MOTORS PVT LTD","11","12","16","0","0","0","0","0","0","0","0","0","39"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ASHOK LEYLAND JOHN DEERE CONST EQUIP COMP PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","403","604","775","458","433","426","409","294","369","437","500","419","5527"
"ASIA MOTORS WORK LTD","11","4","14","4","2","6","2","0","0","0","0","0","43"
"ATLAS COPCO INDIA LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ATTOLENT AUTO GROUP PVT LTD","0","0","0","0","3","1","5","12","7","4","1","10","43"
"ATTOLENT AUTOGROUP PVT LTD","2","0","0","0","0","0","0","0","2","0","0","0","4"
"ATUL AUTO LTD","63","119","114","40","93","74","81","38","87","75","148","73","1005"
"ATUT SANGAM","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AUDI AG","5","7","6","13","9","8","55","48","57","48","30","37","323"
"BAJAJ AUTO LTD","5048","4980","7281","5231","6192","4717","4290","5026","6063","6074","10642","6666","72210"
"BAJAJ IMPLEMENTS PVT LTD","0","0","0","0","8","24","1","19","12","0","4","1","69"
"BAJAJ IMPLEMENTS PVT. LTD","0","0","0","0","0","0","0","0","34","16","27","3","80"
"BAJAJ TEMPO LIMITED","2","0","0","0","0","0","0","0","0","0","0","0","2"
"BAL GOPAL WHEELS PVT LTD","0","0","0","0","0","0","0","0","0","2","2","1","5"
"BEML LIMITED","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BENTLEY MOTORS LIMITED","0","1","0","1","1","0","0","0","0","0","0","0","3"
"BEST WAY AGENCIES PVT LTD","0","0","0","0","8","5","10","8","17","17","31","9","105"
"BESTWAY AGENCIES PVT LTD","0","5","2","0","1","1","0","0","0","0","0","0","9"
"BHAGAT AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BHAGWAN AGRO INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BHARAT AGRO ENGG WORKS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BHARAT MOTORS","0","0","0","0","0","0","2","0","0","0","1","0","3"
