"Maker and Month Wise Data for Uttar Pradesh (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","5","1","10","7","0","8","10","17","29","26","20","21","154"
"A D AGRO WORKS","0","0","0","1","0","1","0","0","0","0","0","0","2"
"A K GUPTA & CO.","14","18","9","19","11","23","13","23","19","16","6","22","193"
"A P I MOTORS PVT LTD","29","23","32","17","10","29","25","62","31","22","24","22","326"
"A.V.AUTOMOTIVES PVT LTD","57","51","62","64","70","71","70","101","83","89","70","80","868"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AADHYA ENTERPRISES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AAHANA COMMERCE PVT LTD","0","0","0","0","0","2","1","1","1","1","3","3","12"
"ACCRETION POWER AUTOS","36","51","63","57","41","56","57","50","33","37","43","74","598"
"ACTION CONSTRUCTION EQUIPMENT LTD.","178","154","127","135","164","337","71","47","72","59","62","109","1515"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","19","12","27","16","19","32","16","29","23","19","19","40","271"
"ADISHWAR AUTO RIDE INDIA PVT LTD","3","0","1","2","0","0","0","0","0","4","2","1","13"
"ADITYA SAI INDUSTRIES","1","2","6","4","0","6","2","4","3","3","0","13","44"
"ADM TECHNOLOGIES PVT. LTD.","0","0","0","4","10","9","24","23","19","11","3","13","116"
"ADRIS ELECTRIC PVT LTD","0","0","2","0","0","0","0","0","0","1","0","0","3"
"AFTEK MOTORS INDIA PVT LTD","0","2","5","1","4","3","5","4","3","2","2","2","33"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"AJAX ENGINEERING LTD","14","24","13","16","37","22","31","17","22","18","8","20","242"
"AJAY MOTORS PRIVATE LIMITED","13","15","16","13","22","10","11","17","12","20","12","13","174"
"AKASH KRISHI YANTRA","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AKG INTERNATIONAL","0","0","0","0","0","0","0","0","0","5","27","46","78"
"ALBEDO VISION PVT LTD","0","0","8","9","0","0","3","5","4","2","3","4","38"
"ALLENTTI MOTORS PVT LTD","0","0","0","0","0","0","2","8","13","10","7","18","58"
"ALLFINE INDUSTRIES PVT LTD","281","183","338","324","253","244","302","280","395","312","288","315","3515"
"ALTIER ELECTRIC VEHICLES PVT LTD","30","34","18","14","27","27","48","25","47","33","58","58","419"
"ALTIGREEN PROPULSION LABS PVT LTD","0","12","1","2","1","3","2","11","11","5","6","7","61"
"AMAN AUTOMOBILES","0","0","0","0","0","0","0","0","0","2","3","3","8"
"AMAN ELECTRIC VEHICLES","1","3","4","1","4","10","6","0","28","23","32","30","142"
"AMAR AGRO SALES","1","0","0","0","0","1","0","0","0","0","0","0","2"
"AMARJEET HARVESTER INDUSTRY","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AMBIKA ENTERPRISES","0","0","0","0","0","0","0","1","1","0","0","0","2"
"AMBIKA INDUSTRIES","87","62","86","106","150","191","206","240","236","196","151","184","1895"
"AMMANN INDIA PVT LTD","0","0","0","0","3","0","0","0","0","0","0","0","3"
"AMO MOBILITY SOLUTIONS PVT LTD","46","25","82","21","76","25","11","19","8","0","0","6","319"
"AMPERE VEHICLES PRIVATE LIMITED","108","131","413","409","491","42","38","30","62","19","41","15","1799"
"ANJALI AUTO COMPONENTS","0","1","1","3","0","5","5","6","1","3","5","5","35"
"APARNA INDUSTRIES","11","3","8","8","7","3","0","3","3","3","4","12","65"
"APM AUTO SALES","42","47","91","100","40","34","83","52","43","38","14","62","646"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","1","0","0","3","0","1","0","0","0","2","0","8"
"APSARA ENTERPRISE","0","2","0","0","0","3","0","0","4","2","0","0","11"
