"Maker and Month Wise Data for Himachal Pradesh (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","2","0","0","0","1","7","1","3","1","0","1","4","20"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","2","0","0","0","0","0","0","0","0","0","0","0","2"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AJAX ENGINEERING LTD","1","1","2","2","4","1","1","1","2","2","1","3","21"
"ALL TERRAIN CRANE","3","0","2","2","0","0","2","5","0","2","1","15","32"
"ALPHA SERVICES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMPERE VEHICLES PRIVATE LIMITED","4","2","5","2","8","1","1","1","0","0","0","0","24"
"ASHOK LEYLAND LTD","88","94","137","147","173","159","124","134","83","100","88","106","1433"
"ATHER ENERGY LTD","0","1","1","1","3","1","1","1","1","0","2","4","16"
"AUDI AG","2","2","1","1","0","0","3","1","3","1","0","0","14"
"BAJAJ AUTO LTD","510","558","523","672","559","566","676","685","705","587","870","1285","8196"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","1","0","1","6","1","0","3","1","3","0","0","3","19"
"BENTLEY MOTORS LIMITED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BMW INDIA PVT LTD","8","6","10","9","13","12","10","10","16","16","9","14","133"
"BULL MACHINES PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"BYD INDIA PRIVATE LIMITED","0","1","1","0","1","0","1","1","0","0","1","0","6"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","1","2","0","0","0","3","0","0","0","0","6"
"CATERPILLAR INDIA PRIVATE LIMITED","0","0","2","2","0","0","1","2","0","0","0","3","10"
"CLASSIC LEGENDS PVT LTD","52","25","24","22","27","22","17","22","20","25","30","30","316"
"CNH INDUSTRIAL (INDIA) PVT LTD","12","5","13","2","5","7","0","2","6","2","3","3","60"
"CONTINENTAL ENGINES PVT LTD","1","0","0","1","0","0","0","0","0","0","0","0","2"
"CRANE KRAFT INDIA PRIVATE LIMITED","1","2","2","1","2","2","0","2","1","1","1","2","17"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","15","25","28","21","30","23","24","19","19","13","18","24","259"
"DEMAG AC 300","0","0","0","0","0","0","0","0","0","0","1","0","1"
"DEMAGE MOTORS LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"DOOSAN BOBCAT INDIA PVT LTD","0","1","1","1","0","0","0","0","0","0","0","1","4"
"DUCATI INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"DULEVO INDIA PVT LTD","0","0","0","0","0","0","2","0","0","0","0","0","2"
"EICHER TRACTORS","2","0","1","0","2","1","1","0","0","0","0","0","7"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","0","0","0","0","0","0","0","0","0","0","0","2","2"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","29","9","12","14","6","16","3","12","13","9","4","7","134"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","2","1","1","0","2","0","0","1","3","0","0","2","12"
"EULER MOTORS PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"FORCE MOTORS LIMITED","27","29","41","22","15","18","55","79","45","28","33","33","425"
"FORD INDIA PVT LTD","0","0","1","0","0","0","1","0","0","0","0","0","2"
"GREAVES ELECTRIC MOBILITY LTD","0","0","1","0","0","0","4","5","2","2","1","4","19"
"GROVE INDIA PVT LTD","1","0","0","0","0","0","0","1","0","2","0","1","5"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","1","1","0","0","1","0","1","0","1","0","0","0","5"
"HERO ELECTRIC VEHICLES PVT. LTD","3","7","7","1","1","2","0","1","0","4","1","0","27"
"HERO MOTOCORP LTD","1041","1037","912","975","980","951","971","1121","1189","687","1081","2416","13361"
"HINDUSTAN MOTOR CORPORATION","1","0","0","0","0","0","0","0","0","0","0","0","1"
"HONDA CARS INDIA LTD","70","66","57","48","50","49","62","61","51","63","66","96","739"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","1165","1369","1224","1126","1426","1582","1632","1524","1279","1421","1563","2968","18279"
"HUNDAL INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"HYUNDAI MOTOR INDIA LTD","628","572","520","575","561","578","575","588","606","527","717","735","7182"
"HYUNDAI MOTORS LTD, SOUTH KOREA","0","0","0","0","0","0","0","0","0","2","0","0","2"
