"Maker and Month Wise Data for Jammu & Kashmir (2020)"

"Maker","2020-Jan","2020-Feb","2020-Mar","2020-Apr","2020-May","2020-Jun","2020-Jul","2020-Aug","2020-Sep","2020-Oct","2020-Nov","2020-Dec","Total"
"A P I MOTORS PVT LTD","1","2","9","3","0","0","0","0","0","0","0","0","15"
"ACTION CONSTRUCTION EQUIPMENT LTD.","0","5","6","4","0","0","2","0","6","2","1","3","29"
"AJAX ENGINEERING LTD","0","0","0","7","0","1","0","0","2","0","0","0","10"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","1","1","5","62","0","0","0","0","1","1","0","2","73"
"ASHOK LEYLAND LTD","76","108","215","139","0","0","0","4","42","50","32","41","707"
"ATUL AUTO LTD","11","57","88","43","0","0","0","0","0","3","0","10","212"
"AUDI AG","3","4","12","5","0","0","0","0","0","0","0","0","24"
"BAJAJ AUTO LTD","1785","2116","3913","1482","0","51","558","2849","2575","2112","1351","927","19719"
"BAJAJ IMPLEMENTS PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BAJAJ TEMPO LIMITED","0","0","0","2","0","0","0","0","0","0","0","0","2"
"BMW INDIA PVT LTD","2","2","2","4","0","0","0","0","0","1","0","1","12"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","2","1","4","2","0","0","0","3","6","0","0","3","21"
"CATERPILLAR INDIA PRIVATE LIMITED","2","2","8","5","0","4","0","0","11","2","4","7","45"
"CLASSIC LEGENDS PVT LTD","13","16","38","6","0","0","2","26","15","28","31","16","191"
"CNH INDUSTRIAL (INDIA) PVT LTD","20","1","1","3","0","0","0","0","18","5","6","2","56"
"CONTINENTAL ENGINES PVT LTD","9","44","47","29","0","0","0","0","2","10","13","9","163"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","11","25","65","29","0","0","0","4","7","9","8","12","170"
"DUCATI INDIA PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"EICHER TRACTORS","1","1","1","0","0","0","0","0","3","0","1","0","7"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","0","0","2","3","0","0","0","0","2","1","0","2","10"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","1","1","6","4","0","0","0","2","19","3","3","3","42"
"FORCE MOTORS LIMITED","32","33","47","30","0","0","0","0","0","2","2","5","151"
"FORD INDIA PVT LTD","56","65","69","9","1","14","38","63","46","54","41","36","492"
"GENERAL MOTORS INDIA PVT LTD","0","0","1","1","0","0","0","0","0","0","0","0","2"
"H-D MOTOR COMPANY INDIA PVT LTD","3","5","20","3","0","0","2","11","7","5","2","0","58"
"HERO ELECTRIC VEHICLES PVT. LTD","1","0","3","2","0","0","0","8","6","6","18","13","57"
"HERO HONDA MOTORS  LTD","0","0","6","0","0","0","0","0","0","0","0","0","6"
"HERO MOTOCORP LTD","2500","3318","5247","1392","0","196","1496","4800","3260","2691","2791","1279","28970"
