"Maker and Month Wise Data for Delhi (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"A K GUPTA & CO.","0","26","22","15","20","9","9","13","7","14","21","12","168"
"A P I MOTORS PVT LTD","14","17","11","16","25","13","14","11","6","7","3","6","143"
"A.V.AUTOMOTIVES PVT LTD","0","0","0","0","1","4","1","0","2","2","0","0","10"
"ADISHWAR AUTO RIDE INDIA PVT LTD","1","1","1","3","2","0","1","1","0","2","3","2","17"
"ALTIGREEN PROPULSION LABS PVT LTD","21","27","32","8","22","21","37","64","31","141","58","156","618"
"ALTIUS EV TECH PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AMO MOBILITY SOLUTIONS PVT LTD","28","14","11","14","7","14","0","2","3","0","0","0","93"
"AMPERE VEHICLES PRIVATE LIMITED","78","113","96","80","100","7","4","0","0","0","0","0","478"
"ASHOK LEYLAND LTD","40","36","25","29","19","18","12","13","13","22","31","28","286"
"ATHER ENERGY LTD","330","311","497","376","705","173","291","212","213","224","257","215","3804"
"ATUL AUTO LTD","0","5","1","7","3","17","2","4","64","1","0","1","105"
"ATUMOBILE PVT LTD","0","0","0","2","2","0","1","0","1","1","1","2","10"
"AUDI AG","25","17","9","14","32","20","12","5","7","3","4","9","157"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","0","1","0","0","0","1","0","0","2"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","2","0","2","1","6","0","1","5","7","24"
"BAJAJ AUTO LTD","2763","2595","2643","2345","2516","2041","2140","2296","2268","2939","3567","2690","30803"
"BALAJI TRADING COMPANY","0","0","0","0","0","0","0","0","0","0","4","3","7"
"BATTRE ELECTRIC MOBLITY PVT LTD","2","0","1","17","14","2","8","4","6","3","9","3","69"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","8","3","7","9","1","2","2","3","3","2","0","0","40"
"BENTLEY MOTORS LIMITED","2","0","1","1","1","0","0","0","1","0","0","0","6"
"BGAUSS AUTO PRIVATE LIMITED","12","8","4","16","327","0","8","10","4","15","14","263","681"
"BHAVE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","5","21","14","19","59"
"BMW INDIA PVT LTD","127","123","123","99","135","118","164","125","142","118","153","138","1565"
"BOUNCE ELECTRIC 1 PVT LTD","33","29","32","41","39","8","10","5","1","11","4","2","215"
"BYD INDIA PRIVATE LIMITED","36","53","40","22","16","17","12","12","16","11","13","30","278"
"CHAMPION POLY PLAST","60","79","120","109","101","92","103","98","90","139","89","135","1215"
"CHETAK TECHNOLOGY LIMITED","0","2","15","3","0","0","0","0","0","0","0","0","20"
"CLASSIC LEGENDS PVT LTD","177","170","143","127","112","133","115","140","122","151","176","188","1754"
"CNH INDUSTRIAL (INDIA) PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"CONTINENTAL ENGINES PVT LTD","7","7","6","5","7","1","7","1","2","0","0","0","43"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","0","0","0","0","0","0","0","0","0","0","0","3","3"
"DASHMESH TRADERS","0","0","8","0","2","1","0","2","2","2","1","5","23"
"DD AUTO PVT LTD","0","2","0","0","0","0","0","0","0","0","0","0","2"
"DILLI ELECTRIC AUTO PVT LTD","94","84","114","93","78","82","104","114","137","166","112","165","1343"
"DUCATI INDIA PVT LTD","6","4","2","6","3","4","1","2","3","6","6","2","45"
"DULEVO INDIA PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"E-SPRINTO GREEN ENERGY PVT LTD","0","0","0","0","0","0","0","1","2","1","1","0","5"
"EFEV CHARGING SOLUTION PVT LTD","20","21","9","14","11","24","10","15","7","8","3","4","146"
"ENERGY ELECTRIC VEHICLES","10","21","12","4","24","15","4","19","23","16","21","16","185"
"ETRIO AUTOMOBILES PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"EULER MOTORS PVT LTD","46","66","136","116","59","100","134","165","85","185","102","212","1406"
"EVTRIC MOTORS PVT LTD","0","0","0","0","0","0","2","3","3","2","4","0","14"
"FORCE MOTORS LIMITED","7","12","17","14","8","6","7","28","17","37","61","45","259"
"FORD INDIA PVT LTD","2","0","0","0","0","0","0","1","2","2","0","0","7"
"G & G AUTOMOTIVE","46","57","80","72","38","52","31","52","53","60","60","44","645"
"GODAWARI ELECTRIC MOTORS PVT LTD","0","0","0","0","0","0","0","0","0","5","2","2","9"
"GOGORO INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","18","0","18"
"GOREEN E-MOBILITY PVT LTD","0","1","0","1","1","2","0","0","0","0","0","1","6"
"GRD MOTORS","71","95","107","105","150","209","145","172","188","173","191","170","1776"
"GREAVES ELECTRIC MOBILITY LTD","12","24","36","42","60","59","70","64","77","126","89","169","828"
"GREEN EVOLVE PVT LTD","0","0","19","0","0","0","0","0","1","10","3","8","41"
"GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO)","0","0","0","0","0","0","1","0","1","1","1","0","4"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","3","2","1","2","2","0","0","1","0","0","1","3","15"
"HERO ELECTRIC VEHICLES PVT. LTD","405","233","283","119","16","17","18","29","27","18","15","19","1199"
"HERO MOTOCORP LTD","9302","6886","6904","6260","6508","6418","7726","8678","7714","9317","16962","5837","98512"
"HIM TEKNOFORGE LTD","0","0","0","0","0","2","0","0","0","0","0","0","2"
"HINDUSTAN MOTOR FINANCE CORPORATION LIMITED","0","0","0","0","0","0","0","1","0","0","0","0","1"
"HOMFEEL VEGH AUTOMOBILES PVT LTD","0","0","0","0","0","0","0","0","0","1","1","0","2"
"HONDA CARS INDIA LTD","677","452","571","449","433","376","351","367","667","698","764","822","6627"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","7611","6213","6054","6392","6782","6722","7207","7624","7457","8614","12590","4921","88187"
"HOP ELECTRIC MOBILITY PVT LTD","0","0","0","0","2","0","0","0","2","0","0","0","4"
"HYUNDAI MOTOR INDIA LTD","2314","2077","2389","2073","2611","2238","2185","2374","2216","2247","2482","1960","27166"
"INDIA KAWASAKI MOTORS PVT LTD","24","24","22","24","29","17","22","22","27","9","29","10","259"
"INDIA YAMAHA MOTOR PVT LTD","934","767","822","661","783","711","738","751","775","865","1392","760","9959"
"IRA EDUTECH PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ISUZU MOTORS INDIA PVT LTD","3","1","4","0","2","1","0","1","0","0","1","0","13"
"IVOOMI INNOVATION PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"J. S. AUTO (P) LTD","1","3","4","1","0","3","0","1","1","1","1","0","16"
