"Maker and Month Wise Data for Gujarat (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"A D AGRO WORKS","0","0","0","0","1","1","2","0","0","0","1","1","6"
"A P I MOTORS PVT LTD","0","5","1","2","2","2","0","1","1","1","0","0","15"
"A.S.R BODY WORKS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AARGEE ELECTRIC","0","0","8","1","2","2","0","0","0","0","0","0","13"
"ACTION CONSTRUCTION EQUIPMENT LTD.","98","90","83","103","74","89","58","59","51","75","93","77","950"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","38","40","57","87","79","128","180","148","171","350","128","82","1488"
"ADISHAKTI TRACTORS","17","12","11","21","12","12","4","13","28","21","4","18","173"
"ADISHWAR AUTO RIDE INDIA PVT LTD","2","4","0","1","1","3","1","1","3","1","4","1","22"
"ADITYA AGRO INDUSTRIES","0","0","0","0","2","0","0","1","0","0","1","1","5"
"ADRIS ELECTRIC PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AGNEE IRON WORKS,BARIPADA","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AGRO INDUSTRIES","5","2","7","0","2","1","0","0","0","0","0","0","17"
"AJAX ENGINEERING LTD","16","11","19","23","12","12","9","12","17","17","17","28","193"
"AJAX FIORI ENGINEERING PVT LTD","1","1","1","0","0","0","1","0","1","0","0","0","5"
"AKMAAN MULTI MECH MACHINES","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AKSHAR AGRI TECH","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AKSHAR STEEL","0","1","0","0","2","0","0","1","0","0","0","1","5"
"ALL TERRAIN CRANE","25","41","38","49","51","37","42","45","48","45","61","81","563"
"ALLFINE INDUSTRIES PVT LTD","1","0","0","0","0","0","0","0","0","0","0","1","2"
"ALPHA SERVICES","2","0","0","0","0","1","0","0","1","0","0","2","6"
"ALTIGREEN PROPULSION LABS PVT LTD","0","0","0","0","0","0","0","5","0","0","0","0","5"
"AMAR AGRO SALES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AMMANN INDIA PVT LTD","1","1","2","1","0","1","0","1","1","0","4","2","14"
"AMO MOBILITY SOLUTIONS PVT LTD","0","0","0","0","0","0","1","0","3","14","44","27","89"
"AMPERE VEHICLES PRIVATE LIMITED","378","410","726","873","762","1033","1079","810","699","1058","1466","954","10248"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","1","1","0","0","2","0","1","0","0","1","1","8"
"APOLLO INFFRATECH PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"APTEC EQUIPMENT PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","2","1","3"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","0","0","0","0","0","2","0","0","0","0","0","0","2"
"ASHOK LEYLAND LTD","841","724","940","931","698","633","854","674","891","1085","1194","916","10381"
"ATHER ENERGY LTD","97","140","71","165","151","229","136","186","277","293","414","372","2531"
"ATUL AUTO LTD","345","436","427","381","309","361","387","420","419","594","759","593","5431"
"AUDI AG","14","4","7","2","3","5","3","0","2","3","3","5","51"
"AUTOMOBILI LAMBORGHINI S.P.A","0","1","1","1","0","1","0","0","1","0","0","0","5"
"BAJAJ AUTO LTD","5988","6903","7525","7662","6062","5649","6145","6558","7912","12200","18560","10948","102112"
"BAJRANG AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","1","0","2"
"BALAJI AGRO INDUSTRIES","1","2","4","6","4","2","3","2","0","2","1","1","28"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","0","0","0","0","0","0","0","1","21","89","111"
"BEML LIMITED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","0","0","0","2","20","26","41","35","54","78","46","302"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","0","0","0","0","2","0","0","2"
"BEST WAY AGENCIES PVT LTD","1","0","0","0","0","0","0","0","0","1","0","0","2"
"BGAUSS AUTO PRIVATE LIMITED","0","0","0","0","0","0","0","16","35","31","113","126","321"
"BHARAT MOTORS","0","0","0","0","0","0","0","0","1","0","0","0","1"
"BHARATH AGRO PRODUCTS","0","2","3","0","0","2","0","0","0","0","0","0","7"
"BHARATH ENGINEERING WORKS","1","1","0","0","0","0","0","1","0","0","0","0","3"
"BLIX CYCLES AND E-VEHICLES PVT LTD","0","1","0","0","0","4","1","1","2","0","0","0","9"
"BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.","0","0","0","0","0","0","0","0","0","0","0","5","5"
"BMW INDIA PVT LTD","91","74","135","144","95","153","107","87","124","127","198","117","1452"
"BOUNCE ELECTRIC 1 PVT LTD","0","0","0","0","0","15","61","53","103","83","60","31","406"
"BSMS AGRICULTURE WORKSHOP","0","0","0","0","0","0","0","0","1","0","0","0","1"
"BULL MACHINES PVT LTD","15","9","16","14","10","7","11","11","6","4","16","12","131"
"BYD INDIA PRIVATE LIMITED","0","1","1","1","0","6","3","0","1","1","0","1","15"
"C M OVERSEAS","0","0","5","0","1","5","4","2","3","1","3","10","34"
"CAPITAL AUTO INDUSTRIES","0","0","250","316","143","83","135","125","100","135","130","128","1545"
"CAPTAIN TRACTORS PVT. LTD.","84","50","87","83","101","118","346","229","456","551","150","112","2367"
"CASE EQUIPMENT PRIVATE LTD","2","3","2","1","1","0","2","6","3","0","0","0","20"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","13","11","20","21","21","21","16","15","19","27","39","35","258"
"CATERPILLAR INDIA PRIVATE LIMITED","8","11","6","5","12","6","12","6","6","5","8","16","101"
"CHAMPION POLY PLAST","0","0","0","0","0","0","0","0","0","0","1","0","1"
"CHEHAK BATTERIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"CLAAS INDIA P LTD","1","0","1","0","0","0","0","0","0","0","0","0","2"
"CLASSIC LEGENDS PVT LTD","86","144","200","181","90","141","124","131","112","247","189","181","1826"
"CNH INDUSTRIAL (INDIA) PVT LTD","147","104","101","151","126","116","149","123","396","739","402","193","2747"
"CONMAT HEAVY INDUSTRIES PVT LTD","1","2","1","5","0","1","1","0","2","1","1","2","17"
"CONTINENTAL ENGINES PVT LTD","77","110","102","124","106","127","110","77","93","86","118","74","1204"
"D K DIESELS PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"DAIMLER AG","0","0","0","1","0","0","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","58","87","118","65","55","50","46","51","90","47","111","77","855"
"DASMESH MECHANICAL WORKS PVT.LTD","0","0","0","0","0","0","1","1","0","0","0","0","2"
"DEMAG DEMAG HC 340","0","0","0","0","0","0","1","0","0","0","0","1","2"
"DHANALAKSHMI ENGINEERING WORKS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DILLI ELECTRIC AUTO PVT LTD","0","0","1","2","5","5","1","5","11","10","7","17","64"
"DOOSAN BOBCAT INDIA PVT LTD","2","5","2","1","2","1","0","0","1","3","4","14","35"
"DUCATI INDIA PVT LTD","0","0","1","1","0","1","1","1","2","1","0","0","8"
"DULEVO INDIA PVT LTD","0","0","0","0","0","0","2","0","0","0","0","0","2"
"E-ASHWA AUTOMOTIVE PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"EBUZZ MOBILITY LLP","0","0","0","0","0","0","0","0","0","0","1","0","1"
"EICHER TRACTORS","206","218","284","264","233","267","273","183","677","1031","681","359","4676"
"EIMCO ELECON","0","0","0","0","3","0","0","2","1","1","3","0","10"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","1","0","0","0","2","0","0","0","0","0","0","2","5"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","189","175","173","215","164","219","204","139","662","1121","611","300","4172"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","42","44","51","48","20","25","29","30","23","21","43","61","437"
"ESCORTS R&D CENTRE","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ETRIO AUTOMOBILES PVT LTD","0","0","2","1","1","5","1","1","2","2","0","2","17"
"FARMTECH AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FERRARI INDIA PRIVATE LIMITED","0","0","0","0","0","1","0","0","0","0","0","0","1"
"FIELDTRACK EARTHMOVERS PVT LTD","1","0","2","0","0","0","0","0","0","1","0","1","5"
"FIRST CHOICE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"FITWEL MOBILITY PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"FORCE MOTORS LIMITED","44","52","69","82","76","92","89","73","108","161","122","100","1068"
"FORD INDIA PVT LTD","9","13","7","5","3","1","0","1","1","0","0","0","40"
"FRED INDIA PVT LTD","0","4","1","0","0","0","2","0","0","0","1","1","9"
"GANESH AGRO INDUSTRIES","0","1","6","1","7","7","3","2","3","1","8","3","42"
"GIAN AGRO INDUSTRIES","0","0","2","0","0","0","0","0","0","1","0","0","3"
"GOBIND AGRO INDUSTRIES","0","0","0","0","0","0","0","1","0","0","0","0","1"
"GODREJ & BOYCE MFG. CO. LTD","2","5","11","12","1","7","6","3","11","22","7","2","89"
"GOENKA ELECTRIC MOTOR VEHICLES PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"GOREEN E-MOBILITY PVT LTD","9","15","8","5","11","7","5","5","10","6","0","11","92"
"GROMAX AGRI EQUIPMENT LTD","41","22","20","49","29","43","31","42","44","76","64","39","500"
"GROVE INDIA PVT LTD","0","1","1","0","0","0","0","0","0","0","0","1","3"
"GUJARAT NARMADA AUTO LTD","2","0","0","0","1","0","2","0","1","1","0","1","8"
"GURUKIRPA INDUSTRIES","0","0","1","0","0","1","0","0","0","0","0","0","2"
"GURUKRAPA ENGINEERING WORKS","0","0","0","0","0","0","0","0","0","1","0","0","1"
"H R AGRO INDUSTRIES","0","0","0","0","0","1","0","0","0","0","0","0","1"
"H-D MOTOR COMPANY INDIA PVT LTD","1","2","1","0","0","0","0","0","0","0","0","0","4"
"HAMM AG","1","0","0","0","0","0","0","0","1","0","0","0","2"
"HARJEET AGRO INDUSTRIES","0","0","0","1","0","0","0","0","0","0","0","0","1"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","4","0","3","2","1","5","2","2","1","1","1","3","25"
"HERO ELECTRIC VEHICLES PVT. LTD","411","440","520","609","194","414","721","519","449","425","350","262","5314"
"HERO HONDA MOTORS  LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"HERO MOTOCORP LTD","19119","20998","25319","28570","22527","26207","26831","23838","22135","37438","63355","36435","352772"
"HINDUSTHAN TECHNOLOGIES PVT LTD, CUTTACK","4","13","28","0","5","6","11","14","16","7","0","0","104"
"HOLLAND TRACTORS PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"HONDA CARS INDIA LTD","689","830","817","768","736","834","614","565","630","764","835","647","8729"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","19731","25239","26631","30248","24046","29502","29844","26507","28600","42210","53572","35272","371402"
"HYUNDAI MOTOR INDIA LTD","3249","3759","4399","4435","3950","4153","4180","4343","4285","5016","6043","5004","52816"
"HYUNDAI MOTORS LTD, SOUTH KOREA","0","1","0","0","0","0","4","0","0","2","0","0","7"
"INDIA KAWASAKI MOTORS PVT LTD","3","5","13","9","7","3","11","5","11","5","11","11","94"
"INDIA YAMAHA MOTOR PVT LTD","1201","1229","1519","1565","1356","1754","1547","1261","1383","2042","2892","1814","19563"
"INDITAL CONSTRUCTION MACHINERY","0","0","0","0","0","0","2","0","0","0","0","0","2"
"INDO FARM EQUIPMENT LIMITED","1","9","5","9","4","5","4","4","5","39","24","11","120"
"INDRA TRAILORS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"INTERNATIONAL TRACTORS LIMITED","257","250","320","331","281","370","405","337","805","1181","941","440","5918"
"ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ISUZU MOTORS INDIA PVT LTD","36","34","38","26","18","23","13","21","21","23","20","25","298"
"IVOOMI INNOVATION PVT LTD","0","0","0","0","0","0","0","1","1","3","3","5","13"
"International Cars & Motors Limited","0","0","1","0","0","0","0","2","2","0","0","0","5"
"JAGDISH ENGINEERING WORKSHOP","0","0","0","0","0","1","1","0","0","0","0","0","2"
"JAGUAR LAND ROVER INDIA LIMITED","9","14","16","7","11","24","6","15","16","15","22","23","178"
"JAIN POWER CORP","0","2","1","3","1","0","0","0","0","0","0","2","9"
"JANTA AGRICULTURE WORKS","1","0","1","0","0","0","0","0","0","0","0","0","2"
"JAY AGRO INDUSTRIES","1","2","1","0","0","0","0","0","0","0","0","0","4"
"JAY BHART TRAILOR SERVICES","0","1","0","0","0","0","0","0","1","0","0","0","2"
"JAY BHAVANI TRAILOR","0","1","0","0","1","0","0","0","0","0","0","0","2"
"JAY SHREE BALAJI ENG WORKS","0","0","0","0","0","0","1","0","0","0","0","0","1"
"JBM AUTO LIMITED","0","0","0","0","0","0","2","1","1","0","0","1","5"
"JCB INDIA LIMITED","126","161","211","166","148","141","113","87","138","233","338","258","2120"
"JEET AGRO INDUSTRIES","0","0","0","1","0","0","0","0","0","0","0","0","1"
"JIANGSU XINRI (IMPORTER: ECO FUEL SYSTEMS LTD)","2","8","3","1","0","2","1","1","1","2","0","0","21"
"JINING HENGWANG CONSTRUCTION MACHINERY CO. LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"JITENDRA NEW EV-TECH PVT. LTD","17","35","180","150","82","90","122","93","74","95","123","108","1169"
"JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION)","232","190","245","175","169","250","215","191","661","921","471","301","4021"
"JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV)","0","4","4","3","0","0","0","0","0","1","0","0","12"
"JOSTS ENGINEERING COMPANY LIMITED","3","0","1","0","0","0","0","0","0","0","0","0","4"
"JSW MG MOTOR INDIA PVT LTD","221","293","307","239","166","282","205","225","246","223","325","237","2969"
