"Maker and Month Wise Data for Chandigarh (2022)"

"Maker","2022-Jan","2022-Feb","2022-Mar","2022-Apr","2022-May","2022-Jun","2022-Jul","2022-Aug","2022-Sep","2022-Oct","2022-Nov","2022-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","0","0","0","0","1","2","0","1","0","0","4","21","29"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","1","0","1","1","2","0","0","0","0","0","0","5"
"AJAX ENGINEERING LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","3","11","2","5","25","5","6","1","0","0","0","0","58"
"ALTIER ELECTRIC VEHICLES PVT LTD","1","5","1","2","4","5","7","10","26","24","8","44","137"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","10","0","8","11","3","37","47","68","38","222"
"ASHOK LEYLAND LTD","1","12","3","2","6","6","4","4","6","1","5","3","53"
"ATHER ENERGY LTD","0","0","0","0","0","1","0","0","0","0","2","6","9"
"AUDI AG","4","2","5","0","4","2","3","1","0","0","1","1","23"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","1","2","3","0","0","1","0","2","0","0","9"
"AVON CYCLES LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BABA E-VEHICLES","0","0","0","0","0","0","0","0","0","0","0","4","4"
"BAJAJ AUTO LTD","130","110","278","164","147","136","168","185","179","239","123","172","2031"
"BHAVE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BMW INDIA PVT LTD","6","38","43","30","34","31","43","24","37","25","47","32","390"
"BRIGHT AUTOZONE PVT LTD","0","0","0","0","1","10","0","3","0","1","3","0","18"
"BYD INDIA PRIVATE LIMITED","0","0","0","0","2","2","4","5","2","3","4","4","26"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"CATERPILLAR INDIA PRIVATE LIMITED","1","0","0","0","0","1","0","0","0","0","0","0","2"
"CHAMPION POLY PLAST","4","4","3","17","5","7","7","11","7","11","11","5","92"
"CHAUHAN AUTO INDUSTRIES","1","1","1","1","1","1","2","3","2","3","3","9","28"
"CLASSIC LEGENDS PVT LTD","8","15","11","18","22","21","19","13","9","18","28","15","197"
"CONTINENTAL ENGINES PVT LTD","0","0","0","2","0","1","1","1","2","0","1","0","8"
"DAIMLER AG","0","2","1","0","0","0","1","0","0","0","0","0","4"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","0","1","0","2","1","0","0","0","0","1","0","0","5"
"DEEP DRAWN TECHNOLOGIES","0","0","0","0","0","0","0","0","0","1","0","0","1"
"DILLI ELECTRIC AUTO PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"DIVANSU AUTOMOBILES LTD","1","0","1","0","0","0","0","0","0","1","1","0","4"
"DUCATI INDIA PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","0","0","0","1","0","0","0","1","0","0","0","0","2"
"FORCE MOTORS LIMITED","1","3","0","10","8","5","9","9","7","10","15","8","85"
"FORD INDIA PVT LTD","2","4","5","2","2","2","1","1","0","1","0","0","20"
"GALAXY GREEN VEHICLES PVT LTD","0","0","0","0","0","0","0","0","1","1","1","1","4"
"GRD MOTORS","0","0","0","0","0","0","0","0","0","4","9","4","17"
"GREEN TECHNOLOGIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"H-D MOTOR COMPANY INDIA PVT LTD","0","1","2","1","0","1","0","0","0","0","0","0","5"
"HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP)","0","2","0","2","4","2","6","0","1","1","1","1","20"
"HERO ELECTRIC VEHICLES PVT. LTD","16","17","35","33","25","33","26","31","14","48","28","22","328"
"HERO MOTOCORP LTD","262","214","408","283","322","421","389","305","315","550","243","308","4020"
"HIM TEKNOFORGE LTD","0","0","0","2","0","0","0","0","0","0","0","0","2"
"HONDA CARS INDIA LTD","88","101","123","121","81","101","116","73","71","112","84","117","1188"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","500","508","685","889","832","727","958","874","888","1416","785","484","9546"
"HYUNDAI MOTOR INDIA LTD","280","324","387","342","413","349","553","379","412","457","444","410","4750"
"INDIA KAWASAKI MOTORS PVT LTD","3","6","4","4","1","1","1","2","1","2","3","2","30"
"INDIA YAMAHA MOTOR PVT LTD","37","27","35","32","29","38","58","38","45","57","37","38","471"
"INTERNATIONAL TRACTORS LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"INVVIGORS INDIA","0","0","0","0","0","0","0","0","2","2","0","3","7"
"ISUZU MOTORS INDIA PVT LTD","9","7","2","2","5","3","1","0","2","0","2","1","34"
"JAGUAR LAND ROVER INDIA LIMITED","4","2","5","3","3","2","4","4","5","3","5","1","41"
"JCB INDIA LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"JSW MG MOTOR INDIA PVT LTD","31","47","60","47","44","38","63","31","42","56","34","32","525"
"KALPVRIKSH ELECTOMOBILES CO","6","3","1","0","2","7","1","0","1","6","0","0","27"
"KIA INDIA PRIVATE LIMITED","112","168","186","228","196","195","255","212","215","235","217","196","2415"
"KINETIC GREEN ENERGY & POWER SOLUTIONS LTD","1","0","0","0","0","0","1","0","0","0","0","0","2"
"KRISHNA VEHICALS","0","0","0","0","0","0","0","0","1","1","1","2","5"
"LORDS VEHICLE MFG PVT LTD","0","2","2","0","0","0","2","1","0","0","0","0","7"
"MAHINDRA & MAHINDRA LIMITED","155","281","337","281","307","211","368","224","308","335","326","321","3454"
"MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION)","1","0","1","0","0","0","0","1","0","1","0","0","4"
"MAHINDRA & MAHINDRA LIMITED (TRACTOR)","0","1","0","0","0","0","0","0","0","0","0","1","2"
"MAHINDRA ELECTRIC MOBILITY LIMITED","0","3","1","0","1","1","2","3","4","3","7","2","27"
"MANMOHAN KAUR","0","0","0","0","0","0","0","0","0","2","8","1","11"
"MARUTI SUZUKI INDIA LTD","371","405","508","484","548","485","548","427","436","553","487","534","5786"
"MARUTI UDYOG LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"MASERATI S.P.A","0","0","1","0","0","0","1","1","0","0","0","0","3"
"MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS)","0","0","0","0","0","0","1","0","0","0","0","0","1"
