"Maker and Month Wise Data for Punjab (2021)"

"Maker","2021-Jan","2021-Feb","2021-Mar","2021-Apr","2021-May","2021-Jun","2021-Jul","2021-Aug","2021-Sep","2021-Oct","2021-Nov","2021-Dec","Total"
"A D AGRO WORKS","4","2","11","5","5","4","6","5","7","2","4","9","64"
"ACTION CONSTRUCTION EQUIPMENT LTD.","6","4","22","8","12","7","4","6","8","14","11","13","115"
"ADISHWAR AUTO RIDE INDIA PVT LTD","3","1","1","1","2","0","1","2","1","0","3","2","17"
"ADITYA AGRO INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","1","0","1","0","0","1","0","0","1","0","0","0","4"
"AGRO INDUSTRIES","0","5","5","6","0","3","1","5","6","6","5","6","48"
"AJAX ENGINEERING LTD","0","2","3","3","2","2","3","1","6","1","0","2","25"
"AJAX FIORI ENGINEERING PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AJAY ENTERPRISES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AKASH TRAILOR","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ALL TERRAIN CRANE","0","0","1","0","1","0","0","0","1","0","2","0","5"
"ALLFINE INDUSTRIES PVT LTD","4","3","3","16","9","8","6","15","10","1","1","30","106"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","2","4","2","3","11"
"AMAC INNOVATIVES","0","3","0","0","0","0","0","0","0","0","0","0","3"
"AMARJEET HARVESTER INDUSTRY","1","1","0","0","4","0","0","4","2","0","1","1","14"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","8","5","13"
"AMW MOTORS LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","108","179","190","209","124","92","132","135","163","145","141","177","1795"
"ASHOK STEEL INDU","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ATHER ENERGY LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ATUL AUTO LTD","26","32","40","49","24","12","26","25","29","23","23","43","352"
"ATUT SANGAM","0","0","0","0","0","0","0","2","3","0","0","0","5"
"AUDI AG","0","0","8","1","0","3","1","1","3","2","0","1","20"
"AUTOLITE (INDIA) LIMITED","1","0","0","1","0","0","0","0","0","0","0","0","2"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AVON CYCLES LTD","1","3","4","6","0","10","2","1","7","0","2","4","40"
"B R INDUSTRIES","0","0","0","0","0","0","0","0","0","0","0","1","1"
"BAJAJ AUTO LTD","5722","4757","7635","4169","2817","4648","5504","5611","5122","5833","9302","7183","68303"
"BAJAJ IMPLEMENTS PVT LTD","0","21","4","0","0","0","0","0","0","0","0","0","25"
"BAJAJ TEMPO LIMITED","0","0","0","0","0","0","3","0","0","0","0","0","3"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","0","0","0","1","13","13","2","24","29","62","38","182"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","0","0","9","0","11","0","32","3","18","8","14","26","121"
