"Maker and Month Wise Data for Chhattisgarh (2017)"

"Maker","2017-Jan","2017-Feb","2017-Mar","2017-Apr","2017-May","2017-Jun","2017-Jul","2017-Aug","2017-Sep","2017-Oct","2017-Nov","2017-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","14","11","13","9","10","22","18","17","15","13","13","14","169"
"AGRASEN ENGINEERING WORKS","20","18","9","10","8","18","29","18","11","12","22","10","185"
"AGRO INDUSTRIES","16","22","8","11","9","14","12","9","3","4","4","0","112"
"AJAX ENGINEERING LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"AJAX FIORI ENGINEERING PVT LTD","13","15","11","3","9","6","3","8","3","3","11","6","91"
"AKASH AGRO INDUSTRIES","0","0","0","7","3","2","0","2","1","2","7","1","25"
"ALL TERRAIN CRANE","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AMAN AGRO INDUSTRIES","10","1","0","1","1","12","0","0","3","4","4","1","37"
"AMW MOTORS LIMITED","0","0","0","6","0","0","0","0","1","0","0","0","7"
"ANMOL AGRICULTURE","2","8","7","0","2","1","4","1","0","0","0","0","25"
"ANURADHA PADDY UDHYOG","3","10","4","4","4","3","3","7","3","1","9","10","61"
"ARUN INDUSTRIES","11","22","24","14","13","12","4","7","14","7","18","14","160"
"ASHOK LEYLAND LTD","352","357","647","244","120","235","217","174","324","341","437","385","3833"
"ATLAS COPCO INDIA LTD","0","0","1","0","0","1","0","0","0","0","0","0","2"
"ATUL AUTO LTD","86","72","188","97","57","44","60","49","64","47","92","69","925"
"AUDI AG","8","2","5","11","3","2","5","3","4","9","1","4","57"
"AZIZ INDUSTRIES","0","3","0","0","1","1","0","0","0","0","0","0","5"
"BAGESWAR ENGG WORKS","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BAJAJ AUTO LTD","3038","3095","7346","3034","2841","3605","2076","2761","2668","5355","5610","3667","45096"
"BASANT ENGINEERING","0","1","0","0","0","0","0","0","0","0","0","0","1"
"BMW INDIA PVT LTD","3","8","6","6","4","8","6","5","11","6","12","9","84"
"BOTALADA ENGINEERING WORKS","2","0","7","1","4","1","5","1","4","4","8","17","54"
"CASE EQUIPMENT PRIVATE LTD","6","0","2","2","4","4","2","0","2","0","3","1","26"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","1","0","0","0","1","0","1","0","0","0","3"
"CATERPILLAR INDIA PRIVATE LIMITED","6","0","5","4","2","6","2","1","1","2","6","3","38"
"CHEVROLET SALES INDIA PVT LTD","55","46","83","13","22","22","22","10","9","8","8","7","305"
"CHHATTISGARH ENGINEERING","4","5","10","2","9","3","23","6","4","0","2","8","76"
"CNH INDUSTRIAL (INDIA) PVT LTD","51","18","51","24","57","47","71","54","47","38","53","67","578"
"CONTINENTAL ENGINES PVT LTD","0","0","0","5","2","8","5","1","11","8","18","19","77"
"DAEWOO MOTORS INDIA LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","14","42","79","6","6","35","27","31","36","43","53","39","411"
"DANTESHWARI AGRO INDUSTRIES","0","0","0","0","2","2","1","0","0","2","2","7","16"
"DASHMESH MECH WORKS PVT LTD","0","7","1","3","1","0","0","0","2","0","0","2","16"
"DASMESH AGRICULTURAL INDUSTRIES PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"DASMESH AGRICULTURE WORKS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"DEMAG DEMAG HC 340","1","0","1","0","0","0","0","0","0","0","0","0","2"
"DILLI ELECTRIC AUTO PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"DSK MOTOWHEELS PVT LTD.","0","1","1","0","0","0","0","0","1","1","0","0","4"
