"Maker and Month Wise Data for Andhra Pradesh (2016)"

"Maker","2016-Jan","2016-Feb","2016-Mar","2016-Apr","2016-May","2016-Jun","2016-Jul","2016-Aug","2016-Sep","2016-Oct","2016-Nov","2016-Dec","Total"
"A K S ENG AGRO INDUSTRIES","0","6","1","8","6","8","4","2","2","5","2","5","49"
"ACTION CONSTRUCTION EQUIPMENT LTD.","14","12","21","15","19","31","15","19","26","29","18","18","237"
"AJAX ENGINEERING LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"AJAX FIORI ENGINEERING PVT LTD","4","11","15","7","13","21","12","19","15","10","13","17","157"
"AL-KHADEER ENGINEERING WORKS, KURNOOL AP117791028","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ALPHA SERVICES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AMAN AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","1","0","2"
"AMMANN INDIA PVT LTD","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ANNAPURNA INDUSTRIES","16","15","22","22","12","23","12","13","16","18","16","10","195"
"APOLLO CONSTRUCTION EQUIPMENTS PVT LTD","0","1","0","0","1","0","1","0","0","0","0","0","3"
"ASHOK LEYLAND LTD","841","1729","1111","746","680","654","564","665","629","891","779","710","9999"
"ATLAS COPCO INDIA LIMITED","0","0","2","0","0","0","0","0","2","0","0","0","4"
"ATUL AUTO LTD","24","19","10","25","18","16","10","16","11","26","24","22","221"
"AUDI AG","20","14","8","10","13","18","10","9","10","6","17","5","140"
"BAJAJ AUTO LTD","7120","8628","9352","8733","10489","14167","10709","10106","9142","11953","9490","6921","116810"
"BAJAJ TEMPO LIMITED","0","0","0","0","0","1","0","1","0","0","0","0","2"
"BAPDADA AGRO INDUSTRIES AP151000094","0","0","0","0","0","0","0","1","0","0","0","0","1"
"BEML LIMITED","0","0","0","0","0","0","2","0","0","0","0","1","3"
"BHARATH INDUSTRIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BHARTI ENG. WORKS","0","0","0","0","0","0","0","1","0","0","1","0","2"
"BMW INDIA PVT LTD","7","5","4","12","13","14","22","3","7","9","5","7","108"
"BULL MACHINES PVT LTD","0","1","1","0","3","0","1","2","3","4","0","2","17"
"CAPTAIN TRACTORS PVT. LTD.","0","0","0","0","2","1","0","0","2","2","3","2","12"
"CASE EQUIPMENT PRIVATE LTD","1","3","5","8","5","11","7","6","2","1","9","5","63"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","0","0","0","0","0","0","0","0","0","2","1","1","4"
"CATERPILLAR INDIA PRIVATE LIMITED","9","8","10","9","7","14","9","6","14","9","10","4","109"
"CHEVROLET SALES INDIA PVT LTD","0","2","0","0","1","0","0","0","0","0","0","0","3"
"CLAAS INDIA P LTD","0","0","0","1","0","1","0","0","0","0","0","0","2"
"CNH INDUSTRIAL (INDIA) PVT LTD","24","32","48","27","35","40","39","44","31","32","12","22","386"
"D S P ENGG WORKS BADVEL","3","2","6","12","7","7","4","7","5","4","7","4","68"
"DAIMLER AG","0","0","0","0","0","0","0","0","0","0","1","0","1"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","42","80","108","76","100","113","51","42","48","44","60","59","823"
"DASHMESH MECH WORKS PVT LTD","1","0","0","0","0","0","0","3","2","2","0","1","9"
"DATSUN MOTORS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"DEVI ENGINEERING WORKS","1","4","3","2","4","5","1","0","9","3","4","7","43"
"DSK MOTOWHEELS PVT LTD.","4","5","6","4","4","4","4","5","1","1","9","4","51"
"DUCATI MOTOR HOLDING S.P.A","1","1","1","0","0","0","0","0","0","0","0","0","3"
"DURGA ENGINEERING WORKS","5","12","19","19","17","10","1","10","5","2","4","4","108"
"EICHER MOTORS LTD","10","14","19","16","10","11","10","6","13","8","3","9","129"
"EICHER TRACTORS","120","158","205","162","199","253","209","173","216","136","187","144","2162"
"ESCORTS CONSTRUCTION EQUIPMENT LTD","76","138","155","122","148","198","186","159","176","126","137","143","1764"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ESCORTS LTD","0","0","0","0","0","0","0","1","0","0","1","0","2"
"ESCORTS TRACTORS LTD","0","0","0","0","0","0","0","1","2","1","0","2","6"
"FORCE MOTORS LIMITED","48","54","60","56","48","64","66","75","52","88","66","34","711"
"FORD INDIA PVT LTD","195","159","189","168","192","237","151","147","156","149","145","115","2003"
"GANESH AGRO INDUSTRIES","6","5","2","5","6","4","4","0","3","9","25","8","77"
"GAYATRI AGRO INDUSTRIES","11","10","9","10","8","7","7","8","10","10","7","8","105"
"GENERAL MOTORS INDIA PVT LTD","85","94","61","60","68","79","52","50","62","69","84","74","838"
"GODREJ AND BOYCE MFG CO LTD","0","1","1","2","8","4","1","0","0","0","1","0","18"
"GURUNANAK INDUSTRIES PVT LTD","0","0","0","2","1","1","1","0","1","1","0","0","7"
"H-D MOTOR COMPANY INDIA PVT LTD","4","7","6","2","3","4","5","3","2","3","5","3","47"
"HANUMAN AGRO INDUSTRIES","0","0","1","0","2","26","11","7","7","2","1","1","58"
"HERO ELECTRIC VEHICLE PVT LTD","1","1","0","0","1","2","4","0","1","2","0","0","12"
"HERO HONDA MOTORS  LTD","49","37","46","30","52","87","51","37","16","34","29","34","502"
"HERO MOTOCORP LTD","19057","22890","23865","21440","27144","34403","23527","22072","21351","28480","26550","16672","287451"
"HINDUSTAN MOTOR FINANCE CORPORATION LIMITED","3","15","8","12","6","16","11","7","14","11","5","10","118"
"HMT LIMITED","1","3","2","2","0","2","2","1","2","2","1","0","18"
"HONDA CARS INDIA LTD","431","360","398","389","389","526","338","306","309","382","360","248","4436"
"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD","13289","15586","17212","15365","19825","27769","18956","17706","17878","15807","9923","5432","194748"
"HYUNDAI MOTOR INDIA LTD","1430","1151","1181","1051","1255","1500","1081","984","1003","1187","1217","997","14037"
"INDIA KAWASAKI MOTORS PVT LTD","0","0","0","0","0","2","0","3","0","1","0","0","6"
"INDIA YAMAHA MOTOR PVT LTD","1796","2162","2205","1877","2425","3608","2629","2518","2254","2898","2831","2291","29494"
"INDO FARM EQUIPMENT LIMITED","0","0","0","1","0","2","2","0","1","1","1","2","10"
