"Maker and Month Wise Data for Kerala (2023)"

"Maker","2023-Jan","2023-Feb","2023-Mar","2023-Apr","2023-May","2023-Jun","2023-Jul","2023-Aug","2023-Sep","2023-Oct","2023-Nov","2023-Dec","Total"
"ACTION CONSTRUCTION EQUIPMENT LTD.","5","8","14","5","9","8","11","6","20","8","6","7","107"
"ADAPT MOTORS PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ADISHWAR AUTO RIDE INDIA PVT LTD","1","2","8","0","2","0","2","4","2","0","1","1","23"
"ADRIS ELECTRIC PVT LTD","0","1","0","1","0","1","0","0","0","0","0","0","3"
"AJAX ENGINEERING LTD","4","0","5","5","2","1","6","2","6","6","3","2","42"
"ALL TERRAIN CRANE","0","1","0","0","0","0","1","1","0","0","0","0","3"
"ALTIGREEN PROPULSION LABS PVT LTD","5","5","7","5","8","5","2","5","16","1","2","3","64"
"AMMANN INDIA PVT LTD","0","0","1","0","0","0","0","0","0","1","0","0","2"
"AMO MOBILITY SOLUTIONS PVT LTD","5","1","2","3","5","0","0","0","0","4","0","0","20"
"AMPERE VEHICLES PRIVATE LIMITED","384","369","576","257","245","54","23","21","17","5","1","2","1954"
"ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC)","0","0","0","0","0","0","1","14","15","15","8","8","61"
"ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS)","0","0","0","0","0","0","0","0","0","0","1","0","1"
"ASHOK LEYLAND LTD","460","473","635","538","578","452","438","466","534","520","427","387","5908"
"ATHER ENERGY LTD","1462","1651","1932","1054","2173","625","801","1039","1030","968","1206","1095","15036"
"ATUL AUTO LTD","92","100","133","58","69","51","49","95","110","110","97","67","1031"
"ATUMOBILE PVT LTD","0","0","0","0","3","0","0","0","0","0","0","0","3"
"AUDI AG","9","8","6","4","1","4","1","1","0","3","0","1","38"
"BAJAJ AUTO LTD","3770","3281","4535","3060","4219","4068","4074","5492","5501","4413","4267","4266","50946"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","1","3","4","0","0","1","0","0","0","0","9"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","69","25","71","45","36","27","15","11","25","8","12","6","350"
"BGAUSS AUTO PRIVATE LIMITED","14","3","6","19","48","16","20","48","60","50","58","59","401"
"BMW INDIA PVT LTD","82","80","94","82","81","70","94","81","90","78","53","62","947"
"BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD","0","0","2","0","0","1","1","0","0","0","0","0","4"
"BOUNCE ELECTRIC 1 PVT LTD","16","6","10","7","17","1","2","1","0","1","2","0","63"
"BULL MACHINES PVT LTD","2","1","0","3","1","1","2","2","1","0","1","1","15"
"BYD INDIA PRIVATE LIMITED","17","13","30","15","8","19","16","7","11","14","17","11","178"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","6","5","5","5","2","0","1","3","4","1","3","2","37"
"CATERPILLAR INDIA PRIVATE LIMITED","7","5","5","2","5","8","2","6","10","5","12","4","71"
"CHANDANA CORPORATION","7","25","20","22","16","14","15","15","13","7","10","7","171"
"CHETAK TECHNOLOGY LIMITED","2","106","113","18","1","0","0","0","0","0","0","0","240"
"CLASSIC LEGENDS PVT LTD","86","100","115","67","82","87","65","94","79","62","56","70","963"
"CNH INDUSTRIAL (INDIA) PVT LTD","21","15","11","12","3","1","0","7","13","11","12","17","123"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","142","153","204","129","199","160","164","154","176","168","121","117","1887"
"DAO EVTECH PRIVATE LIMITED","0","0","4","1","1","7","3","4","4","3","6","5","38"
"DOOSAN BOBCAT INDIA PVT LTD","1","7","5","5","3","2","4","4","9","3","2","2","47"
"DUCATI INDIA PVT LTD","0","2","2","0","5","0","2","0","3","2","3","2","21"
