"Maker and Month Wise Data for Tamil Nadu (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"A D AGRO WORKS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","1","0","0","0","0","0","0","0","0","0","1","2"
"ACTION CONSTRUCTION EQUIPMENT LTD.","37","74","61","59","34","50","64","45","47","40","36","20","567"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","5","11","8","6","9","15","16","10","16","25","121"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","0","0","0","0","0","2","0","0","0","0","0","2"
"AJAX ENGINEERING LTD","15","20","24","24","21","21","19","17","17","9","19","9","215"
"AJAX FIORI ENGINEERING PVT LTD","1","0","0","0","0","1","0","0","0","0","0","0","2"
"AKASH TRAILOR","0","0","0","0","0","0","0","0","1","0","0","0","1"
"ALL TERRAIN CRANE","0","0","5","0","1","0","0","0","1","0","0","1","8"
"AMMANN INDIA PVT LTD","4","9","7","7","6","2","4","1","0","3","7","7","57"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","0","0","0","2","6","20","99","57","64","39","287"
"ANJALI TRADERS","0","0","0","0","0","1","0","0","0","0","0","0","1"
"ASHOK LEYLAND LTD","2726","2579","3372","3001","2853","2567","2723","2000","1656","1481","1474","1320","27752"
"ATHER ENERGY LTD","0","0","0","0","0","0","0","8","1","59","103","86","257"
"ATUL AUTO LTD","67","49","63","33","40","31","44","26","57","30","33","26","499"
"AUDI AG","65","43","44","48","36","37","47","29","32","35","25","17","458"
"AUM ENGINEERING AND WORKS","0","0","0","0","0","0","0","0","0","1","0","0","1"
"BAJAJ AUTO LTD","21879","23698","23046","20026","19665","18598","22660","19683","19172","19091","22791","13670","243979"
"BAJAJ IMPLEMENTS PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BEML LIMITED","0","0","0","0","1","0","0","0","1","0","0","0","2"
"BENTLEY MOTORS LIMITED","0","0","0","0","0","0","0","0","1","0","0","0","1"
"BHAGIRATH EQUIPMENTS(INDIA) PVT LTD","0","0","0","1","1","0","0","0","0","0","0","0","2"
"BMW INDIA PVT LTD","172","91","100","122","99","94","109","77","111","100","118","105","1298"
"BOSS HOSS CYCLES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BULL MACHINES PVT LTD","16","10","8","8","3","7","6","5","5","9","5","9","91"
"CAPTAIN TRACTORS PVT. LTD.","3","6","3","0","7","6","8","3","2","4","2","3","47"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","19","16","18","17","17","11","13","11","13","8","10","12","165"
"CATERPILLAR INDIA PRIVATE LIMITED","42","43","41","36","27","26","31","33","17","43","28","36","403"
"CHEVROLET SALES INDIA PVT LTD","0","0","0","0","1","0","0","0","0","0","0","0","1"
"CLASSIC (INDIA) MOTORS","1","0","0","0","0","0","0","0","0","0","0","0","1"
"CLASSIC LEGENDS PVT LTD","0","0","0","2","40","81","183","217","221","422","581","438","2185"
"CNH INDUSTRIAL (INDIA) PVT LTD","112","111","182","144","109","90","83","90","169","173","152","115","1530"
