"Maker and Month Wise Data for Chhattisgarh (2019)"

"Maker","2019-Jan","2019-Feb","2019-Mar","2019-Apr","2019-May","2019-Jun","2019-Jul","2019-Aug","2019-Sep","2019-Oct","2019-Nov","2019-Dec","Total"
"A K AUTTO ELECTRICAL","0","2","4","0","0","0","0","0","1","0","0","0","7"
"A P I MOTORS PVT LTD","2","0","8","1","1","2","4","3","0","0","0","0","21"
"A.V.AUTOMOTIVES PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","32","17","19","24","22","24","40","35","7","28","48","27","323"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","1","0","0","0","0","1","0","0","0","0","0","2"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","0","0","0","0","7","13","9","29"
"AFTEK MOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","2","0","0","2"
"AGRASEN ENGINEERING WORKS","0","0","0","1","0","0","1","0","0","0","0","1","3"
"AGRO INDUSTRIES","0","0","0","0","19","19","0","0","0","0","0","0","38"
"AJAX ENGINEERING LTD","10","9","8","12","11","12","8","2","4","7","3","10","96"
"AJAY AGRO ENTERPRISES,SBP","0","0","0","0","0","0","1","1","0","0","0","0","2"
"AKASH AGRO INDUSTRIES","0","0","0","0","0","0","4","2","0","0","1","0","7"
"AKASH TRAILOR","0","0","0","0","0","0","0","1","0","0","0","0","1"
"AKSHAR AGRO LNDUSTRIES","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ALL TERRAIN CRANE","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ALLFINE INDUSTRIES PVT LTD","15","11","10","2","4","3","3","8","3","8","6","7","80"
"AMAN AGRO INDUSTRIES","0","0","0","0","2","11","1","0","8","3","10","8","43"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","1","0","0","0","0","0","0","0","0","1","0","2"
"ARROW AUTOMOTIVE","1","1","1","0","1","1","0","0","0","0","0","0","5"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"ASHOK LEYLAND LTD","505","494","441","476","336","258","288","201","204","202","280","209","3894"
"ATTOLENT AUTO GROUP PVT LTD","0","0","0","11","0","0","4","7","0","0","0","0","22"
