"Maker and Month Wise Data for Haryana (2021)"

"Maker","2021-Jan","2021-Feb","2021-Mar","2021-Apr","2021-May","2021-Jun","2021-Jul","2021-Aug","2021-Sep","2021-Oct","2021-Nov","2021-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","0","0","0","0","1","0","0","0","0","0","0","0","1"
"A D AGRO WORKS","0","1","0","0","1","3","0","2","1","1","0","1","10"
"A P I MOTORS PVT LTD","0","0","1","0","1","0","3","3","2","4","2","4","20"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","3","0","0","0","0","0","0","0","1","0","4"
"ACTION CONSTRUCTION EQUIPMENT LTD.","43","34","56","37","11","53","31","31","56","37","31","55","475"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","6","6","9","4","1","3","2","2","3","1","2","3","42"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","1","1","3","3","2","0","4","0","14"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","0","1","0","0","0","1","0","0","0","0","0","0","2"
"AGRO INDUSTRIES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AJAX ENGINEERING LTD","3","8","2","6","1","8","8","3","3","8","3","0","53"
"ALL TERRAIN CRANE","0","0","0","1","2","0","1","0","0","0","0","0","4"
"ALLFINE INDUSTRIES PVT LTD","0","0","0","0","0","0","2","0","0","0","3","3","8"
"ALTIER ELECTRIC VEHICLES PVT LTD","0","6","0","1","1","7","0","5","1","15","8","8","52"
"ALTIGREEN PROPULSION LABS PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"AMARJEET HARVESTER INDUSTRY","0","0","0","0","0","1","3","0","0","0","0","3","7"
"AMMANN INDIA PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AMPERE VEHICLES PRIVATE LIMITED","3","3","4","1","2","6","3","20","43","70","98","82","335"
"ANKUSH AUTO DEALS","0","1","0","0","0","0","0","0","0","0","0","0","1"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","1","0","0","0","0","0","0","0","0","0","0","2"
"ASHOK LEYLAND DEFENCE SYSTEMS LTD","0","0","0","0","0","0","0","35","14","0","30","0","79"
"ASHOK LEYLAND LTD","229","393","466","516","95","262","304","227","349","385","356","375","3957"
"ATHER ENERGY LTD","0","0","0","0","0","0","0","0","1","1","3","1","6"
"ATTOLENT AUTO GROUP PVT LTD","3","0","1","0","0","2","2","1","0","1","1","2","13"
"ATUL AUTO LTD","9","9","9","13","2","2","5","17","15","24","18","28","151"
"AUDI AG","7","2","20","8","0","2","19","12","17","18","21","19","145"
"AUTOLITE (INDIA) LIMITED","1","0","3","2","0","0","0","0","0","0","0","1","7"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","1","0","0","0","1","1","0","0","0","0","3"
"AVL ELECTRIC VEHICLES PVT LTD","10","9","14","28","0","23","5","19","19","25","18","29","199"
"AVON CYCLES LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"B R INDUSTRIES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"BABA E-VEHICLES","0","0","0","0","0","0","1","0","0","0","0","0","1"
"BAJAJ AUTO LTD","4914","4214","5528","5094","1140","5562","4619","5654","6367","5235","8296","7575","64198"
"BAJAJ IMPLEMENTS PVT. LTD","0","9","4","1","0","2","0","1","1","2","1","4","25"
"BAL GOPAL WHEELS PVT LTD","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BALI AUTO INDUSTRIES","0","0","2","0","0","0","0","0","0","0","0","1","3"
"BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD","0","2","1","0","1","6","1","21","12","6","17","14","81"
"BEST WAY AGENCIES PVT LTD","5","0","1","4","3","1","2","0","13","3","11","2","45"
"BHAVE ELECTRIC VEHICLES PVT LTD","4","1","5","8","0","6","0","0","23","8","16","19","90"
"BMW INDIA PVT LTD","80","60","77","66","9","44","75","76","78","91","93","85","834"
"BRIGHT METAL WORKS","0","0","0","1","0","0","0","0","0","0","0","0","1"
"BSMS AGRICULTURE WORKSHOP","0","0","0","1","0","0","0","1","1","0","0","0","3"
"BULL MACHINES PVT LTD","13","2","1","1","2","1","0","1","3","0","0","1","25"
"CAPTAIN TRACTORS PVT. LTD.","0","1","0","0","0","0","0","0","0","0","0","0","1"
"CART INDIA","0","0","0","0","0","0","0","0","0","0","5","0","5"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","19","18","12","7","0","8","6","12","10","4","6","4","106"
"CATERPILLAR INDIA PRIVATE LIMITED","3","5","9","6","0","0","3","2","2","2","2","1","35"
"CEEON INDIA","0","3","0","2","0","1","0","0","0","0","0","0","6"
"CHAMPION POLY PLAST","0","7","5","5","1","4","9","9","9","0","4","12","65"
"CHANNY AGRO INDUSTRIES","0","0","0","0","0","0","0","0","0","1","0","0","1"
"CHAUHAN AUTO INDUSTRIES","0","0","0","2","0","4","0","0","0","11","5","9","31"
"CHEHAK BATTERIES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"CLASSIC LEGENDS PVT LTD","87","63","85","81","9","106","76","59","84","75","103","98","926"
"CNH INDUSTRIAL (INDIA) PVT LTD","217","179","168","249","32","330","153","201","239","168","137","235","2308"
"CONTINENTAL ENGINES PVT LTD","8","25","15","25","0","13","19","30","19","31","40","78","303"
"DAIMLER AG","1","1","1","2","0","1","1","0","4","3","0","1","15"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","35","76","84","124","17","64","33","61","98","55","47","47","741"
"DAKSH INDUSTRY PVT LTD","0","0","0","0","0","0","0","0","0","4","8","0","12"
"DASMESH MECHANICAL WORKS PVT.LTD","0","6","9","2","1","0","0","1","2","1","1","2","25"
"DEEP DRAWN TECHNOLOGIES","0","0","0","0","0","0","0","1","0","1","0","0","2"
"DELTA AUTOCORP LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DESMOTO ELECTRICS PVT LTD","3","0","1","3","0","0","0","1","1","3","1","0","13"
"DEV AGRO INDUSTRIES","0","1","0","1","0","1","2","0","1","0","0","0","6"
"DHIMAN AGRICULTURE","0","0","0","3","0","1","0","0","0","2","0","0","6"
"DILLI ELECTRIC AUTO PVT LTD","19","59","48","38","0","36","26","70","105","117","82","148","748"
"DIVANSU AUTOMOBILES LTD","1","3","2","0","0","0","0","1","1","4","9","5","26"
"DOOSAN BOBCAT INDIA PVT LTD","0","0","1","0","0","1","0","1","3","0","0","1","7"
"DUCATI INDIA PVT LTD","0","1","0","1","0","0","2","3","1","1","1","1","11"
"E-ASHWA AUTOMOTIVE PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"E-MOTION AUTOMOTIVE INDUSTRY LLP","0","3","0","3","0","0","0","0","0","0","0","0","6"
"ECO SMART VEHICLES PVT LTD","0","14","3","3","0","5","5","8","3","12","5","6","64"
"EICHER MOTORS LTD","1","0","1","0","0","0","0","0","0","3","1","0","6"
"EICHER TRACTORS","389","328","357","336","55","412","326","321","412","291","349","455","4031"
"EIMCO ELECON","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ELITE AUTO ENGINEERS PVT LTD","1","0","5","1","0","2","4","1","4","4","7","0","29"
"ENGINIA VEHICLES PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ENTICE IMPEX PVT LTD","0","0","0","0","0","0","0","0","7","0","0","0","7"
